Month,House,Gecode,Gurobi,Limit,OGSA,Preferred
6,20,700,700,3500,700,700
7,20,700,700,3500,700,700
8,20,700,700,3500,700,700
9,20,700,700,3500,700,700
10,20,700,700,3500,700,700
11,20,700,700,3500,700,700
12,20,700,700,3500,700,700
1,21,4600,4600,12000,4600,4730
2,21,4600,4600,12000,4600,4730
3,21,4600,4600,12000,4600,4730
4,21,4730,4730,12000,4730,4730
5,21,4730,4730,12000,4730,4730
6,21,4600,4600,12000,4600,4730
7,21,4730,4730,12000,4730,4730
8,21,4730,4730,12000,4730,4730
9,21,4730,4730,12000,4730,4730
10,21,4600,4600,12000,4600,4730
11,21,4730,4730,12000,4730,4730
12,21,4600,4600,12000,4600,4730
1,22,7600,7600,20000,7600,4000
2,22,4000,4000,20000,4000,4000
3,22,4000,4000,20000,4000,4000
4,22,4000,4000,20000,7600,4000
5,22,4000,4000,20000,7600,4000
6,22,7600,7600,20000,7600,4000
7,22,7600,7600,20000,7600,4000
8,22,7600,7600,20000,7600,4000
9,22,4000,4000,20000,4000,4000
10,22,4000,4000,20000,4000,4000
11,22,4000,4000,20000,4000,4000
12,22,7600,7600,20000,7600,4000
1,23,2000,2000,10000,2000,2000
2,23,2000,2000,10000,2000,2000
3,23,2000,2000,10000,2000,2000
4,23,2000,2000,10000,2000,2000
5,23,2000,2000,10000,2000,2000
6,23,2000,2000,10000,2000,2000
7,23,2000,2000,10000,2000,2000
8,23,2000,2000,10000,2000,2000
9,23,2000,2000,10000,2000,2000
10,23,2000,2000,10000,2000,2000
11,23,2000,2000,10000,2000,2000
12,23,2000,2000,10000,2000,2000
1,24,2400,2400,12000,2400,2400
2,24,2400,2400,12000,2400,2400
3,24,2400,2400,12000,2400,2400
4,24,2400,2400,12000,2400,2400
5,24,2400,2400,12000,2400,2400
6,24,2400,2400,12000,2400,2400
7,24,2400,2400,12000,2400,2400
8,24,2400,2400,12000,2400,2400
9,24,2400,2400,12000,2400,2400
10,24,2400,2400,12000,2400,2400
11,24,2400,2400,12000,2400,2400
12,24,2400,2400,12000,2400,2400
1,25,2100,2100,10000,2100,2000
2,25,2100,2100,10000,2100,2000
3,25,2000,2000,10000,2000,2000
4,25,2000,2000,10000,2000,2000
5,25,2100,2100,10000,2100,2000
6,25,2100,2100,10000,2100,2000
7,25,2100,2000,10000,2000,2000
8,25,2100,2100,10000,2100,2000
9,25,2400,2400,10000,2400,2000
10,25,2100,2100,10000,2100,2000
11,25,2100,2100,10000,2100,2000
12,25,2100,2100,10000,2100,2000
1,26,2200,2400,11000,2200,2238
2,26,2950,2950,11000,2950,2238
3,26,2400,2400,11000,2950,2238
4,26,2950,2950,11000,2950,2238
5,26,2950,2950,11000,2950,2238
6,26,2950,2950,11000,2950,2238
7,26,2400,2400,11000,2950,2238
8,26,2950,2950,11000,2950,2238
9,26,2950,2950,11000,2950,2238
10,26,2950,2950,11000,2950,2238
11,26,2400,2400,11000,2950,2238
12,26,2400,2400,11000,2950,2238
1,27,550,550,2750,550,550
2,27,550,550,2750,550,550
3,27,550,550,2750,550,550
4,27,550,550,2750,550,550
5,27,550,550,2750,550,550
6,27,550,550,2750,550,550
7,27,550,550,2750,550,550
8,27,550,550,2750,550,550
9,27,550,550,2750,550,550
10,27,550,550,2750,550,550
11,27,550,550,2750,550,550
12,27,550,550,2750,550,550
1,28,3500,3500,12000,3500,2400
2,28,2400,2400,12000,2480,2400
3,28,2400,2400,12000,2400,2400
4,28,2400,2400,12000,2400,2400
5,28,2400,2400,12000,2400,2400
6,28,3500,3500,12000,3580,2400
7,28,2400,2400,12000,2400,2400
8,28,3500,3500,12000,3580,2400
9,28,2400,2400,12000,2400,2400
10,28,3500,3500,12000,3500,2400
11,28,2400,2400,12000,2400,2400
12,28,2400,2400,12000,2480,2400
1,29,1500,2600,7500,2600,1515
2,29,1500,1500,7500,1500,1515
3,29,1500,1515,7500,1515,1515
4,29,1500,1500,7500,1500,1515
5,29,2600,2600,7500,2600,1515
6,29,2600,2600,7500,2600,1515
7,29,1515,1500,7500,1500,1515
8,29,1500,1500,7500,1500,1515
9,29,1500,1500,7500,1500,1515
10,29,1500,1500,7500,1500,1515
11,29,1500,1500,7500,1500,1515
12,29,1500,1515,7500,1500,1515
1,30,2400,2400,12000,2400,2400
2,30,2400,2400,12000,2400,2400
3,30,2400,2400,12000,2400,2400
4,30,2400,2400,12000,2400,2400
5,30,2400,2400,12000,2400,2400
6,30,2400,2400,12000,2400,2400
7,30,2400,2400,12000,2400,2400
8,30,2400,2400,12000,2400,2400
9,30,2400,2400,12000,2400,2400
10,30,2400,2400,12000,2400,2400
11,30,2400,2400,12000,2400,2400
12,30,2400,2400,12000,2404,2400
1,31,3600,3600,18000,3600,3600
2,31,3600,3600,18000,3600,3600
3,31,3600,3600,18000,3600,3600
4,31,3600,3600,18000,3600,3600
5,31,4545,4545,18000,4545,3600
6,31,4500,4500,18000,4500,3600
7,31,4500,4500,18000,4500,3600
8,31,4500,4500,18000,4500,3600
9,31,3600,3600,18000,3600,3600
10,31,3600,3600,18000,3600,3600
11,31,3600,3600,18000,3600,3600
12,31,3600,3600,18000,3600,3600
1,32,2600,2600,11500,2600,4300
2,32,2300,2300,11500,2600,4300
3,32,2600,2600,11500,4300,4300
4,32,2600,2600,11500,2600,4300
5,32,2600,2600,11500,2600,4300
6,32,2600,2600,11500,2600,4300
7,32,2600,2600,11500,2600,4300
8,32,2600,2600,11500,2600,4300
9,32,4300,4300,11500,4300,4300
10,32,2600,2600,11500,4300,4300
11,32,4300,4300,11500,4300,4300
12,32,2600,2600,11500,2600,4300
1,33,2156,2156,10500,2156,2156
2,33,2156,2156,10500,2156,2156
3,33,2156,2156,10500,2156,2156
4,33,2156,2156,10500,2156,2156
5,33,2100,2100,10500,2100,2156
6,33,2100,2100,10500,2100,2156
7,33,2100,2100,10500,2100,2156
8,33,2100,2100,10500,2100,2156
9,33,2100,2100,10500,2100,2156
10,33,3200,3200,10500,3200,2156
11,33,2156,2156,10500,2156,2156
12,33,2156,2156,10500,2156,2156
1,34,6000,6000,30000,6000,6000
2,34,6400,6400,30000,6400,6000
3,34,6400,6400,30000,6400,6000
4,34,6000,6000,30000,6000,6000
5,34,6400,6400,30000,6400,6000
6,34,6400,6400,30000,6400,6000
7,34,6400,6400,30000,6400,6000
8,34,6000,6000,30000,6000,6000
9,34,6000,6000,30000,6000,6000
10,34,6400,6400,30000,6400,6000
11,34,6400,6400,30000,6400,6000
12,34,6000,6000,30000,6000,6000
1,35,1200,1200,6000,1200,1200
2,35,1200,1200,6000,1200,1200
3,35,1200,1200,6000,1200,1200
4,35,1200,1200,6000,1200,1200
5,35,1200,1200,6000,1200,1200
6,35,1200,1200,6000,1200,1200
7,35,1200,1200,6000,1200,1200
8,35,1200,1200,6000,1200,1200
9,35,1200,1200,6000,1200,1200
10,35,1200,1200,6000,1200,1200
11,35,1200,1200,6000,1200,1200
12,35,1200,1200,6000,1200,1200
1,36,2750,2750,12000,2400,2400
2,36,2750,2750,12000,2400,2400
3,36,2750,2750,12000,2400,2400
4,36,2750,2750,12000,2400,2400
5,36,2400,2400,12000,2530,2400
6,36,2750,2750,12000,2530,2400
7,36,2750,2750,12000,2530,2400
8,36,2750,2750,12000,2530,2400
9,36,2880,2880,12000,2880,2400
10,36,2400,2400,12000,2750,2400
11,36,2400,2400,12000,2880,2400
12,36,2400,2400,12000,2400,2400
1,37,2100,2100,10500,3300,2100
2,37,2100,2100,10500,3300,2100
3,37,2100,2100,10500,2100,2100
4,37,2100,2100,10500,3300,2100
5,37,2100,2100,10500,3300,2100
6,37,2100,2100,10500,3300,2100
7,37,2100,2100,10500,3300,2100
8,37,2100,2100,10500,3300,2100
9,37,2100,2100,10500,2100,2100
10,37,2100,2100,10500,3300,2100
11,37,2100,2100,10500,2100,2100
12,37,2100,2100,10500,3300,2100
1,38,2100,2168,6000,2168,1200
2,38,2100,2100,6000,2100,1200
3,38,2100,2168,6000,2100,1200
4,38,2100,2168,6000,2168,1200
5,38,3368,3368,6000,3368,1200
6,38,3368,3368,6000,3368,1200
7,38,3300,3368,6000,3300,1200
8,38,3300,3368,6000,3368,1200
9,38,3368,3368,6000,3368,1200
10,38,3368,3368,6000,3368,1200
11,38,2100,2168,6000,2100,1200
12,38,3300,3368,6000,3300,1200
1,39,4000,4000,20000,4000,4000
2,39,4000,4000,20000,4000,4000
3,39,4000,4000,20000,4000,4000
4,39,4000,4000,20000,4000,4000
5,39,4000,4000,20000,4000,4000
6,39,4000,4000,20000,4000,4000
7,39,4000,4000,20000,4000,4000
8,39,4000,4000,20000,4000,4000
9,39,4000,4000,20000,4000,4000
10,39,4000,4000,20000,4000,4000
11,39,4000,4000,20000,4000,4000
12,39,4000,4000,20000,4000,4000
1,40,5100,5100,25000,5000,5000
2,40,5000,5000,25000,5000,5000
3,40,5000,5000,25000,5000,5000
4,40,5000,5000,25000,5000,5000
5,40,5000,5000,25000,5000,5000
6,40,5000,5000,25000,5000,5000
7,40,5000,5000,25000,5000,5000
8,40,5000,5000,25000,5000,5000
9,40,5000,5000,25000,5000,5000
10,40,5000,5000,25000,5000,5000
11,40,5000,5000,25000,5000,5000
12,40,5000,5000,25000,5000,5000
1,41,6000,6100,30000,6100,6000
2,41,6100,6100,30000,6100,6000
3,41,6000,6100,30000,6100,6000
4,41,6100,6100,30000,6100,6000
5,41,6100,6100,30000,6100,6000
6,41,6100,6100,30000,6100,6000
7,41,6000,6100,30000,6100,6000
8,41,7200,7300,30000,7200,6000
9,41,7300,7300,30000,7300,6000
10,41,6100,6100,30000,6100,6000
11,41,6000,6000,30000,6000,6000
12,41,6000,6100,30000,6000,6000
1,42,4700,4700,12000,4700,2400
2,42,4700,4700,12000,4700,2400
3,42,4400,4400,12000,4400,2400
4,42,6800,6800,12000,6800,2400
5,42,4700,4700,12000,4700,2400
6,42,6800,6800,12000,6800,2400
7,42,4500,4500,12000,4500,2400
8,42,6800,6800,12000,6800,2400
9,42,4400,4400,12000,4400,2400
10,42,4400,4400,12000,4400,2400
11,42,2400,2400,12000,2400,2400
12,42,4500,4500,12000,4500,2400
1,43,6000,6000,30000,6000,6000
2,43,6000,6000,30000,6000,6000
3,43,6000,6000,30000,6000,6000
4,43,6000,6000,30000,6000,6000
5,43,6000,6000,30000,6000,6000
6,43,6000,6000,30000,6000,6000
7,43,6000,6000,30000,6000,6000
8,43,6000,6000,30000,6000,6000
9,43,6000,6000,30000,6000,6000
10,43,6000,6000,30000,6000,6000
11,43,6000,6000,30000,6000,6000
12,43,6000,6000,30000,6000,6000
1,44,600,600,3000,600,600
2,44,600,600,3000,600,600
3,44,600,600,3000,600,600
4,44,600,600,3000,600,600
5,44,600,600,3000,600,600
6,44,600,600,3000,600,600
7,44,600,600,3000,620,600
8,44,600,600,3000,600,600
9,44,600,600,3000,600,600
10,44,600,600,3000,600,600
11,44,600,600,3000,600,600
12,44,600,600,3000,600,600
1,45,2400,2400,12000,2400,2400
2,45,2400,2400,12000,2400,2400
3,45,2400,2400,12000,2400,2400
4,45,2400,2400,12000,2400,2400
5,45,2400,2400,12000,2400,2400
6,45,2400,2400,12000,2400,2400
7,45,2400,2400,12000,2400,2400
8,45,2400,2400,12000,2400,2400
9,45,2400,2400,12000,3500,2400
10,45,2400,2400,12000,3500,2400
11,45,2400,2400,12000,2400,2400
12,45,2400,2400,12000,2400,2400
1,46,5000,5000,25000,5000,5000
2,46,5000,5000,25000,5000,5000
3,46,5000,5000,25000,5000,5000
4,46,5000,5050,25000,5000,5000
5,46,5000,5000,25000,5000,5000
6,46,5050,5050,25000,5050,5000
7,46,5000,5050,25000,5050,5000
8,46,5050,5050,25000,5050,5000
9,46,5050,5050,25000,5050,5000
10,46,5000,5000,25000,5000,5000
11,46,5000,5000,25000,5000,5000
12,46,5000,5000,25000,5000,5000
1,47,2400,2400,12000,2400,2400
2,47,2400,2400,12000,2400,2400
3,47,2400,2400,12000,2400,2400
4,47,2400,2400,12000,2400,2400
5,47,2400,2400,12000,2400,2400
6,47,2400,2400,12000,2400,2400
7,47,2400,2400,12000,2400,2400
8,47,2400,2400,12000,2400,2400
9,47,2400,2400,12000,2400,2400
10,47,2400,2400,12000,2400,2400
11,47,2400,2400,12000,2400,2400
12,47,2400,2400,12000,2400,2400
1,48,7200,7200,20000,5100,4000
2,48,7200,7200,20000,5100,4000
3,48,5100,5100,20000,4000,4000
4,48,5100,5100,20000,4000,4000
5,48,7200,7200,20000,4000,4000
6,48,7200,7200,20000,5100,4000
7,48,7200,7200,20000,4000,4000
8,48,5100,5100,20000,5100,4000
9,48,7200,7200,20000,5100,4000
10,48,7200,7200,20000,5100,4000
11,48,4000,4000,20000,4000,4000
12,48,5100,5100,20000,5100,4000
1,49,2400,2400,12000,2400,4800
2,49,2400,2400,12000,2400,4800
3,49,2400,2400,12000,2400,4800
4,49,2400,2400,12000,2400,4800
5,49,2400,2400,12000,2400,4800
6,49,2400,2400,12000,2400,4800
7,49,4800,4800,12000,4800,4800
8,49,4800,4800,12000,4800,4800
9,49,2400,2400,12000,2400,4800
10,49,2400,2400,12000,2400,4800
11,49,2400,2400,12000,2400,4800
12,49,2400,2400,12000,2400,4800
1,50,3500,3500,17500,3500,3500
2,50,3500,3500,17500,3500,3500
3,50,3500,3500,17500,3500,3500
4,50,3500,3500,17500,3500,3500
5,50,3500,3500,17500,3500,3500
6,50,3500,3500,17500,3500,3500
7,50,3500,3500,17500,3500,3500
8,50,3500,3500,17500,3500,3500
9,50,3500,3500,17500,3500,3500
10,50,3500,3500,17500,3500,3500
11,50,3500,3500,17500,3500,3500
12,50,3500,3500,17500,3500,3500
1,51,6500,6500,25000,5000,5000
2,51,6500,6500,25000,5000,5000
3,51,6500,6500,25000,5000,5000
4,51,6500,6500,25000,5000,5000
5,51,5000,5000,25000,5000,5000
6,51,5000,5000,25000,5000,5000
7,51,5000,5000,25000,5000,5000
8,51,5000,5000,25000,5000,5000
9,51,5000,5000,25000,5000,5000
10,51,5000,5000,25000,5000,5000
11,51,5000,5000,25000,5000,5000
12,51,6500,6500,25000,5000,5000
1,52,3600,3600,18000,3600,3600
2,52,3600,3600,18000,3600,3600
3,52,3600,3600,18000,3600,3600
4,52,3600,3600,18000,3600,3600
5,52,3600,3600,18000,3600,3600
6,52,3600,3600,18000,3600,3600
7,52,3600,3600,18000,3600,3600
8,52,3600,3600,18000,3600,3600
9,52,3600,3600,18000,3600,3600
10,52,3600,3600,18000,3600,3600
11,52,3600,3600,18000,3600,3600
12,52,3600,3600,18000,3600,3600
1,53,1200,1200,6000,1200,1200
2,53,1200,1200,6000,1200,1200
3,53,1200,1200,6000,1200,1200
4,53,1200,1200,6000,1200,1200
5,53,1200,1200,6000,1200,1200
6,53,1200,1200,6000,1200,1200
7,53,1200,1200,6000,1200,1200
8,53,1200,1200,6000,1200,1200
9,53,1200,1200,6000,1200,1200
10,53,1200,1200,6000,1200,1200
11,53,1200,1200,6000,1200,1200
12,53,1200,1200,6000,1200,1200
1,54,6000,6000,30000,6015,6000
2,54,6000,6000,30000,6015,6000
3,54,6000,6000,30000,6015,6000
4,54,6000,6000,30000,6015,6000
5,54,6000,6000,30000,6000,6000
6,54,6015,6015,30000,6015,6000
7,54,6015,6015,30000,6015,6000
8,54,6000,6000,30000,6000,6000
9,54,6000,6000,30000,6000,6000
10,54,6015,6015,30000,6000,6000
11,54,6015,6015,30000,6015,6000
12,54,6000,6000,30000,6000,6000
1,55,6000,6000,30000,6000,6000
2,55,9500,9500,30000,9500,6000
3,55,8400,8400,30000,8400,6000
4,55,9500,9500,30000,9500,6000
5,55,9500,9500,30000,9500,6000
6,55,9500,9500,30000,9500,6000
7,55,9500,9500,30000,9500,6000
8,55,11900,11900,30000,11900,6000
9,55,11900,11900,30000,11900,6000
10,55,11900,11900,30000,11900,6000
11,55,6000,6000,30000,6000,6000
12,55,9500,9500,30000,9500,6000
1,56,1050,1050,5000,1050,1000
2,56,1050,1050,5000,1050,1000
3,56,1000,1000,5000,1000,1000
4,56,1000,1000,5000,1000,1000
5,56,1000,1000,5000,1000,1000
6,56,1000,1000,5000,1000,1000
7,56,1011,1011,5000,1011,1000
8,56,2000,2000,5000,2000,1000
9,56,2000,2000,5000,2000,1000
10,56,1000,1000,5000,1000,1000
11,56,1000,1000,5000,1000,1000
12,56,1000,1000,5000,1000,1000
1,57,100,100,500,100,100
2,57,100,100,500,100,100
3,57,100,100,500,100,100
4,57,100,100,500,100,100
5,57,100,100,500,100,100
6,57,100,100,500,100,100
7,57,100,100,500,100,100
8,57,100,100,500,100,100
9,57,100,100,500,100,100
10,57,100,100,500,100,100
11,57,100,100,500,100,100
12,57,100,100,500,100,100
1,58,600,600,3000,600,600
2,58,600,600,3000,600,600
3,58,600,600,3000,600,600
4,58,600,600,3000,600,600
5,58,600,600,3000,600,600
6,58,600,600,3000,600,600
7,58,600,600,3000,600,600
8,58,600,600,3000,600,600
9,58,600,600,3000,600,600
10,58,600,600,3000,600,600
11,58,600,600,3000,600,600
12,58,600,600,3000,600,600
1,59,2400,2400,12000,2400,2400
2,59,2400,2400,12000,2520,2400
3,59,2400,2400,12000,2400,2400
4,59,2400,2400,12000,2400,2400
5,59,2400,2400,12000,2400,2400
6,59,2400,2400,12000,2400,2400
7,59,2400,2400,12000,2400,2400
8,59,2400,2400,12000,2400,2400
9,59,2400,2400,12000,2400,2400
10,59,2400,2400,12000,2400,2400
11,59,2400,2400,12000,2520,2400
12,59,2400,2400,12000,2400,2400
1,60,1500,1500,7500,1500,1500
2,60,1500,1500,7500,1500,1500
3,60,1500,1500,7500,1500,1500
4,60,1500,1500,7500,1500,1500
5,60,1500,1500,7500,1500,1500
6,60,1500,1500,7500,1500,1500
7,60,1500,1500,7500,1500,1500
8,60,1500,1500,7500,1500,1500
9,60,1500,1500,7500,1500,1500
10,60,1500,1500,7500,1500,1500
11,60,1500,1500,7500,1500,1500
12,60,1500,1500,7500,1500,1500
1,61,300,300,1500,300,300
2,61,300,300,1500,300,300
3,61,300,300,1500,300,300
4,61,300,300,1500,300,300
5,61,300,300,1500,300,300
6,61,300,300,1500,300,300
7,61,300,300,1500,300,300
8,61,300,300,1500,300,300
9,61,300,300,1500,300,300
10,61,300,300,1500,300,300
11,61,300,300,1500,300,300
12,61,300,300,1500,300,300
1,62,6400,7600,20000,7600,4000
2,62,5200,5200,20000,5200,4000
3,62,4000,5200,20000,4000,4000
4,62,6400,7600,20000,6400,4000
5,62,7600,7600,20000,7600,4000
6,62,7600,7600,20000,7600,4000
7,62,6400,7600,20000,7600,4000
8,62,6400,7600,20000,6400,4000
9,62,5200,5200,20000,5200,4000
10,62,5200,5200,20000,5200,4000
11,62,4000,5200,20000,4000,4000
12,62,6400,7600,20000,6400,4000
1,63,300,393,1500,300,300
2,63,300,300,1500,300,300
3,63,300,300,1500,300,300
4,63,393,393,1500,393,300
5,63,393,393,1500,393,300
6,63,393,393,1500,393,300
7,63,393,393,1500,393,300
8,63,393,393,1500,393,300
9,63,300,300,1500,393,300
10,63,393,393,1500,393,300
11,63,300,300,1500,300,300
12,63,300,300,1500,300,300
1,64,1000,1000,5000,1000,1000
