Month,House,OGSA,Optimised,Preferred
12,8,2210,2185,2100
1,9,4120,4080,4000
2,9,4252,4080,4000
3,9,4200,4080,4000
4,9,4200,4080,4000
5,9,4200,4080,4000
6,9,4200,4080,4000
7,9,4200,4080,4000
8,9,4200,4080,4000
9,9,4200,4080,4000
10,9,4200,4080,4000
11,9,4200,4080,4000
12,9,4200,4080,4000
1,10,7238,9038,6000
2,10,9038,9038,6000
3,10,8400,9038,6000
4,10,9000,9038,6000
5,10,9000,9038,6000
6,10,8438,9038,6000
7,10,7238,9038,6000
8,10,9000,9038,6000
9,10,9000,9038,6000
10,10,8438,9038,6000
11,10,8400,9038,6000
12,10,8400,9038,6000
1,11,3050,3050,2400
2,11,3000,3050,2400
3,11,3050,3050,2400
4,11,3050,3050,2400
5,11,3050,3050,2400
6,11,3050,5350,2400
7,11,3050,3050,2400
8,11,3050,5350,2400
9,11,3050,5350,2400
10,11,3050,5350,2400
11,11,2400,3050,2400
12,11,3050,3050,2400
1,12,1150,1200,1100
2,12,1250,1150,1100
3,12,1150,1200,1100
4,12,1250,1200,1100
5,12,1150,1200,1100
6,12,1150,1200,1100
7,12,1150,1200,1100
8,12,1150,1200,1100
9,12,1150,1162,1100
10,12,1150,1200,1100
11,12,1150,1150,1100
12,12,1250,1200,1100
1,13,5400,7910,5000
2,13,7910,7910,5000
3,13,5560,7910,5000
4,13,7910,7910,5000
5,13,7910,7910,5000
6,13,7910,7910,5000
7,13,7300,7910,5000
8,13,7860,7910,5000
9,13,7860,7910,5000
10,13,7910,7910,5000
11,13,7910,7910,5000
12,13,5560,7910,5000
1,14,3056,3076,1500
2,14,3076,3076,1500
3,14,3076,3076,1500
4,14,3076,3076,1500
5,14,3076,3076,1500
6,14,3076,1876,1500
7,14,3056,3076,1500
8,14,3076,1876,1500
9,14,3076,1876,1500
10,14,3076,1876,1500
11,14,3056,3076,1500
12,14,3076,3076,1500
1,15,2015,2015,2000
2,15,2015,2015,2000
3,15,2015,2015,2000
4,15,2026,2055,2000
5,15,2026,2055,2000
6,15,2015,2055,2000
7,15,2015,2015,2000
8,15,2015,2055,2000
9,15,2015,2011,2000
10,15,2015,2055,2000
11,15,2015,2015,2000
12,15,2026,2015,2000
1,16,2450,2630,2400
2,16,2630,2630,2400
3,16,2580,2630,2400
4,16,3830,2630,2400
5,16,2630,2630,2400
6,16,2630,2630,2400
7,16,2400,2630,2400
8,16,2530,2630,2400
9,16,2580,2630,2400
10,16,2630,2630,2400
11,16,2450,2630,2400
12,16,2580,2630,2400
1,17,4540,4540,2540
2,17,4540,4540,2540
3,17,3540,4540,2540
4,17,3840,4540,2540
5,17,3540,4540,2540
6,17,3540,4540,2540
7,17,3400,4540,2540
8,17,2400,4540,2540
9,17,3540,4540,2540
10,17,3540,4540,2540
11,17,4540,4540,2540
12,17,4540,4540,2540
1,18,1250,1250,1200
2,18,1250,1250,1200
3,18,1250,1250,1200
4,18,1250,1290,1200
5,18,1550,1290,1200
6,18,1250,1515,1200
7,18,1250,1250,1200
8,18,1250,1290,1200
9,18,1250,1515,1200
10,18,1250,1515,1200
11,18,1250,1250,1200
12,18,1250,1250,1200
1,19,6800,6808,6000
2,19,6800,6808,6000
3,19,6100,6808,6000
4,19,6800,6808,6000
5,19,6808,6808,6000
6,19,6808,6808,6000
7,19,6100,6808,6000
8,19,6800,6808,6000
9,19,6800,6808,6000
10,19,6800,6808,6000
11,19,6808,6808,6000
12,19,6100,6808,6000
1,20,2140,1360,1000
2,20,1360,1360,1000
3,20,1060,1360,1000
4,20,1360,1360,1000
5,20,1360,1360,1000
6,20,1360,1380,1000
7,20,1060,1360,1000
8,20,1300,1360,1000
9,20,1360,1380,1000
10,20,1080,1380,1000
11,20,2140,1360,1000
12,20,1060,1360,1000
1,21,6350,7425,6000
2,21,7425,7425,6000
3,21,6425,7425,6000
4,21,7075,7425,6000
5,21,7425,7425,6000
6,21,7425,7425,6000
7,21,7000,7425,6000
8,21,7350,7425,6000
9,21,7425,7425,6000
10,21,7425,7425,6000
11,21,6350,7425,6000
12,21,7000,7425,6000
1,22,2000,2175,2000
2,22,2175,2175,2000
3,22,2075,2175,2000
4,22,2175,2175,2000
5,22,2175,2175,2000
6,22,2210,2175,2000
7,22,2175,2175,2000
8,22,2210,2175,2000
9,22,2125,2175,2000
10,22,2175,2175,2000
11,22,2125,2175,2000
12,22,2160,2175,2000
1,23,1068,1068,1000
2,23,1168,1068,1000
3,23,1068,1068,1000
4,23,1068,1255,1000
5,23,1068,1255,1000
6,23,1068,1255,1000
7,23,1068,1068,1000
8,23,1068,1255,1000
9,23,1068,1255,1000
10,23,1068,1255,1000
11,23,1068,1068,1000
12,23,1068,1255,1000
1,24,1855,3115,1700
2,24,3115,3115,1700
3,24,3115,3115,1700
4,24,3115,3115,1700
5,24,3115,3115,1700
6,24,3115,3115,1700
7,24,1930,3115,1700
8,24,3115,3115,1700
9,24,3115,3115,1700
10,24,3115,3115,1700
11,24,1840,3115,1700
12,24,1915,3115,1700
1,25,7400,7593,5000
2,25,7593,7593,5000
3,25,7593,7593,5000
4,25,7593,7593,5000
5,25,5208,7593,5000
6,25,7593,7593,5000
7,25,7593,7593,5000
8,25,5193,7593,5000
9,25,7400,7593,5000
10,25,7400,7593,5000
11,25,7493,7593,5000
12,25,5000,7593,5000
1,26,2372,2542,2300
2,26,2542,2542,2300
3,26,2372,2542,2300
4,26,2542,2542,2300
5,26,2462,2542,2300
6,26,2462,2542,2300
7,26,2480,2542,2300
8,26,2462,2542,2300
9,26,2462,2542,2300
10,26,2542,2542,2300
11,26,2542,2542,2300
12,26,2542,2542,2300
1,27,2558,2400,2400
2,27,2493,2400,2400
3,27,2400,2400,2400
4,27,2400,2465,2400
5,27,2400,2465,2400
6,27,2400,2465,2400
7,27,2400,2400,2400
8,27,2493,2450,2400
9,27,2400,2465,2400
10,27,2493,2465,2400
11,27,2400,2400,2400
12,27,2400,2450,2400
1,28,6000,8230,8300
2,28,8230,8230,8300
3,28,9500,8330,8300
4,28,8230,8330,8300
5,28,8230,8330,8300
6,28,8230,10730,8300
7,28,11830,8230,8300
8,28,8230,8330,8300
9,28,8230,10730,8300
10,28,8230,10730,8300
11,28,8300,8230,8300
12,28,8200,8330,8300
1,29,6000,7210,6000
2,29,6000,7215,6000
3,29,6000,7215,6000
4,29,6000,7215,6000
5,29,6000,7215,6000
6,29,6000,7215,6000
7,29,7210,7210,6000
8,29,7215,7215,6000
9,29,6000,7215,6000
10,29,6000,7215,6000
11,29,7210,7210,6000
12,29,7210,7215,6000
1,30,8100,8400,3500
2,30,8400,8400,3500
3,30,8400,8400,3500
4,30,8400,8400,3500
5,30,8400,8400,3500
6,30,8400,8400,3500
7,30,8400,8400,3500
8,30,8400,8400,3500
9,30,8400,8400,3500
10,30,8400,8400,3500
11,30,8100,8400,3500
12,30,8400,8400,3500
1,31,702,702,650
2,31,702,702,650
3,31,702,702,650
4,31,702,702,650
5,31,702,702,650
6,31,702,702,650
7,31,702,702,650
8,31,702,702,650
9,31,702,650,650
10,31,702,702,650
11,31,702,702,650
12,31,702,702,650
1,32,1800,1210,900
2,32,1150,1210,900
3,32,1930,1210,900
4,32,1030,1210,900
5,32,1210,1210,900
6,32,1150,1210,900
7,32,1150,1210,900
8,32,1030,1210,900
9,32,1210,1210,900
10,32,1030,1980,900
11,32,1020,1210,900
12,32,1150,1210,900
1,33,4306,3700,3600
2,33,3600,4406,3600
3,33,3700,3700,3600
4,33,3700,4406,3600
5,33,3700,4406,3600
6,33,3700,4406,3600
7,33,3756,3700,3600
8,33,3700,4406,3600
9,33,3700,4406,3600
10,33,3700,4406,3600
11,33,4406,3700,3600
12,33,4250,3700,3600
1,34,8200,8540,6000
2,34,6000,8540,6000
3,34,6020,8540,6000
4,34,8420,8540,6000
5,34,10740,8540,6000
6,34,8220,8540,6000
7,34,6000,8540,6000
8,34,8540,8540,6000
9,34,6000,8540,6000
10,34,8400,8540,6000
11,34,6120,8540,6000
12,34,10600,8540,6000
1,35,2423,2423,1200
2,35,2423,2423,1200
3,35,2423,2423,1200
4,35,1573,2423,1200
5,35,2423,2423,1200
6,35,2423,2423,1200
7,35,2423,2423,1200
8,35,2423,2423,1200
9,35,2423,2423,1200
10,35,2423,2423,1200
11,35,1573,2423,1200
12,35,2415,2423,1200
1,36,6050,7250,7200
2,36,7250,7250,7200
3,36,7285,7250,7200
4,36,7250,7250,7200
5,36,7250,7250,7200
6,36,7250,7250,7200
7,36,7250,7250,7200
8,36,7250,7250,7200
9,36,6000,6000,7200
10,36,7250,7250,7200
11,36,7250,7250,7200
12,36,7211,7250,7200
1,37,2450,2550,2400
2,37,2435,2565,2400
3,37,2565,2550,2400
4,37,2400,2565,2400
5,37,2550,2565,2400
6,37,2400,2565,2400
7,37,2550,2550,2400
8,37,2400,2565,2400
9,37,2400,2565,2400
10,37,2565,2565,2400
11,37,2600,2550,2400
12,37,2550,2550,2400
1,38,2700,2700,2400
2,38,2700,2700,2400
3,38,2700,2800,2400
4,38,2700,3200,2400
5,38,2700,3200,2400
6,38,2700,3200,2400
7,38,3600,2800,2400
8,38,2700,3200,2400
9,38,2700,3200,2400
10,38,2700,3200,2400
11,38,2700,2700,2400
12,38,2400,2800,2400
1,39,7130,7130,3600
2,39,7187,7130,3600
3,39,7202,7130,3600
4,39,7202,7130,3600
5,39,7115,7130,3600
6,39,3602,7130,3600
7,39,7187,7130,3600
8,39,7115,7130,3600
9,39,7130,7130,3600
10,39,7187,7130,3600
11,39,7100,7130,3600
12,39,3600,7130,3600
1,40,2019,2019,1200
2,40,2019,2019,1200
3,40,2019,2019,1200
4,40,2019,2019,1200
5,40,2019,2019,1200
6,40,2019,2019,1200
7,40,2019,2019,1200
8,40,2019,2019,1200
9,40,2019,2019,1200
10,40,2019,2019,1200
11,40,2019,2019,1200
12,40,2019,2019,1200
1,41,3675,3675,2400
2,41,2475,3675,2400
3,41,3675,3675,2400
4,41,3675,3675,2400
5,41,3675,3675,2400
6,41,2475,3675,2400
7,41,3500,3675,2400
8,41,3575,3675,2400
9,41,3675,3675,2400
10,41,3675,3675,2400
11,41,3600,3675,2400
12,41,3500,3675,2400
1,42,5120,5701,5001
2,42,5701,5701,5001
3,42,5700,5701,5001
4,42,5701,5701,5001
5,42,5701,5701,5001
6,42,5701,5701,5001
7,42,5701,5701,5001
8,42,5701,5701,5001
9,42,5701,5701,5001
10,42,5701,5701,5001
11,42,5701,5701,5001
12,42,5701,5701,5001
1,43,3600,3600,3600
2,43,5760,4560,3600
3,43,3910,3600,3600
4,43,3910,3600,3600
5,43,4560,3600,3600
6,43,4560,3600,3600
7,43,3900,4560,3600
8,43,3910,3600,3600
9,43,4550,3600,3600
10,43,4560,3600,3600
11,43,3600,4560,3600
12,43,3900,3600,3600
1,44,2650,3350,2100
2,44,3350,3400,2100
3,44,2950,3400,2100
4,44,2150,3400,2100
5,44,3000,3400,2100
6,44,3350,3400,2100
7,44,3550,3400,2100
8,44,3000,3400,2100
9,44,3350,3400,2100
10,44,3350,3400,2100
11,44,3350,3400,2100
12,44,2100,3400,2100
1,45,5700,5791,5700
2,45,5780,5791,5700
3,45,5780,5791,5700
4,45,5780,5791,5700
5,45,5780,5791,5700
6,45,5780,5791,5700
7,45,5780,5791,5700
8,45,5791,5791,5700
9,45,5780,5791,5700
10,45,5780,5791,5700
11,45,5780,5791,5700
12,45,6100,5791,5700
1,46,2498,2848,1848
2,46,2848,2848,1848
3,46,2848,2848,1848
4,46,2848,2848,1848
5,46,2848,2848,1848
6,46,2848,2848,1848
7,46,2848,2848,1848
8,46,2848,2848,1848
9,46,2848,2848,1848
10,46,2848,2848,1848
11,46,2700,2848,1848
12,46,2498,2848,1848
1,47,2727,2655,2400
2,47,2655,2655,2400
3,47,2655,2655,2400
4,47,2655,2655,2400
5,47,2655,2655,2400
6,47,2655,2655,2400
7,47,2575,2655,2400
8,47,2655,2655,2400
9,47,2655,2655,2400
10,47,2655,2655,2400
11,47,2575,2655,2400
12,47,2655,2655,2400
1,48,7048,7048,6000
2,48,6000,6148,6000
3,48,6148,7048,6000
4,48,7048,7048,6000
5,48,7048,7048,6000
6,48,7048,11900,6000
7,48,7048,7048,6000
8,48,12000,11900,6000
9,48,6000,11900,6000
10,48,6148,11900,6000
11,48,7048,7048,6000
12,48,11900,7048,6000
1,49,4300,4950,2200
2,49,4300,4950,2200
3,49,4300,4950,2200
4,49,4300,4950,2200
5,49,4300,4950,2200
6,49,2200,4950,2200
7,49,2750,4950,2200
8,49,2200,4950,2200
9,49,3950,4950,2200
10,49,4300,4950,2200
11,49,6150,4950,2200
12,49,4300,4950,2200
1,50,2488,2568,2400
2,50,2543,2568,2400
3,50,2488,2568,2400
4,50,2513,2568,2400
5,50,2568,2568,2400
6,50,2513,2543,2400
7,50,2475,2568,2400
8,50,2563,2568,2400
9,50,2488,2543,2400
10,50,2488,2543,2400
11,50,2513,2568,2400
12,50,2400,2568,2400
1,51,13100,13100,6000
2,51,13100,13100,6000
3,51,13100,13100,6000
4,51,13100,13100,6000
5,51,13100,13100,6000
6,51,13100,13100,6000
7,51,13100,13100,6000
8,51,13100,13100,6000
9,51,13100,12600,6000
10,51,13100,13100,6000
11,51,13100,13100,6000
12,51,13100,13100,6000
1,52,4100,4180,1700
2,52,4100,4180,1700
3,52,4104,4180,1700
4,52,4180,4180,1700
5,52,4100,4180,1700
6,52,4180,4180,1700
7,52,2900,4180,1700
8,52,2900,4180,1700
9,52,4180,4180,1700
10,52,4180,4180,1700
11,52,4180,4180,1700
12,52,2404,4180,1700
1,53,7715,7715,6000
2,53,7715,7715,6000
3,53,7715,7715,6000
4,53,7760,7715,6000
5,53,7715,7715,6000
6,53,7715,7715,6000
7,53,7715,7715,6000
8,53,7715,7715,6000
9,53,7715,7715,6000
10,53,7715,7715,6000
11,53,7715,7715,6000
12,53,7715,7715,6000
1,54,2600,2050,1000
2,54,2050,2050,1000
3,54,2600,2050,1000
4,54,2000,2050,1000
5,54,1600,2050,1000
6,54,2050,2050,1000
7,54,2050,2050,1000
8,54,2050,2050,1000
9,54,2050,2050,1000
10,54,2050,2050,1000
11,54,2050,2050,1000
12,54,2600,2050,1000
1,55,203,168,100
2,55,188,100,100
3,55,188,100,100
4,55,188,188,100
5,55,188,188,100
6,55,188,188,100
7,55,188,168,100
8,55,188,188,100
9,55,188,188,100
10,55,188,188,100
11,55,203,100,100
12,55,203,100,100
1,56,3500,3530,3500
2,56,3530,3530,3500
3,56,3530,3530,3500
4,56,4402,3530,3500
5,56,3530,3530,3500
6,56,3530,3500,3500
7,56,4630,3530,3500
8,56,3530,3500,3500
9,56,3530,3500,3500
10,56,3530,3500,3500
11,56,3530,3530,3500
12,56,3530,3530,3500
1,57,9600,10710,6000
2,57,6010,10710,6000
3,57,9600,10710,6000
4,57,6000,10710,6000
5,57,6010,10710,6000
6,57,6010,10710,6000
7,57,10700,10710,6000
8,57,6010,10710,6000
9,57,6010,10710,6000
10,57,6000,10710,6000
11,57,9610,10710,6000
12,57,10710,10710,6000
1,58,3987,3987,2400
2,58,3900,3987,2400
3,58,3987,3987,2400
4,58,3900,3987,2400
5,58,3987,3987,2400
6,58,3900,3987,2400
7,58,3987,3987,2400
8,58,3987,3987,2400
9,58,3900,3987,2400
10,58,3987,3987,2400
11,58,4687,3987,2400
12,58,3987,3987,2400
1,59,752,877,700
2,59,775,877,700
3,59,700,877,700
4,59,877,877,700
5,59,783,877,700
6,59,783,877,700
7,59,827,877,700
8,59,775,877,700
9,59,827,877,700
10,59,877,877,700
11,59,752,877,700
12,59,752,877,700
1,60,2410,3490,2200
2,60,3415,3490,2200
3,60,3415,3490,2200
4,60,3490,3490,2200
5,60,3490,3490,2200
6,60,3415,3490,2200
7,60,3415,3490,2200
8,60,3490,3490,2200
9,60,3490,3490,2200
10,60,3490,3490,2200
11,60,2415,3490,2200
12,60,3415,3490,2200
1,61,5000,5000,5000
2,61,5000,5000,5000
3,61,5004,5000,5000
4,61,5000,5000,5000
5,61,5000,5000,5000
6,61,5000,5000,5000
7,61,5004,5000,5000
8,61,5004,5000,5000
9,61,5010,5000,5000
10,61,5000,5000,5000
11,61,5000,5000,5000
12,61,5000,5000,5000
1,62,2077,3062,2000
2,62,3062,3062,2000
3,62,2077,3062,2000
4,62,3062,3062,2000
5,62,3062,3062,2000
6,62,3062,2000,2000
7,62,3062,3062,2000
8,62,3062,3062,2000
9,62,3062,2000,2000
10,62,3062,2000,2000
11,62,3000,3062,2000
12,62,3062,3062,2000
1,63,5356,5356,2400
2,63,5356,5356,2400
3,63,5356,5356,2400
4,63,5356,5356,2400
5,63,5356,5356,2400
6,63,5356,5356,2400
7,63,5356,5356,2400
8,63,5356,5356,2400
9,63,5356,5356,2400
10,63,5356,5356,2400
11,63,5356,5356,2400
12,63,5356,5356,2400
1,64,2400,4530,2400
2,64,4530,4800,2400
3,64,2700,4530,2400
4,64,4530,4800,2400
5,64,4530,4800,2400
6,64,4530,4800,2400
7,64,4586,4530,2400
8,64,4530,4800,2400
9,64,4530,4556,2400
10,64,4530,4800,2400
11,64,4530,4530,2400
12,64,4586,4800,2400
1,65,1140,1240,1100
2,65,1240,2240,1100
3,65,1100,1240,1100
4,65,1151,2240,1100
5,65,1240,2240,1100
6,65,1151,2240,1100
7,65,2251,1240,1100
8,65,1151,2240,1100
9,65,1151,2240,1100
10,65,2240,2240,1100
11,65,1140,1240,1100
12,65,2104,1240,1100
1,66,1000,1000,1000
2,66,1000,1000,1000
3,66,1103,1000,1000
4,66,1000,1000,1000
5,66,1000,1000,1000
6,66,1000,1000,1000
7,66,1093,1000,1000
8,66,1000,1000,1000
9,66,1000,1000,1000
10,66,1000,1000,1000
11,66,1183,1000,1000
12,66,1093,1000,1000
1,67,60,85,60
2,67,80,85,60
3,67,60,85,60
4,67,85,85,60
5,67,80,85,60
6,67,80,85,60
7,67,80,85,60
8,67,85,85,60
9,67,85,85,60
10,67,85,85,60
11,67,60,85,60
12,67,80,85,60
1,68,1210,1210,1200
2,68,1210,1210,1200
3,68,1210,1210,1200
4,68,1210,1210,1200
5,68,1210,1210,1200
6,68,1210,1210,1200
7,68,1210,1210,1200
8,68,1210,1210,1200
9,68,1210,1210,1200
10,68,1210,1210,1200
11,68,1210,1210,1200
12,68,1210,1210,1200
1,69,870,1000,780
2,69,950,1000,780
3,69,950,1000,780
4,69,1000,1000,780
5,69,1000,1000,780
6,69,1000,1000,780
7,69,830,1000,780
8,69,950,1000,780
9,69,950,1000,780
10,69,950,1000,780
11,69,750,1000,780
12,69,870,1000,780
1,70,4072,4500,4000
2,70,4400,4500,4000
3,70,4500,4500,4000
4,70,4472,4500,4000
5,70,4500,4500,4000
6,70,4400,4472,4000
7,70,4472,4500,4000
8,70,4500,4500,4000
9,70,4472,4472,4000
10,70,4472,4472,4000
11,70,4472,4500,4000
12,70,4072,4500,4000
1,71,1300,1404,1200
2,71,1304,1404,1200
3,71,1304,1404,1200
4,71,1404,1404,1200
5,71,1304,1404,1200
6,71,1304,1402,1200
7,71,1302,1404,1200
8,71,1404,1404,1200
9,71,1404,1402,1200
10,71,1304,1402,1200
11,71,1304,1404,1200
12,71,1204,1404,1200
1,72,405,492,405
2,72,497,492,405
3,72,465,492,405
4,72,405,550,405
5,72,405,550,405
6,72,405,550,405
7,72,405,492,405
8,72,405,550,405
9,72,405,550,405
10,72,405,550,405
11,72,405,492,405
12,72,405,492,405
1,73,3500,4820,5900
2,73,3500,4820,5900
3,73,3500,4820,5900
4,73,3500,4820,5900
5,73,3500,4820,5900
6,73,3500,8320,5900
7,73,5900,8320,5900
8,73,3500,8320,5900
9,73,3500,4820,5900
10,73,3500,4820,5900
11,73,3500,4820,5900
12,73,3500,4820,5900
1,74,4271,4271,2000
2,74,4271,4271,2000
3,74,4271,4271,2000
4,74,4271,4271,2000
5,74,4271,4271,2000
6,74,4271,4271,2000
7,74,4271,4271,2000
8,74,4271,4271,2000
9,74,4271,4271,2000
10,74,4271,4271,2000
11,74,4271,4271,2000
12,74,4271,4271,2000
1,75,4006,4006,4004
2,75,4004,4006,4004
3,75,4004,4006,4004
4,75,4006,4006,4004
5,75,4006,4006,4004
6,75,4004,4006,4004
7,75,4006,4006,4004
8,75,4006,4006,4004
9,75,4004,4006,4004
10,75,4148,4006,4004
11,75,4002,4006,4004
12,75,4006,4006,4004
1,76,3615,3615,3640
2,76,3615,3615,3640
3,76,3600,3615,3640
4,76,3615,3615,3640
5,76,3615,3615,3640
6,76,3626,3615,3640
7,76,3615,3615,3640
8,76,3615,3615,3640
9,76,3626,3626,3640
10,76,3615,3615,3640
11,76,3615,3615,3640
12,76,3615,3615,3640
1,77,4988,4988,2400
2,77,2598,4988,2400
3,77,4988,4988,2400
4,77,4848,4988,2400
5,77,4988,4988,2400
6,77,4988,4988,2400
7,77,4840,4988,2400
8,77,4848,4988,2400
9,77,4988,4988,2400
10,77,4988,4988,2400
11,77,4988,4988,2400
12,77,4988,4988,2400
1,78,2262,2374,2100
2,78,2374,2374,2100
3,78,2302,2374,2100
4,78,2374,2374,2100
5,78,2374,2374,2100
6,78,2374,2374,2100
7,78,2402,2374,2100
8,78,2374,2374,2100
9,78,2374,2374,2100
10,78,2374,2374,2100
11,78,2374,2374,2100
12,78,2374,2374,2100
1,79,2843,3600,2400
2,79,2843,2843,2400
3,79,3693,3600,2400
4,79,3600,4043,2400
5,79,3600,3693,2400
6,79,2843,4043,2400
7,79,3950,3600,2400
8,79,2843,4043,2400
9,79,2750,4043,2400
10,79,2843,4043,2400
11,79,3600,3600,2400
12,79,5150,3600,2400
1,80,987,972,700
2,80,972,972,700
3,80,945,972,700
4,80,972,972,700
5,80,972,972,700
6,80,972,972,700
7,80,910,972,700
8,80,972,972,700
9,80,972,972,700
10,80,972,972,700
11,80,910,972,700
12,80,972,972,700
1,81,210,210,266
2,81,274,274,266
3,81,210,210,266
4,81,210,210,266
5,81,210,210,266
6,81,210,210,266
7,81,210,210,266
8,81,210,210,266
9,81,210,210,266
10,81,210,210,266
11,81,210,210,266
12,81,210,210,266
1,82,8507,8557,6000
2,82,8557,8557,6000
3,82,8557,8557,6000
4,82,8557,8557,6000
5,82,8557,8557,6000
6,82,8557,8557,6000
7,82,8507,8557,6000
8,82,8557,8557,6000
9,82,8557,8557,6000
10,82,8557,8557,6000
11,82,8557,8557,6000
12,82,8557,8557,6000
1,83,9615,10115,6000
2,83,10115,10115,6000
3,83,9615,10115,6000
4,83,10115,10115,6000
5,83,10115,10115,6000
6,83,10115,10115,6000
7,83,9615,10115,6000
8,83,10115,10115,6000
9,83,10115,10115,6000
10,83,10115,10115,6000
11,83,10115,10115,6000
12,83,10115,10115,6000
1,84,2488,2480,2400
2,84,2480,2480,2400
3,84,2400,2480,2400
4,84,2408,2480,2400
5,84,2408,2480,2400
6,84,2408,2480,2400
7,84,2408,2480,2400
8,84,2408,2480,2400
9,84,2408,2400,2400
10,84,2408,2480,2400
11,84,2408,2480,2400
12,84,2408,2480,2400
1,85,5045,7445,5000
2,85,5000,7445,5000
3,85,5045,7445,5000
4,85,5045,7445,5000
5,85,5000,7445,5000
6,85,5000,7445,5000
7,85,7500,7445,5000
8,85,7400,7445,5000
9,85,5000,7445,5000
10,85,5000,7445,5000
11,85,5000,7445,5000
12,85,5000,7445,5000
1,86,5150,5150,3500
2,86,5150,5150,3500
3,86,5100,5150,3500
4,86,5150,5150,3500
5,86,5150,5150,3500
6,86,5150,5150,3500
7,86,5150,5150,3500
8,86,5150,5150,3500
9,86,5150,5150,3500
10,86,5150,5150,3500
11,86,5150,5150,3500
12,86,5150,5150,3500
1,87,2000,2153,2000
2,87,2000,2453,2000
3,87,2000,2153,2000
4,87,2000,2453,2000
5,87,2060,2453,2000
6,87,2000,2453,2000
7,87,2000,2153,2000
8,87,2000,2453,2000
9,87,2000,2453,2000
10,87,2453,2453,2000
11,87,2153,2153,2000
12,87,2153,2153,2000
1,88,5715,5715,2300
2,88,5715,5715,2300
3,88,4500,5715,2300
4,88,5845,5715,2300
5,88,5715,5715,2300
6,88,5715,5715,2300
7,88,4630,5715,2300
8,88,5715,5715,2300
9,88,5715,5715,2300
10,88,5715,5715,2300
11,88,5700,5715,2300
12,88,5700,5715,2300
1,89,4172,4162,2062
2,89,4162,4162,2062
3,89,3200,4162,2062
4,89,4162,4162,2062
5,89,4162,4162,2062
6,89,4162,4162,2062
7,89,4100,4162,2062
8,89,4162,4162,2062
9,89,4162,4162,2062
10,89,4162,4162,2062
11,89,4162,4162,2062
12,89,3272,4162,2062
1,90,755,799,704
2,90,794,799,704
3,90,704,799,704
4,90,844,799,704
5,90,794,799,704
6,90,794,759,704
7,90,709,799,704
8,90,794,799,704
9,90,794,759,704
10,90,794,759,704
11,90,709,799,704
12,90,794,799,704
1,91,3600,6900,3600
2,91,6900,6900,3600
3,91,5900,6900,3600
4,91,6800,6900,3600
5,91,6000,6900,3600
6,91,4501,6900,3600
7,91,4500,6900,3600
8,91,4501,6900,3600
9,91,4501,6900,3600
10,91,6900,6900,3600
11,91,6900,6900,3600
12,91,4500,6900,3600
1,92,6062,6712,6000
2,92,6712,6712,6000
3,92,6712,6712,6000
4,92,6712,6712,6000
5,92,6712,6712,6000
6,92,6712,6712,6000
7,92,6712,6712,6000
8,92,6712,6712,6000
9,92,6712,6712,6000
