Month,House,Attribute,0,1,2,3,4
0,12,predecessors,0,-1,-1,-1,-1
0,12,successors,1,-1,-1,-1,-1
0,12,prec_delays,41,-1,-1,-1,-1
1,13,astart - ogsa,23,18,17,16,108
1,13,astart - optimised,24,26,16,16,109
2,13,astart - ogsa,23,7,6,6,103
2,13,astart - optimised,24,26,7,7,104
0,13,demands,10,300,900,2400,100
0,13,durations,7,3,6,2,1
0,13,preferred_starts,0,36,17,96,116
0,13,earliest_starts,0,0,0,0,0
0,13,latest_ends,0,0,0,0,0
0,13,predecessors,0,-1,-1,-1,-1
0,13,successors,2,-1,-1,-1,-1
0,13,prec_delays,71,-1,-1,-1,-1
1,14,astart - ogsa,17,21,18,21,20
1,14,astart - optimised,12,16,19,16,16
2,14,astart - ogsa,6,6,5,7,8
2,14,astart - optimised,1,7,8,7,7
0,14,demands,100,2000,1200,1200,6000
0,14,durations,4,1,3,3,1
0,14,preferred_starts,10,8,136,97,37
0,14,earliest_starts,0,0,0,0,0
0,14,latest_ends,0,0,0,0,0
0,14,predecessors,1,1,1,-1,-1
0,14,successors,2,3,4,-1,-1
0,14,prec_delays,134,114,106,-1,-1
1,15,astart - ogsa,18,16,15,20,23
1,15,astart - optimised,16,16,17,17,17
2,15,astart - ogsa,6,6,7,7,7
2,15,astart - optimised,7,7,8,8,8
0,15,demands,5,75,20,1500,2300
0,15,durations,1,4,6,5,4
0,15,preferred_starts,6,1,30,20,78
0,15,earliest_starts,0,0,0,0,0
0,15,latest_ends,0,0,0,0,0
0,15,predecessors,1,-1,-1,-1,-1
0,15,successors,2,-1,-1,-1,-1
0,15,prec_delays,57,-1,-1,-1,-1
1,16,astart - ogsa,17,20,15,18,18
1,16,astart - optimised,16,15,19,16,16
2,16,astart - ogsa,7,6,5,6,6
2,16,astart - optimised,7,7,16,7,7
0,16,demands,1100,900,300,15,2300
0,16,durations,1,2,2,4,5
0,16,preferred_starts,39,2,45,78,67
0,16,earliest_starts,0,0,0,0,0
0,16,latest_ends,0,0,0,9000,0
0,16,predecessors,0,-1,-1,-1,-1
0,16,successors,3,-1,-1,-1,-1
0,16,prec_delays,56,-1,-1,-1,-1
1,17,astart - ogsa,15,21,18,78,19
1,17,astart - optimised,22,16,16,79,16
2,17,astart - ogsa,6,6,6,77,6
2,17,astart - optimised,22,7,7,79,7
0,17,demands,35,75,550,400,56
0,17,durations,3,6,2,3,5
0,17,preferred_starts,132,101,55,105,93
0,17,earliest_starts,0,0,0,0,0
0,17,latest_ends,0,0,0,0,0
0,17,predecessors,2,-1,-1,-1,-1
0,17,successors,3,-1,-1,-1,-1
0,17,prec_delays,59,-1,-1,-1,-1
1,18,astart - ogsa,20,18,15,20,18
1,18,astart - optimised,16,16,16,18,16
2,18,astart - ogsa,6,6,7,7,6
2,18,astart - optimised,7,7,7,9,7
0,18,demands,700,50,30,4000,2300
0,18,durations,9,1,4,2,2
0,18,preferred_starts,97,87,117,57,51
0,18,earliest_starts,0,0,0,0,0
0,18,latest_ends,0,0,0,0,0
0,18,predecessors,-1,-1,-1,-1,-1
0,18,successors,-1,-1,-1,-1,-1
0,18,prec_delays,-1,-1,-1,-1,-1
1,19,astart - ogsa,15,19,20,21,16
1,19,astart - optimised,16,16,16,16,16
2,19,astart - ogsa,6,6,6,7,7
2,19,astart - optimised,7,7,7,7,7
0,19,demands,600,50,2400,50,1000
0,19,durations,6,3,5,2,2
0,19,preferred_starts,86,92,92,39,108
0,19,earliest_starts,0,0,0,0,0
0,19,latest_ends,0,0,0,0,0
0,19,predecessors,0,3,-1,-1,-1
0,19,successors,1,4,-1,-1,-1
0,19,prec_delays,117,12,-1,-1,-1
1,20,astart - ogsa,17,20,16,15,15
1,20,astart - optimised,16,22,16,16,18
2,20,astart - ogsa,6,7,6,7,7
2,20,astart - optimised,7,16,7,6,8
0,20,demands,2100,2000,8,700,100
0,20,durations,5,1,2,5,1
0,20,preferred_starts,53,80,72,30,83
0,20,earliest_starts,0,0,0,0,0
0,20,latest_ends,0,0,0,0,0
0,20,predecessors,0,-1,-1,-1,-1
0,20,successors,1,-1,-1,-1,-1
0,20,prec_delays,128,-1,-1,-1,-1
1,21,astart - ogsa,18,19,21,18,22
1,21,astart - optimised,16,21,16,16,16
2,21,astart - ogsa,6,6,7,6,6
2,21,astart - optimised,7,16,7,7,7
0,21,demands,100,1,52,62,2400
0,21,durations,7,4,6,4,4
0,21,preferred_starts,98,80,128,61,38
0,21,earliest_starts,0,0,0,0,0
0,21,latest_ends,0,0,0,0,0
0,21,predecessors,-1,-1,-1,-1,-1
0,21,successors,-1,-1,-1,-1,-1
0,21,prec_delays,-1,-1,-1,-1,-1
1,22,astart - ogsa,15,16,15,20,17
1,22,astart - optimised,16,16,16,16,16
2,22,astart - ogsa,6,6,6,6,6
2,22,astart - optimised,7,7,7,7,7
0,22,demands,2200,2400,300,2400,55
0,22,durations,4,2,4,2,2
0,22,preferred_starts,108,123,32,74,25
0,22,earliest_starts,0,0,0,0,0
0,22,latest_ends,9000,0,9000,0,0
0,22,predecessors,2,-1,-1,-1,-1
0,22,successors,3,-1,-1,-1,-1
0,22,prec_delays,90,-1,-1,-1,-1
1,23,astart - ogsa,108,17,32,15,16
1,23,astart - optimised,109,16,25,29,16
2,23,astart - ogsa,108,6,32,6,6
2,23,astart - optimised,109,7,22,26,7
0,23,demands,100,1000,4000,300,90
0,23,durations,5,1,4,3,1
0,23,preferred_starts,61,108,14,37,116
0,23,earliest_starts,0,0,0,0,0
0,23,latest_ends,0,0,0,0,0
0,23,predecessors,0,2,-1,-1,-1
0,23,successors,1,4,-1,-1,-1
0,23,prec_delays,99,96,-1,-1,-1
1,24,astart - ogsa,17,23,15,20,16
1,24,astart - optimised,16,21,16,16,20
2,24,astart - ogsa,6,6,6,6,7
2,24,astart - optimised,4,9,7,7,16
0,24,demands,1000,148,148,6000,1
0,24,durations,3,6,2,5,2
0,24,preferred_starts,59,119,122,29,130
0,24,earliest_starts,0,0,0,0,0
0,24,latest_ends,0,0,0,0,0
0,24,predecessors,0,3,-1,-1,-1
0,24,successors,1,4,-1,-1,-1
0,24,prec_delays,19,71,-1,-1,-1
1,25,astart - ogsa,17,15,21,15,19
1,25,astart - optimised,16,19,16,16,21
2,25,astart - ogsa,6,5,7,6,6
2,25,astart - optimised,7,16,7,7,16
0,25,demands,15,1700,2400,600,100
0,25,durations,4,1,3,2,2
0,25,preferred_starts,50,117,103,37,34
0,25,earliest_starts,0,0,0,0,0
0,25,latest_ends,9000,0,0,0,0
0,25,predecessors,0,-1,-1,-1,-1
0,25,successors,2,-1,-1,-1,-1
0,25,prec_delays,89,-1,-1,-1,-1
1,26,astart - ogsa,50,17,20,20,18
1,26,astart - optimised,51,16,130,16,16
2,26,astart - ogsa,50,7,7,6,7
2,26,astart - optimised,51,7,136,7,7
0,26,demands,60,120,700,5,1100
0,26,durations,1,3,1,4,1
0,26,preferred_starts,106,81,46,105,108
0,26,earliest_starts,0,0,0,0,0
0,26,latest_ends,0,0,0,0,0
0,26,predecessors,0,-1,-1,-1,-1
0,26,successors,4,-1,-1,-1,-1
0,26,prec_delays,134,-1,-1,-1,-1
1,27,astart - ogsa,18,18,17,16,23
1,27,astart - optimised,16,16,16,16,17
2,27,astart - ogsa,7,6,8,6,7
2,27,astart - optimised,7,7,7,7,8
0,27,demands,6000,2400,2,2300,4
0,27,durations,4,2,1,2,3
0,27,preferred_starts,38,128,68,124,37
0,27,earliest_starts,0,0,0,0,0
0,27,latest_ends,0,0,0,0,0
0,27,predecessors,0,-1,-1,-1,-1
0,27,successors,2,-1,-1,-1,-1
0,27,prec_delays,37,-1,-1,-1,-1
1,28,astart - ogsa,15,22,16,22,16
1,28,astart - optimised,16,16,20,16,16
2,28,astart - ogsa,6,7,8,6,6
2,28,astart - optimised,7,7,16,7,7
0,28,demands,350,2100,2400,90,1200
0,28,durations,1,5,4,3,1
0,28,preferred_starts,93,99,6,39,18
0,28,earliest_starts,0,0,0,0,0
0,28,latest_ends,0,0,0,0,0
0,28,predecessors,0,2,2,-1,-1
0,28,successors,1,3,4,-1,-1
0,28,prec_delays,17,69,49,-1,-1
1,29,astart - ogsa,20,15,18,21,19
1,29,astart - optimised,16,17,16,20,20
2,29,astart - ogsa,6,5,6,7,7
2,29,astart - optimised,4,7,7,16,16
0,29,demands,2100,1100,2,55,1200
0,29,durations,3,3,2,5,6
0,29,preferred_starts,69,93,39,51,83
0,29,earliest_starts,0,0,0,0,0
0,29,latest_ends,0,0,0,0,0
0,29,predecessors,2,0,-1,-1,-1
0,29,successors,3,4,-1,-1,-1
0,29,prec_delays,28,77,-1,-1,-1
1,30,astart - ogsa,20,20,22,17,16
1,30,astart - optimised,16,16,16,18,19
2,30,astart - ogsa,6,6,6,5,5
2,30,astart - optimised,7,7,4,7,16
0,30,demands,148,1000,100,1200,55
0,30,durations,1,3,2,3,8
0,30,preferred_starts,127,118,32,28,94
0,30,earliest_starts,0,0,0,0,0
0,30,latest_ends,0,0,0,0,0
0,30,predecessors,-1,-1,-1,-1,-1
0,30,successors,-1,-1,-1,-1,-1
0,30,prec_delays,-1,-1,-1,-1,-1
1,31,astart - ogsa,23,18,16,16,16
1,31,astart - optimised,16,16,16,16,16
2,31,astart - ogsa,6,6,6,6,6
2,31,astart - optimised,7,7,7,7,7
0,31,demands,5,150,56,300,1000
0,31,durations,3,2,4,2,2
0,31,preferred_starts,102,121,134,39,78
0,31,earliest_starts,0,0,0,0,0
0,31,latest_ends,0,0,0,0,0
0,31,predecessors,0,-1,-1,-1,-1
0,31,successors,1,-1,-1,-1,-1
0,31,prec_delays,102,-1,-1,-1,-1
1,32,astart - ogsa,20,19,20,19,17
1,32,astart - optimised,16,19,16,16,16
2,32,astart - ogsa,6,7,6,6,6
2,32,astart - optimised,5,8,7,7,7
0,32,demands,100,93,900,5,120
0,32,durations,4,2,2,6,2
0,32,preferred_starts,86,108,67,24,102
0,32,earliest_starts,0,0,0,0,0
0,32,latest_ends,9000,0,0,0,0
0,32,predecessors,-1,-1,-1,-1,-1
0,32,successors,-1,-1,-1,-1,-1
0,32,prec_delays,-1,-1,-1,-1,-1
1,33,astart - ogsa,87,16,15,17,17
1,33,astart - optimised,88,16,16,16,16
2,33,astart - ogsa,86,6,6,6,7
2,33,astart - optimised,87,7,7,7,7
0,33,demands,1200,600,80,140,150
0,33,durations,1,3,5,3,2
0,33,preferred_starts,71,113,98,130,30
0,33,earliest_starts,0,0,0,0,0
0,33,latest_ends,0,0,0,0,9000
0,33,predecessors,0,0,-1,-1,-1
0,33,successors,2,3,-1,-1,-1
0,33,prec_delays,44,84,-1,-1,-1
1,34,astart - ogsa,19,19,16,21,30
1,34,astart - optimised,16,16,17,17,31
2,34,astart - ogsa,7,6,5,7,30
2,34,astart - optimised,7,7,8,8,31
0,34,demands,11,400,100,1200,15
0,34,durations,5,1,2,3,5
0,34,preferred_starts,76,100,120,78,74
0,34,earliest_starts,0,0,0,0,0
0,34,latest_ends,0,0,0,0,0
0,34,predecessors,0,1,-1,-1,-1
0,34,successors,1,2,-1,-1,-1
0,34,prec_delays,105,58,-1,-1,-1
1,35,astart - ogsa,16,22,17,16,18
1,35,astart - optimised,16,21,22,16,16
2,35,astart - ogsa,6,6,6,6,6
2,35,astart - optimised,2,7,8,7,7
0,35,demands,2,50,93,700,1500
0,35,durations,5,4,1,2,4
0,35,preferred_starts,23,126,106,71,26
0,35,earliest_starts,0,0,0,0,0
0,35,latest_ends,0,0,9000,0,0
0,35,predecessors,-1,-1,-1,-1,-1
0,35,successors,-1,-1,-1,-1,-1
0,35,prec_delays,-1,-1,-1,-1,-1
1,36,astart - ogsa,16,17,108,22,19
1,36,astart - optimised,16,16,109,16,16
2,36,astart - ogsa,6,6,106,7,6
2,36,astart - optimised,7,7,107,7,7
0,36,demands,5000,1000,68,148,1200
0,36,durations,9,5,3,1,3
0,36,preferred_starts,120,89,105,58,90
0,36,earliest_starts,0,0,0,0,0
0,36,latest_ends,0,0,0,9000,0
0,36,predecessors,1,3,-1,-1,-1
0,36,successors,2,4,-1,-1,-1
0,36,prec_delays,26,57,-1,-1,-1
1,37,astart - ogsa,15,18,20,58,21
1,37,astart - optimised,16,16,21,59,61
2,37,astart - ogsa,6,6,7,58,7
2,37,astart - optimised,7,7,16,59,67
0,37,demands,62,5,45,2000,15
0,37,durations,5,2,5,8,2
0,37,preferred_starts,73,70,51,67,42
0,37,earliest_starts,0,0,0,0,0
0,37,latest_ends,0,0,9000,0,0
0,37,predecessors,-1,-1,-1,-1,-1
0,37,successors,-1,-1,-1,-1,-1
0,37,prec_delays,-1,-1,-1,-1,-1
1,38,astart - ogsa,18,15,51,16,22
1,38,astart - optimised,16,16,52,16,16
2,38,astart - ogsa,6,6,51,6,7
2,38,astart - optimised,7,7,52,7,7
0,38,demands,1200,350,100,350,93
0,38,durations,4,3,4,3,6
0,38,preferred_starts,45,28,80,64,71
0,38,earliest_starts,0,0,0,0,0
0,38,latest_ends,0,0,0,0,0
0,38,predecessors,-1,-1,-1,-1,-1
0,38,successors,-1,-1,-1,-1,-1
0,38,prec_delays,-1,-1,-1,-1,-1
1,39,astart - ogsa,19,18,18,15,15
1,39,astart - optimised,16,16,16,16,16
2,39,astart - ogsa,6,6,6,6,6
2,39,astart - optimised,7,7,7,7,7
0,39,demands,100,80,1100,15,100
0,39,durations,4,1,1,9,5
0,39,preferred_starts,50,77,57,133,16
0,39,earliest_starts,0,0,0,0,0
0,39,latest_ends,0,0,0,0,0
0,39,predecessors,-1,-1,-1,-1,-1
0,39,successors,-1,-1,-1,-1,-1
0,39,prec_delays,-1,-1,-1,-1,-1
1,40,astart - ogsa,18,19,16,15,16
1,40,astart - optimised,16,16,16,16,16
2,40,astart - ogsa,6,6,7,6,6
2,40,astart - optimised,7,7,7,7,7
0,40,demands,10,600,100,300,150
0,40,durations,6,1,4,4,3
0,40,preferred_starts,116,119,56,44,96
0,40,earliest_starts,0,0,0,0,0
0,40,latest_ends,9000,0,0,0,0
0,40,predecessors,-1,-1,-1,-1,-1
0,40,successors,-1,-1,-1,-1,-1
0,40,prec_delays,-1,-1,-1,-1,-1
1,41,astart - ogsa,116,20,19,20,16
1,41,astart - optimised,117,16,16,16,16
2,41,astart - ogsa,116,8,6,6,6
2,41,astart - optimised,117,7,7,7,7
0,41,demands,6000,50,5,3500,1200
0,41,durations,3,3,1,4,1
0,41,preferred_starts,101,55,63,79,129
0,41,earliest_starts,0,0,0,0,0
0,41,latest_ends,0,0,0,0,0
0,41,predecessors,1,0,-1,-1,-1
0,41,successors,2,4,-1,-1,-1
0,41,prec_delays,113,60,-1,-1,-1
1,42,astart - ogsa,17,17,20,15,15
1,42,astart - optimised,16,16,19,16,19
2,42,astart - ogsa,6,6,8,6,8
2,42,astart - optimised,7,7,16,7,16
0,42,demands,210,100,20,1200,1000
0,42,durations,3,5,1,4,1
0,42,preferred_starts,70,38,106,69,46
0,42,earliest_starts,0,0,0,0,0
0,42,latest_ends,0,0,0,0,9000
0,42,predecessors,-1,-1,-1,-1,-1
0,42,successors,-1,-1,-1,-1,-1
0,42,prec_delays,-1,-1,-1,-1,-1
1,43,astart - ogsa,18,19,20,20,46
1,43,astart - optimised,16,16,16,16,47
2,43,astart - ogsa,6,6,7,6,46
2,43,astart - optimised,7,7,7,7,47
0,43,demands,68,2000,4000,5,4
0,43,durations,2,1,1,5,6
0,43,preferred_starts,82,31,67,111,72
0,43,earliest_starts,0,0,0,0,0
0,43,latest_ends,0,0,0,0,0
0,43,predecessors,1,-1,-1,-1,-1
0,43,successors,3,-1,-1,-1,-1
0,43,prec_delays,133,-1,-1,-1,-1
1,44,astart - ogsa,20,21,22,18,16
1,44,astart - optimised,16,16,16,17,16
2,44,astart - ogsa,6,8,8,5,6
2,44,astart - optimised,7,7,7,8,7
0,44,demands,6000,1200,140,150,2400
0,44,durations,4,2,5,6,4
0,44,preferred_starts,38,52,110,5,5
0,44,earliest_starts,0,0,0,0,0
0,44,latest_ends,0,0,0,0,0
0,44,predecessors,0,1,-1,-1,-1
0,44,successors,1,2,-1,-1,-1
0,44,prec_delays,35,19,-1,-1,-1
1,45,astart - ogsa,16,17,18,16,18
1,45,astart - optimised,16,20,22,16,16
2,45,astart - ogsa,6,6,5,6,6
2,45,astart - optimised,7,16,18,7,7
0,45,demands,50,2000,500,50,80
0,45,durations,5,1,3,5,2
0,45,preferred_starts,43,114,124,32,91
0,45,earliest_starts,0,0,0,0,0
0,45,latest_ends,0,0,0,0,0
0,45,predecessors,0,-1,-1,-1,-1
0,45,successors,1,-1,-1,-1,-1
0,45,prec_delays,76,-1,-1,-1,-1
1,46,astart - ogsa,15,19,15,16,20
1,46,astart - optimised,16,21,16,16,16
2,46,astart - ogsa,6,7,6,6,7
2,46,astart - optimised,4,9,7,7,7
0,46,demands,700,1100,2400,1000,600
0,46,durations,6,1,1,1,1
0,46,preferred_starts,135,13,85,94,43
0,46,earliest_starts,0,0,0,0,0
0,46,latest_ends,0,0,0,0,0
0,46,predecessors,1,1,-1,-1,-1
0,46,successors,2,4,-1,-1,-1
0,46,prec_delays,62,141,-1,-1,-1
1,47,astart - ogsa,16,18,17,15,18
1,47,astart - optimised,16,16,17,16,17
2,47,astart - ogsa,6,8,6,6,7
2,47,astart - optimised,7,7,8,7,8
0,47,demands,11,300,1100,1100,1200
0,47,durations,9,1,6,4,3
0,47,preferred_starts,79,96,120,137,76
0,47,earliest_starts,0,0,0,0,0
0,47,latest_ends,0,0,0,0,0
0,47,predecessors,-1,-1,-1,-1,-1
0,47,successors,-1,-1,-1,-1,-1
0,47,prec_delays,-1,-1,-1,-1,-1
1,48,astart - ogsa,15,17,18,18,17
1,48,astart - optimised,16,16,16,16,16
2,48,astart - ogsa,6,6,6,6,6
2,48,astart - optimised,7,7,7,7,7
0,48,demands,60,20,1200,50,148
0,48,durations,2,6,2,1,4
0,48,preferred_starts,111,96,94,74,131
0,48,earliest_starts,0,0,0,0,0
0,48,latest_ends,0,0,0,0,0
0,48,predecessors,-1,-1,-1,-1,-1
0,48,successors,-1,-1,-1,-1,-1
0,48,prec_delays,-1,-1,-1,-1,-1
1,49,astart - ogsa,19,17,19,18,20
1,49,astart - optimised,16,16,16,16,16
2,49,astart - ogsa,6,6,6,8,6
2,49,astart - optimised,7,7,7,7,7
0,49,demands,2000,1000,50,2100,148
0,49,durations,4,1,4,5,4
0,49,preferred_starts,93,64,6,129,61
0,49,earliest_starts,0,0,0,0,0
0,49,latest_ends,0,0,0,0,0
0,49,predecessors,-1,-1,-1,-1,-1
0,49,successors,-1,-1,-1,-1,-1
0,49,prec_delays,-1,-1,-1,-1,-1
1,50,astart - ogsa,20,15,20,19,15
1,50,astart - optimised,16,16,16,16,16
2,50,astart - ogsa,6,6,6,6,6
2,50,astart - optimised,7,7,7,7,7
