Month,House,OGSA,Optimised,Preferred
6,24,1624,1624,1100
7,24,1562,1624,1100
8,24,1624,1624,1100
9,24,1624,1624,1100
10,24,1624,1624,1100
11,24,1624,1624,1100
12,24,1624,1624,1100
1,25,2490,2490,1200
2,25,1890,2490,1200
3,25,1800,2490,1200
4,25,1890,2490,1200
5,25,2490,2490,1200
6,25,2490,2490,1200
7,25,1800,2490,1200
8,25,1290,2490,1200
9,25,1290,2490,1200
10,25,1200,2490,1200
11,25,2400,1890,1200
12,25,1800,2490,1200
1,26,3715,3680,3600
2,26,3680,3680,3600
3,26,3680,3680,3600
4,26,3695,3635,3600
5,26,3680,3680,3600
6,26,3680,3635,3600
7,26,3740,3680,3600
8,26,3680,3635,3600
9,26,3680,3660,3600
10,26,3680,3660,3600
11,26,3695,3680,3600
12,26,3680,3680,3600
1,27,1260,1260,1100
2,27,1260,2110,1100
3,27,1260,1260,1100
4,27,1260,2110,1100
5,27,1260,2110,1100
6,27,1260,2110,1100
7,27,1250,1260,1100
8,27,1260,2110,1100
9,27,1260,2110,1100
10,27,1260,2110,1100
11,27,1250,1260,1100
12,27,1260,1260,1100
1,28,4845,4495,2400
2,28,4845,6545,2400
3,28,6895,4495,2400
4,28,4845,6545,2400
5,28,4495,6545,2400
6,28,4495,6545,2400
7,28,4800,4495,2400
8,28,4495,6545,2400
9,28,4495,6545,2400
10,28,4495,6545,2400
11,28,2445,4495,2400
12,28,6545,4495,2400
1,29,2400,2400,2400
2,29,2400,2400,2400
3,29,2400,2400,2400
4,29,2400,2400,2400
5,29,2400,2400,2400
6,29,2400,2400,2400
7,29,2400,2400,2400
8,29,2400,2400,2400
9,29,2400,2400,2400
10,29,2400,2400,2400
11,29,2400,2400,2400
12,29,2400,2400,2400
1,30,6550,6550,3500
2,30,6050,6550,3500
3,30,5900,6550,3500
4,30,6050,6550,3500
5,30,6050,6550,3500
6,30,6550,6550,3500
7,30,6700,6550,3500
8,30,6550,6550,3500
9,30,6050,6550,3500
10,30,6550,6550,3500
11,30,6050,6550,3500
12,30,5900,6550,3500
1,31,1335,1350,1200
2,31,1350,2230,1200
3,31,1350,1350,1200
4,31,1350,2230,1200
5,31,1335,2230,1200
6,31,1350,2230,1200
7,31,1215,1350,1200
8,31,1335,2230,1200
9,31,1350,2230,1200
10,31,1350,2230,1200
11,31,1335,1350,1200
12,31,1335,1350,1200
1,32,1200,1750,1200
2,32,2100,2750,1200
3,32,1650,1750,1200
4,32,2100,2750,1200
5,32,1750,2750,1200
6,32,2100,2750,1200
7,32,1650,1750,1200
8,32,2650,2750,1200
9,32,2100,2750,1200
10,32,1750,2750,1200
11,32,2100,1750,1200
12,32,1750,1750,1200
1,33,1145,1315,1000
2,33,1315,1315,1000
3,33,1300,1315,1000
4,33,1315,1315,1000
5,33,1315,1315,1000
6,33,1315,1315,1000
7,33,1315,1315,1000
8,33,1315,1315,1000
9,33,1315,1315,1000
10,33,1315,1315,1000
11,33,1315,1315,1000
12,33,1300,1315,1000
1,34,5152,4200,2400
2,34,4500,5152,2400
3,34,3952,5152,2400
4,34,4200,5152,2400
5,34,4200,5152,2400
6,34,4200,5152,2400
7,34,5100,4200,2400
8,34,4200,5152,2400
9,34,4200,5152,2400
10,34,4200,5152,2400
11,34,5700,4200,2400
12,34,3952,5152,2400
1,35,4300,4800,2400
2,35,4400,4800,2400
3,35,4300,4800,2400
4,35,4400,4800,2400
5,35,4800,4800,2400
6,35,4800,4800,2400
7,35,4300,4800,2400
8,35,4400,4800,2400
9,35,4400,4800,2400
10,35,4700,4800,2400
11,35,4400,4800,2400
12,35,4700,4800,2400
1,36,2520,2520,2500
2,36,3600,3720,2500
3,36,2420,2520,2500
4,36,2500,3720,2500
5,36,3720,3720,2500
6,36,3720,3720,2500
7,36,3720,2520,2500
8,36,3720,3720,2500
9,36,2520,3720,2500
10,36,2420,3720,2500
11,36,2520,2520,2500
12,36,2500,2520,2500
1,37,4000,4900,4000
2,37,4905,6100,4000
3,37,4000,4900,4000
4,37,4000,6100,4000
5,37,4900,6100,4000
6,37,4000,6100,4000
7,37,4000,4900,4000
8,37,4900,6100,4000
9,37,6100,6100,4000
10,37,6100,6100,4000
11,37,6100,4900,4000
12,37,5200,4900,4000
1,38,3950,3950,2400
2,38,3950,3950,2400
3,38,3950,3950,2400
4,38,3950,3950,2400
5,38,3950,3950,2400
6,38,3950,2950,2400
7,38,3950,3950,2400
8,38,3950,2950,2400
9,38,3950,2400,2400
10,38,3950,2950,2400
11,38,3950,3950,2400
12,38,3950,3950,2400
1,39,950,950,600
2,39,950,950,600
3,39,950,950,600
4,39,950,950,600
5,39,950,950,600
6,39,950,950,600
7,39,950,950,600
8,39,950,950,600
9,39,950,950,600
10,39,950,950,600
11,39,950,950,600
12,39,950,950,600
1,40,2400,2400,2400
2,40,2400,2400,2400
3,40,2450,2450,2400
4,40,2450,2400,2400
5,40,2450,2450,2400
6,40,2400,2400,2400
7,40,2450,2450,2400
8,40,2500,2450,2400
9,40,2450,2850,2400
10,40,2900,2900,2400
11,40,2400,2400,2400
12,40,2400,2400,2400
1,41,3500,4400,2100
2,41,4400,4400,2100
3,41,3200,4400,2100
4,41,4400,4400,2100
5,41,4400,4400,2100
6,41,4400,4400,2100
7,41,4400,4400,2100
8,41,5600,4400,2100
9,41,4400,4400,2100
10,41,4400,4400,2100
11,41,4400,4400,2100
12,41,3500,4400,2100
1,42,4350,6650,2450
2,42,6650,6650,2450
3,42,4250,6650,2450
4,42,6650,6650,2450
5,42,6650,6650,2450
6,42,6650,6650,2450
7,42,6600,6650,2450
8,42,6650,6650,2450
9,42,6650,6650,2450
10,42,6650,6650,2450
11,42,5750,6650,2450
12,42,5700,6650,2450
1,43,4428,4356,3300
2,43,4356,4356,3300
3,43,4356,4356,3300
4,43,4356,4356,3300
5,43,4356,4356,3300
6,43,4356,4356,3300
7,43,4428,4356,3300
8,43,4356,4356,3300
9,43,4356,4356,3300
10,43,4356,4356,3300
11,43,4356,4356,3300
12,43,4356,4356,3300
1,44,888,893,820
2,44,993,893,820
3,44,893,893,820
4,44,893,893,820
5,44,893,893,820
6,44,893,893,820
7,44,893,893,820
8,44,893,893,820
9,44,893,893,820
10,44,893,873,820
11,44,888,893,820
12,44,888,893,820
1,45,2091,2091,2000
2,45,2000,2141,2000
3,45,2091,2141,2000
4,45,2091,2141,2000
5,45,2091,2141,2000
6,45,2000,2141,2000
7,45,2035,2141,2000
8,45,2035,2141,2000
9,45,2000,2141,2000
10,45,2000,2141,2000
11,45,2035,2141,2000
12,45,2000,2141,2000
1,46,2605,2605,1700
2,46,1705,1705,1700
3,46,2605,2605,1700
4,46,2605,2605,1700
5,46,2605,2605,1700
6,46,2605,2605,1700
7,46,2605,2605,1700
8,46,2605,2605,1700
9,46,2605,2605,1700
10,46,2605,2605,1700
11,46,1800,1705,1700
12,46,2605,2605,1700
1,47,1610,1610,1200
2,47,1610,1610,1200
3,47,1610,1610,1200
4,47,1610,1610,1200
5,47,1610,1610,1200
6,47,1610,1610,1200
7,47,1610,1610,1200
8,47,1610,1610,1200
9,47,1610,1610,1200
10,47,1610,1610,1200
11,47,1610,1610,1200
12,47,1610,1610,1200
1,48,1600,1675,1500
2,48,1675,1675,1500
3,48,1730,1675,1500
4,48,1675,1675,1500
5,48,1675,1675,1500
6,48,1675,1655,1500
7,48,1600,1675,1500
8,48,1730,1675,1500
9,48,1675,1655,1500
10,48,1675,1655,1500
11,48,1675,1675,1500
12,48,1675,1675,1500
1,49,6120,6120,6004
2,49,6000,6072,6004
3,49,6120,6120,6004
4,49,6120,6120,6004
5,49,6120,6120,6004
6,49,6120,6120,6004
7,49,6000,6120,6004
8,49,6120,6120,6004
9,49,6000,6120,6004
10,49,6000,6120,6004
11,49,6120,6120,6004
12,49,6060,6120,6004
1,50,1210,1756,1000
2,50,1756,1916,1000
3,50,1106,1756,1000
4,50,1756,1916,1000
5,50,1756,1916,1000
6,50,1756,1916,1000
7,50,1210,1756,1000
8,50,1106,1916,1000
9,50,1756,1916,1000
10,50,1106,1916,1000
11,50,1260,1756,1000
12,50,1266,1756,1000
1,51,1568,1568,1500
2,51,1500,2768,1500
3,51,2768,1568,1500
4,51,1568,2768,1500
5,51,1568,2768,1500
6,51,1500,2768,1500
7,51,2898,1568,1500
8,51,1500,2768,1500
9,51,1500,2768,1500
10,51,1500,2768,1500
11,51,1500,1568,1500
12,51,1568,1568,1500
1,52,9510,9510,6000
2,52,9510,9552,6000
3,52,9510,9510,6000
4,52,9510,9552,6000
5,52,9562,9552,6000
6,52,9510,9552,6000
7,52,9552,9510,6000
8,52,9510,9552,6000
9,52,9510,9552,6000
10,52,9510,9552,6000
11,52,9510,9510,6000
12,52,9510,9510,6000
1,53,270,370,210
2,53,270,370,210
3,53,265,370,210
4,53,270,370,210
5,53,270,370,210
6,53,315,370,210
7,53,320,370,210
8,53,270,370,210
9,53,315,370,210
10,53,270,370,210
11,53,270,370,210
12,53,270,370,210
1,54,7000,7350,6000
2,54,7350,7350,6000
3,54,7350,7350,6000
4,54,7350,7350,6000
5,54,7350,7350,6000
6,54,7350,7350,6000
7,54,7350,7350,6000
8,54,7350,7350,6000
9,54,7350,7350,6000
10,54,7350,7350,6000
11,54,6135,7350,6000
12,54,7350,7350,6000
1,55,3472,3472,2400
2,55,3472,3472,2400
3,55,3400,3472,2400
4,55,2472,3472,2400
5,55,2472,3472,2400
6,55,2487,3472,2400
7,55,2487,3472,2400
8,55,2472,3472,2400
9,55,3472,3472,2400
10,55,3472,3472,2400
11,55,3592,3472,2400
12,55,3472,3472,2400
1,56,1780,1100,1100
2,56,1100,1755,1100
3,56,1100,1755,1100
4,56,1100,1755,1100
5,56,1100,1755,1100
6,56,1100,1755,1100
7,56,1335,1755,1100
8,56,1100,1755,1100
9,56,1100,1755,1100
10,56,1100,1755,1100
11,56,1100,1755,1100
12,56,1100,1755,1100
1,57,3348,2000,2000
2,57,2000,2000,2000
3,57,3200,2000,2000
4,57,2228,2000,2000
5,57,2000,2148,2000
6,57,2148,2148,2000
7,57,3200,2148,2000
8,57,3348,2148,2000
9,57,3348,3428,2000
10,57,2148,3428,2000
11,57,2080,2000,2000
12,57,2000,2000,2000
1,58,3650,3600,1245
2,58,3600,3645,1245
3,58,3645,3600,1245
4,58,3645,3645,1245
5,58,3600,3645,1245
6,58,3600,3645,1245
7,58,2400,3600,1245
8,58,2495,3645,1245
9,58,2450,3645,1245
10,58,3600,3645,1245
11,58,3600,3600,1245
12,58,2445,3600,1245
1,59,268,268,148
2,59,208,351,148
3,59,341,336,148
4,59,208,351,148
5,59,268,351,148
6,59,208,351,148
7,59,273,336,148
8,59,208,351,148
9,59,208,351,148
10,59,208,351,148
11,59,336,336,148
12,59,193,336,148
1,60,1100,1234,1100
2,60,1234,1234,1100
3,60,1100,1234,1100
4,60,1234,1234,1100
5,60,1234,1234,1100
6,60,1234,1100,1100
7,60,1100,1234,1100
8,60,1234,1234,1100
9,60,1234,1100,1100
10,60,1234,1234,1100
11,60,1234,1234,1100
12,60,1162,1234,1100
1,61,3604,4904,2400
2,61,4900,4904,2400
3,61,3700,4904,2400
4,61,3704,4904,2400
5,61,3700,4904,2400
6,61,3704,4904,2400
7,61,4900,4904,2400
8,61,3704,4904,2400
9,61,3704,4904,2400
10,61,3700,4904,2400
11,61,3700,4904,2400
12,61,3700,4904,2400
1,62,344,500,300
2,62,344,640,300
3,62,344,640,300
4,62,344,640,300
5,62,344,640,300
6,62,344,640,300
7,62,344,640,300
8,62,344,640,300
9,62,344,640,300
10,62,344,640,300
11,62,344,640,300
12,62,344,640,300
1,63,4202,5002,2100
2,63,5002,5002,2100
3,63,4300,5002,2100
4,63,4300,5002,2100
5,63,4302,5002,2100
6,63,4300,5002,2100
7,63,4300,5002,2100
8,63,5002,5002,2100
9,63,4302,5002,2100
10,63,5002,5002,2100
11,63,2802,5002,2100
12,63,5000,5002,2100
1,64,1483,1521,1200
2,64,1521,1521,1200
3,64,1521,1521,1200
4,64,1521,1521,1200
5,64,1521,1521,1200
6,64,1521,1521,1200
7,64,1521,1521,1200
8,64,1521,1521,1200
9,64,1521,1521,1200
10,64,1521,1521,1200
11,64,1521,1521,1200
12,64,1483,1521,1200
1,65,2540,3545,2540
2,65,3545,3545,2540
3,65,2545,3545,2540
4,65,3545,3545,2540
5,65,3545,3545,2540
6,65,3545,3545,2540
7,65,3545,3545,2540
8,65,3545,3545,2540
9,65,3545,3545,2540
10,65,3545,3545,2540
11,65,2545,3545,2540
12,65,3545,3545,2540
1,66,3000,4800,2300
2,66,3000,3800,2300
3,66,3000,4800,2300
4,66,3000,4800,2300
5,66,3000,4800,2300
6,66,3000,6800,2300
7,66,3000,3800,2300
8,66,3000,4800,2300
9,66,3000,6800,2300
10,66,3000,6800,2300
11,66,3000,3800,2300
12,66,3000,4800,2300
1,67,3150,4050,2300
2,67,4050,4350,2300
3,67,4050,4350,2300
4,67,4050,4350,2300
5,67,4050,4350,2300
6,67,4050,4350,2300
7,67,3150,4050,2300
8,67,4050,4350,2300
9,67,3650,4350,2300
10,67,4350,4350,2300
11,67,2850,4050,2300
12,67,3150,4350,2300
1,68,4000,6505,4000
2,68,6505,6505,4000
3,68,5305,6505,4000
4,68,6505,6505,4000
5,68,6505,6505,4000
6,68,6505,6505,4000
7,68,5300,6505,4000
8,68,6505,6505,4000
9,68,6505,6505,4000
10,68,6505,6505,4000
11,68,6200,6505,4000
12,68,5505,6505,4000
1,69,368,383,300
2,69,300,398,300
3,69,300,398,300
4,69,368,398,300
5,69,383,398,300
6,69,300,398,300
7,69,300,398,300
8,69,315,398,300
9,69,300,398,300
10,69,300,398,300
11,69,398,383,300
12,69,300,398,300
1,70,6072,6072,6000
2,70,6072,8210,6000
3,70,8400,6072,6000
4,70,6072,8210,6000
5,70,6072,8210,6000
6,70,6072,6000,6000
7,70,8000,6072,6000
8,70,6072,8210,6000
9,70,6072,6000,6000
10,70,6072,6072,6000
11,70,8472,6072,6000
12,70,6072,6072,6000
1,71,400,400,490
2,71,400,400,490
3,71,400,400,490
4,71,400,400,490
5,71,400,400,490
6,71,400,400,490
7,71,400,400,490
8,71,400,400,490
9,71,400,400,490
10,71,400,400,490
11,71,495,562,490
12,71,400,400,490
1,72,210,365,210
2,72,403,365,210
3,72,225,365,210
4,72,403,275,210
5,72,415,365,210
6,72,365,263,210
7,72,275,365,210
8,72,415,275,210
9,72,365,263,210
10,72,365,263,210
11,72,225,365,210
12,72,248,365,210
1,73,1458,1458,1293
2,73,1458,1943,1293
3,73,1200,1458,1293
4,73,1458,1943,1293
5,73,1458,1943,1293
6,73,1458,1943,1293
7,73,1458,1458,1293
8,73,1458,1943,1293
9,73,1458,2643,1293
10,73,1458,1943,1293
11,73,1200,1458,1293
12,73,1200,1458,1293
1,74,4810,4882,2400
2,74,7000,7072,2400
3,74,4810,4882,2400
4,74,4882,4882,2400
5,74,4882,4882,2400
6,74,4882,4882,2400
7,74,2482,4882,2400
8,74,4810,4882,2400
9,74,4882,4882,2400
10,74,4882,4882,2400
11,74,7000,7072,2400
12,74,2482,4882,2400
1,75,1265,1265,650
2,75,1266,1265,650
3,75,1250,1265,650
4,75,1265,1265,650
5,75,1265,1265,650
6,75,1265,1265,650
7,75,1265,1265,650
8,75,1265,1265,650
9,75,1265,715,650
10,75,1265,1265,650
11,75,1265,1265,650
12,75,1250,1265,650
1,76,2015,2526,2000
2,76,2526,2526,2000
3,76,2176,2526,2000
4,76,2526,2526,2000
5,76,2526,2526,2000
6,76,2526,2526,2000
7,76,2161,2526,2000
8,76,2526,2526,2000
9,76,2176,2526,2000
10,76,2458,2526,2000
11,76,2350,2526,2000
12,76,2161,2526,2000
1,77,3000,3004,2100
2,77,2164,3004,2100
3,77,3064,3004,2100
4,77,2179,3004,2100
5,77,3004,3004,2100
6,77,2164,3004,2100
7,77,2164,3004,2100
8,77,3000,3004,2100
9,77,2164,3004,2100
10,77,2164,3004,2100
11,77,2164,3004,2100
12,77,3004,3004,2100
1,78,2167,1175,1100
2,78,1175,1175,1100
3,78,1170,1175,1100
4,78,1175,1175,1100
5,78,1170,1175,1100
6,78,1175,1100,1100
7,78,1162,1175,1100
8,78,1170,1175,1100
9,78,1175,1100,1100
10,78,1175,1100,1100
11,78,2175,1175,1100
12,78,1170,1175,1100
1,79,635,1150,600
2,79,685,1150,600
3,79,1150,1150,600
4,79,685,1150,600
5,79,685,1150,600
6,79,685,1150,600
7,79,1150,1150,600
8,79,685,1150,600
9,79,685,1150,600
10,79,685,1150,600
11,79,1185,1150,600
12,79,685,1150,600
1,80,3845,2195,3700
2,80,2195,3840,3700
3,80,2195,2195,3700
4,80,2195,3840,3700
5,80,2195,3840,3700
6,80,2195,3840,3700
7,80,2195,2195,3700
8,80,3700,3840,3700
9,80,2195,3840,3700
10,80,2195,3840,3700
11,80,2195,2195,3700
12,80,2195,2195,3700
1,81,4338,4438,2200
2,81,4438,4438,2200
3,81,4438,4438,2200
4,81,4438,4438,2200
5,81,4438,4438,2200
6,81,4438,4438,2200
7,81,4300,4438,2200
8,81,4438,4438,2200
9,81,4438,4438,2200
10,81,4438,4438,2200
11,81,4438,4438,2200
12,81,4300,4438,2200
1,82,6820,7101,6000
2,82,6701,7101,6000
3,82,6820,7101,6000
4,82,7100,7101,6000
5,82,7100,7101,6000
6,82,7100,6821,6000
7,82,6820,7101,6000
8,82,6701,7101,6000
9,82,6701,6821,6000
10,82,7101,6821,6000
11,82,6820,7101,6000
12,82,6820,7101,6000
1,83,700,700,700
2,83,700,721,700
3,83,700,716,700
4,83,700,721,700
5,83,700,721,700
6,83,700,721,700
7,83,781,716,700
8,83,700,721,700
9,83,700,721,700
10,83,700,721,700
11,83,700,700,700
12,83,700,716,700
1,84,1600,1650,1100
2,84,1170,1650,1100
3,84,2050,1650,1100
4,84,1870,1650,1100
5,84,1600,1650,1100
6,84,1870,1650,1100
7,84,2020,1650,1100
8,84,1170,1650,1100
9,84,1600,1650,1100
10,84,1600,1650,1100
11,84,1150,1650,1100
12,84,1100,1650,1100
1,85,6192,6405,6000
2,85,6405,6405,6000
3,85,6405,6405,6000
4,85,6405,6405,6000
5,85,6405,6405,6000
6,85,6405,6405,6000
7,85,6405,6405,6000
8,85,6405,6405,6000
9,85,6405,6405,6000
10,85,6405,6405,6000
11,85,6285,6405,6000
12,85,6285,6405,6000
1,86,4900,4900,3400
2,86,5900,4900,3400
3,86,4900,4900,3400
4,86,4900,4900,3400
5,86,4900,4900,3400
6,86,4900,3500,3400
7,86,4900,4900,3400
8,86,4900,4900,3400
9,86,4900,3500,3400
10,86,4900,3500,3400
11,86,4900,4900,3400
12,86,4900,4900,3400
1,87,7213,7213,6000
2,87,7213,7213,6000
3,87,7205,7213,6000
4,87,7213,7213,6000
5,87,7213,7213,6000
6,87,7213,7213,6000
7,87,7213,7213,6000
8,87,7213,7213,6000
9,87,7213,7213,6000
10,87,7213,7213,6000
11,87,7213,7213,6000
12,87,7213,7213,6000
1,88,3435,3665,2200
2,88,3540,3665,2200
3,88,3490,3665,2200
4,88,3575,3665,2200
5,88,3630,3665,2200
6,88,3665,3665,2200
7,88,3435,3665,2200
8,88,3665,3665,2200
9,88,3665,3665,2200
10,88,3540,3665,2200
11,88,3490,3665,2200
12,88,3525,3665,2200
1,89,3500,3500,3500
2,89,3500,4148,3500
3,89,3580,4148,3500
4,89,4148,4148,3500
5,89,3500,4148,3500
6,89,3500,4148,3500
7,89,4848,4148,3500
8,89,3500,4148,3500
9,89,3500,4148,3500
10,89,3500,4148,3500
11,89,3500,3500,3500
12,89,4000,4148,3500
1,90,6055,6070,6000
2,90,6015,6070,6000
3,90,6015,6070,6000
4,90,6055,6070,6000
5,90,6070,6070,6000
6,90,7200,7270,6000
7,90,6095,6070,6000
8,90,7335,7270,6000
9,90,7215,7270,6000
10,90,7255,7270,6000
11,90,6000,6070,6000
12,90,6055,6070,6000
1,91,8200,6000,6000
2,91,6000,6000,6000
3,91,6000,6000,6000
4,91,6000,6000,6000
5,91,6000,6000,6000
6,91,6000,6000,6000
7,91,6000,6000,6000
8,91,6000,6000,6000
9,91,6000,6000,6000
10,91,6000,6000,6000
11,91,6000,6000,6000
12,91,8200,6000,6000
1,92,285,350,170
2,92,350,350,170
3,92,335,350,170
4,92,350,350,170
5,92,350,350,170
6,92,350,350,170
7,92,350,350,170
8,92,350,350,170
9,92,350,350,170
10,92,350,350,170
11,92,260,350,170
12,92,350,350,170
1,93,6015,6011,3600
2,93,6011,6011,3600
