Month,House,OGSA,Optimised,Preferred
4,8,2820,2940,1700
5,8,2940,2940,1700
6,8,2820,2940,1700
7,8,1940,2820,1700
8,8,2820,2940,1700
9,8,2700,2940,1700
10,8,2820,2940,1700
11,8,1940,2820,1700
12,8,1700,2820,1700
1,9,7700,8370,5000
2,9,8370,8370,5000
3,9,7670,8370,5000
4,9,8370,8370,5000
5,9,8370,8370,5000
6,9,8370,8370,5000
7,9,7670,8370,5000
8,9,8370,8370,5000
9,9,7670,8370,5000
10,9,8370,8370,5000
11,9,7670,8370,5000
12,9,8250,8370,5000
1,10,4000,3000,1700
2,10,2390,4000,1700
3,10,4000,4000,1700
4,10,2900,4000,1700
5,10,2390,4000,1700
6,10,2390,4000,1700
7,10,3000,4000,1700
8,10,2390,4000,1700
9,10,2390,3000,1700
10,10,2390,4000,1700
11,10,3000,4000,1700
12,10,2490,4000,1700
1,11,4764,5962,2400
2,11,5962,5962,2400
3,11,5964,5962,2400
4,11,5962,5962,2400
5,11,5962,5962,2400
6,11,5962,5962,2400
7,11,5962,5962,2400
8,11,5962,5962,2400
9,11,5962,5962,2400
10,11,5962,5962,2400
11,11,5962,5962,2400
12,11,5962,5962,2400
1,12,1330,2530,2400
2,12,2530,2530,2400
3,12,2435,2530,2400
4,12,2530,2530,2400
5,12,2680,2530,2400
6,12,2530,2530,2400
7,12,2530,2530,2400
8,12,2530,2530,2400
9,12,2530,1515,2400
10,12,2530,2530,2400
11,12,2530,2530,2400
12,12,2400,2530,2400
1,13,7400,8635,5000
2,13,8635,8635,5000
3,13,8600,8635,5000
4,13,7400,8635,5000
5,13,8635,8635,5000
6,13,8655,8635,5000
7,13,6200,8635,5000
8,13,8600,8635,5000
9,13,8635,8635,5000
10,13,8600,8635,5000
11,13,8600,8635,5000
12,13,8600,8635,5000
1,14,2260,2860,2100
2,14,2860,2980,2100
3,14,2980,2860,2100
4,14,2860,2980,2100
5,14,2860,2980,2100
6,14,2860,2980,2100
7,14,2860,2860,2100
8,14,2260,2980,2100
9,14,2860,2980,2100
10,14,2260,2980,2100
11,14,2400,2860,2100
12,14,2260,2860,2100
1,15,6056,6756,6000
2,15,6772,6772,6000
3,15,6072,6756,6000
4,15,6772,6756,6000
5,15,6772,6756,6000
6,15,6772,6756,6000
7,15,6072,6772,6000
8,15,6772,6756,6000
9,15,6772,6756,6000
10,15,6772,6756,6000
11,15,6072,6772,6000
12,15,6772,6756,6000
1,16,4801,4864,2400
2,16,4812,4864,2400
3,16,4801,4864,2400
4,16,4812,4864,2400
5,16,4853,4864,2400
6,16,4812,4864,2400
7,16,4801,4864,2400
8,16,4853,4864,2400
9,16,4801,4864,2400
10,16,4812,4864,2400
11,16,4801,4864,2400
12,16,4801,4864,2400
1,17,1215,1215,1200
2,17,1215,1826,1200
3,17,1822,1826,1200
4,17,1215,1826,1200
5,17,1215,1826,1200
6,17,1215,1826,1200
7,17,1837,1826,1200
8,17,1215,1826,1200
9,17,1200,1826,1200
10,17,1215,1826,1200
11,17,1226,1826,1200
12,17,1826,1826,1200
1,18,4200,3500,3500
2,18,3500,3500,3500
3,18,3500,3500,3500
4,18,3500,3500,3500
5,18,5600,3500,3500
6,18,5600,5600,3500
7,18,5600,3500,3500
8,18,5200,5600,3500
9,18,3500,3500,3500
10,18,3500,3500,3500
11,18,3500,3500,3500
12,18,3500,3500,3500
1,19,609,604,600
2,19,604,604,600
3,19,609,604,600
4,19,604,604,600
5,19,604,604,600
6,19,604,604,600
7,19,604,604,600
8,19,609,604,600
9,19,600,604,600
10,19,604,604,600
11,19,604,604,600
12,19,604,604,600
1,20,1005,1605,900
2,20,1555,1605,900
3,20,1555,1605,900
4,20,1605,1605,900
5,20,1605,1605,900
6,20,1605,900,900
7,20,1555,1605,900
8,20,1605,900,900
9,20,1555,900,900
10,20,1555,900,900
11,20,1555,1605,900
12,20,1555,1605,900
1,21,7100,7700,6300
2,21,7800,7700,6300
3,21,7800,7700,6300
4,21,7800,7700,6300
5,21,7800,7700,6300
6,21,7800,7700,6300
7,21,7800,7700,6300
8,21,7800,7700,6300
9,21,7800,7700,6300
10,21,7800,7700,6300
11,21,7800,7700,6300
12,21,7800,7700,6300
1,22,2400,2400,2400
2,22,2400,3660,2400
3,22,2400,2400,2400
4,22,2400,3660,2400
5,22,2400,3660,2400
6,22,2400,3660,2400
7,22,2500,2400,2400
8,22,2500,3660,2400
9,22,2400,3660,2400
10,22,2400,3660,2400
11,22,2400,2400,2400
12,22,2400,2400,2400
1,23,1000,1540,1000
2,23,1465,1540,1000
3,23,1140,1540,1000
4,23,1540,1540,1000
5,23,1540,1540,1000
6,23,1540,1540,1000
7,23,1540,1540,1000
8,23,1540,1540,1000
9,23,1540,1540,1000
10,23,1540,1540,1000
11,23,1140,1540,1000
12,23,1140,1540,1000
1,24,3190,3225,2790
2,24,3225,3225,2790
3,24,3225,3225,2790
4,24,3225,3225,2790
5,24,3225,3225,2790
6,24,3225,3225,2790
7,24,3225,3225,2790
8,24,3225,3225,2790
9,24,3225,3225,2790
10,24,3225,3225,2790
11,24,3225,3225,2790
12,24,3225,3225,2790
1,25,1178,1178,1000
2,25,1178,1178,1000
3,25,1178,1178,1000
4,25,1178,1178,1000
5,25,1178,1178,1000
6,25,1178,1178,1000
7,25,1178,1178,1000
8,25,1178,1178,1000
9,25,1178,1178,1000
10,25,1178,1178,1000
11,25,1178,1178,1000
12,25,1178,1178,1000
1,26,6540,6540,6120
2,26,6540,6540,6120
3,26,6540,6540,6120
4,26,6540,6520,6120
5,26,6540,6520,6120
6,26,6540,6520,6120
7,26,6420,6540,6120
8,26,6540,6520,6120
9,26,6540,6520,6120
10,26,6540,6520,6120
11,26,6520,6540,6120
12,26,6420,6540,6120
1,27,2000,2080,2000
2,27,2050,2050,2000
3,27,2050,2080,2000
4,27,2050,2080,2000
5,27,2050,2080,2000
6,27,2050,2080,2000
7,27,2050,2080,2000
8,27,2000,2080,2000
9,27,2000,2080,2000
10,27,2000,2080,2000
11,27,2050,2080,2000
12,27,2050,2080,2000
1,28,2610,2690,2400
2,28,2610,2690,2400
3,28,2610,2690,2400
4,28,2690,2690,2400
5,28,2610,2690,2400
6,28,2690,2690,2400
7,28,2610,2690,2400
8,28,2690,2690,2400
9,28,2690,2690,2400
10,28,2690,2690,2400
11,28,2610,2690,2400
12,28,2610,2690,2400
1,29,2700,3158,2000
2,29,3158,3158,2000
3,29,3158,3158,2000
4,29,3158,3158,2000
5,29,3158,3158,2000
6,29,3158,2158,2000
7,29,3158,3158,2000
8,29,3158,3158,2000
9,29,3158,2000,2000
10,29,3158,2158,2000
11,29,3158,3158,2000
12,29,3158,3158,2000
1,30,1740,1830,1600
2,30,1830,1830,1600
3,30,1830,1830,1600
4,30,1830,1830,1600
5,30,1830,1830,1600
6,30,1830,1830,1600
7,30,1830,1830,1600
8,30,1830,1830,1600
9,30,1830,1502,1600
10,30,1830,1830,1600
11,30,1830,1830,1600
12,30,1830,1830,1600
1,31,3175,3100,1200
2,31,3175,3100,1200
3,31,3100,3100,1200
4,31,3100,3100,1200
5,31,3175,3100,1200
6,31,3100,3100,1200
7,31,3100,3100,1200
8,31,3175,3100,1200
9,31,3100,3100,1200
10,31,3100,3100,1200
11,31,3100,3100,1200
12,31,3175,3100,1200
1,32,4000,6800,4000
2,32,6400,6800,4000
3,32,4800,8400,4000
4,32,8493,8400,4000
5,32,4800,8400,4000
6,32,4493,8400,4000
7,32,4800,6800,4000
8,32,4800,8400,4000
9,32,4493,8400,4000
10,32,4493,8400,4000
11,32,6800,6800,4000
12,32,4800,8400,4000
1,33,1103,1003,700
2,33,1003,1003,700
3,33,793,1003,700
4,33,1003,1003,700
5,33,1003,1003,700
6,33,1003,1003,700
7,33,910,1003,700
8,33,1003,1003,700
9,33,1003,700,700
10,33,1003,1003,700
11,33,700,1003,700
12,33,700,1003,700
1,34,7205,7205,5000
2,34,7205,7205,5000
3,34,6200,7205,5000
4,34,7205,7205,5000
5,34,7205,7205,5000
6,34,7205,7205,5000
7,34,7200,7205,5000
8,34,7205,7205,5000
9,34,7205,7205,5000
10,34,7205,7205,5000
11,34,6200,7205,5000
12,34,6200,7205,5000
1,35,6072,7302,6000
2,35,7302,7302,6000
3,35,6072,7302,6000
4,35,7800,7302,6000
5,35,7172,7302,6000
6,35,7302,7302,6000
7,35,7230,7302,6000
8,35,7172,7302,6000
9,35,7302,7302,6000
10,35,7302,7302,6000
11,35,7172,7302,6000
12,35,6072,7302,6000
1,36,2815,1820,1760
2,36,1820,1820,1760
3,36,2860,1820,1760
4,36,1700,1820,1760
5,36,2860,1820,1760
6,36,1820,1880,1760
7,36,1820,1820,1760
8,36,2860,1820,1760
9,36,1700,1880,1760
10,36,1820,1880,1760
11,36,1820,1820,1760
12,36,2860,1820,1760
1,37,2105,2105,1000
2,37,2105,2105,1000
3,37,2105,2105,1000
4,37,2105,2105,1000
5,37,2105,2105,1000
6,37,2105,2105,1000
7,37,2055,2105,1000
8,37,2105,2105,1000
9,37,2105,2105,1000
10,37,2105,2105,1000
11,37,1805,2105,1000
12,37,1805,2105,1000
1,38,1000,1075,1000
2,38,1075,1075,1000
3,38,1020,1075,1000
4,38,1020,1075,1000
5,38,1075,1075,1000
6,38,1075,1075,1000
7,38,1000,1075,1000
8,38,1075,1075,1000
9,38,1075,1075,1000
10,38,1075,1075,1000
11,38,1075,1075,1000
12,38,1055,1075,1000
1,39,650,718,350
2,39,718,718,350
3,39,718,718,350
4,39,718,718,350
5,39,718,718,350
6,39,718,718,350
7,39,725,718,350
8,39,718,718,350
9,39,718,718,350
10,39,718,718,350
11,39,725,718,350
12,39,718,718,350
1,40,7000,7115,5000
2,40,7080,7115,5000
3,40,7000,7115,5000
4,40,7080,7115,5000
5,40,7115,7115,5000
6,40,7115,7115,5000
7,40,7035,7115,5000
8,40,7080,7115,5000
9,40,7080,7115,5000
10,40,7080,7115,5000
11,40,7035,7115,5000
12,40,7000,7115,5000
1,41,2854,4850,4200
2,41,4804,4850,4200
3,41,4850,4850,4200
4,41,4800,4850,4200
5,41,4850,4850,4200
6,41,4850,4850,4200
7,41,4850,4850,4200
8,41,4850,4850,4200
9,41,4800,4850,4200
10,41,4800,4850,4200
11,41,4850,4850,4200
12,41,4800,4850,4200
1,42,2275,2375,1300
2,42,2375,2375,1300
3,42,2275,2375,1300
4,42,2375,2375,1300
5,42,2375,2375,1300
6,42,2375,2375,1300
7,42,2375,2375,1300
8,42,2375,2375,1300
9,42,2375,2375,1300
10,42,2375,2375,1300
11,42,2375,2375,1300
12,42,2275,2375,1300
1,43,3600,3600,2400
2,43,3600,3600,2400
3,43,2400,3810,2400
4,43,2400,3600,2400
5,43,3600,3810,2400
6,43,4910,4910,2400
7,43,3600,3600,2400
8,43,3714,4910,2400
9,43,4910,4910,2400
10,43,2400,4910,2400
11,43,2404,3600,2400
12,43,3600,3810,2400
1,44,4332,3682,3500
2,44,3682,3682,3500
3,44,3682,3682,3500
4,44,3552,3682,3500
5,44,3682,3682,3500
6,44,3630,3682,3500
7,44,3682,3682,3500
8,44,4280,3682,3500
9,44,3682,3682,3500
10,44,3552,3682,3500
11,44,3682,3682,3500
12,44,3630,3682,3500
1,45,1267,1267,1200
2,45,1317,1267,1200
3,45,1267,1267,1200
4,45,1267,1267,1200
5,45,1267,1267,1200
6,45,1267,1315,1200
7,45,1267,1267,1200
8,45,1302,1267,1200
9,45,1267,1315,1200
10,45,1267,1315,1200
11,45,1267,1267,1200
12,45,1267,1267,1200
1,46,6993,7043,6000
2,46,7043,7043,6000
3,46,6993,7043,6000
4,46,7043,7043,6000
5,46,7043,7043,6000
6,46,7043,7043,6000
7,46,7043,7043,6000
8,46,7043,7043,6000
9,46,7043,7043,6000
10,46,7043,7043,6000
11,46,7043,7043,6000
12,46,7043,7043,6000
1,47,2430,3430,2400
2,47,4630,3430,2400
3,47,3430,3430,2400
4,47,3430,3430,2400
5,47,3430,3430,2400
6,47,3430,3430,2400
7,47,3400,3430,2400
8,47,3430,3430,2400
9,47,3430,3430,2400
10,47,3430,4600,2400
11,47,2430,3430,2400
12,47,3400,3430,2400
1,48,1312,1252,1340
2,48,1252,1452,1340
3,48,1252,1252,1340
4,48,1252,1452,1340
5,48,1200,1452,1340
6,48,1252,1452,1340
7,48,1252,1252,1340
8,48,1200,1452,1340
9,48,1252,1452,1340
10,48,1252,1452,1340
11,48,1252,1252,1340
12,48,1260,1252,1340
1,49,1113,1098,1000
2,49,1068,1106,1000
3,49,1000,1098,1000
4,49,1098,1098,1000
5,49,1098,1098,1000
6,49,1098,1098,1000
7,49,1098,1098,1000
8,49,1075,1098,1000
9,49,1098,1098,1000
10,49,1098,1098,1000
11,49,1098,1098,1000
12,49,1000,1098,1000
1,50,350,350,350
2,50,350,350,350
3,50,350,350,350
4,50,350,350,350
5,50,350,350,350
6,50,350,350,350
7,50,350,350,350
8,50,350,350,350
9,50,350,350,350
10,50,350,350,350
11,50,350,350,350
12,50,350,350,350
1,51,423,493,210
2,51,473,493,210
3,51,443,493,210
4,51,473,493,210
5,51,493,493,210
6,51,473,493,210
7,51,423,493,210
8,51,493,493,210
9,51,493,493,210
10,51,473,493,210
11,51,443,493,210
12,51,493,493,210
1,52,1900,1238,1200
2,52,1238,1200,1200
3,52,1900,1900,1200
4,52,1238,2400,1200
5,52,1238,2400,1200
6,52,1238,2400,1200
7,52,1200,1900,1200
8,52,1900,2400,1200
9,52,1238,2400,1200
10,52,1238,2400,1200
11,52,1200,1238,1200
12,52,1700,1238,1200
1,53,1200,1200,1200
2,53,1200,1200,1200
3,53,1200,1200,1200
4,53,1200,1200,1200
5,53,1200,1200,1200
6,53,1200,1200,1200
7,53,1200,1200,1200
8,53,1200,1235,1200
9,53,1495,1480,1200
10,53,1200,1200,1200
11,53,1200,1200,1200
12,53,1200,1200,1200
1,54,4550,4550,2450
2,54,3250,3200,2450
3,54,4550,4550,2450
4,54,4550,4550,2450
5,54,4400,4550,2450
6,54,3200,4550,2450
7,54,4550,4550,2450
8,54,4500,4550,2450
9,54,3200,4550,2450
10,54,3200,4550,2450
11,54,4550,4550,2450
12,54,3200,4550,2450
1,55,2200,2550,3300
2,55,2550,2550,3300
3,55,2650,2550,3300
4,55,2200,2550,3300
5,55,2200,2550,3300
6,55,2550,2550,3300
7,55,2550,2550,3300
8,55,2200,2550,3300
9,55,2200,2550,3300
10,55,2100,2550,3300
11,55,2550,2550,3300
12,55,2450,2550,3300
1,56,3280,3280,2400
2,56,3280,3280,2400
3,56,3280,3280,2400
4,56,3280,3280,2400
5,56,3280,3280,2400
6,56,3280,3280,2400
7,56,3280,3280,2400
8,56,3280,3280,2400
9,56,3280,3280,2400
10,56,3280,3280,2400
11,56,3280,3280,2400
12,56,3280,3280,2400
1,57,2500,2500,2400
2,57,2500,2400,2400
3,57,2465,2500,2400
4,57,2500,2500,2400
5,57,2500,2500,2400
6,57,2500,2500,2400
7,57,2515,2500,2400
8,57,2500,2500,2400
9,57,2500,2500,2400
10,57,2500,2500,2400
11,57,2500,2450,2400
12,57,2450,2500,2400
1,58,5000,5205,6000
2,58,6205,6205,6000
3,58,5130,5205,6000
4,58,5205,5205,6000
5,58,5130,5205,6000
6,58,5205,6000,6000
7,58,5000,5205,6000
8,58,7075,5205,6000
9,58,5205,6000,6000
10,58,6130,6000,6000
11,58,6000,6205,6000
12,58,7000,5205,6000
1,59,5500,7010,3500
2,59,7010,3560,3500
3,59,5500,7000,3500
4,59,7010,7060,3500
5,59,7050,7060,3500
6,59,7010,7060,3500
7,59,7010,7010,3500
8,59,7000,7060,3500
9,59,3550,3560,3500
10,59,7050,7060,3500
11,59,5550,3510,3500
12,59,7000,7000,3500
1,60,2182,2202,1410
2,60,2202,2202,1410
3,60,2202,2202,1410
4,60,2202,2202,1410
5,60,2202,2202,1410
6,60,2202,2202,1410
7,60,2202,2202,1410
8,60,2202,2202,1410
9,60,2202,2202,1410
10,60,2202,2202,1410
11,60,2202,2202,1410
12,60,2130,2202,1410
1,61,2400,3462,2400
2,61,3462,3462,2400
3,61,3462,3462,2400
4,61,4700,3462,2400
5,61,3462,3462,2400
6,61,5862,5862,2400
7,61,2400,3462,2400
8,61,4562,5862,2400
9,61,5862,5862,2400
10,61,5862,5862,2400
11,61,3462,3462,2400
12,61,2462,3462,2400
1,62,1348,1423,1100
2,62,1423,1423,1100
3,62,1423,1423,1100
4,62,1423,1423,1100
5,62,1423,1423,1100
6,62,1423,1423,1100
7,62,1423,1423,1100
8,62,1423,1423,1100
9,62,1423,1423,1100
10,62,1423,1423,1100
11,62,1423,1423,1100
12,62,1423,1423,1100
1,63,3662,8362,4700
2,63,5262,8362,4700
3,63,5262,8362,4700
4,63,8762,8362,4700
5,63,8362,8362,4700
6,63,5262,8362,4700
7,63,4862,8362,4700
8,63,8762,8362,4700
9,63,5262,8362,4700
10,63,8362,8362,4700
11,63,4062,8362,4700
12,63,5262,8362,4700
1,64,7200,7320,6000
2,64,7320,7320,6000
3,64,7320,7320,6000
4,64,7320,7320,6000
5,64,7320,7320,6000
6,64,7320,7320,6000
7,64,7200,7320,6000
8,64,7320,7320,6000
9,64,7320,7320,6000
10,64,7320,7320,6000
11,64,7200,7320,6000
12,64,7200,7320,6000
1,65,3573,3665,3500
2,65,3665,3535,3500
3,65,3665,3665,3500
4,65,3665,3665,3500
5,65,3665,3665,3500
6,65,3665,3665,3500
7,65,3665,3665,3500
8,65,3535,3665,3500
9,65,3630,3665,3500
10,65,3665,3665,3500
11,65,3665,3665,3500
12,65,3500,3665,3500
1,66,5290,8790,5000
2,66,8650,8790,5000
3,66,5290,8790,5000
4,66,8718,8790,5000
5,66,8790,8790,5000
6,66,5140,8790,5000
7,66,8650,8790,5000
8,66,5150,8790,5000
9,66,5140,8790,5000
10,66,8790,8790,5000
11,66,8790,8790,5000
12,66,5290,8790,5000
1,67,2200,2250,2200
2,67,2200,2750,2200
3,67,2200,2750,2200
4,67,2200,2750,2200
5,67,2200,2750,2200
6,67,2200,2750,2200
7,67,2200,2750,2200
8,67,2200,2750,2200
9,67,2200,2750,2200
10,67,2200,2750,2200
11,67,2200,2750,2200
12,67,2200,2750,2200
1,68,2606,2408,2400
2,68,2400,2538,2400
3,68,2400,2538,2400
4,68,2400,2538,2400
5,68,3600,2538,2400
6,68,3600,2538,2400
7,68,3676,2538,2400
8,68,3600,2538,2400
9,68,3600,2538,2400
10,68,2400,2538,2400
11,68,2476,2538,2400
12,68,2408,2538,2400
1,69,2256,2200,2200
2,69,2200,3856,2200
3,69,2200,3856,2200
4,69,2200,3856,2200
5,69,2200,3856,2200
6,69,2200,3856,2200
7,69,2200,3856,2200
8,69,2200,3856,2200
9,69,2200,3856,2200
10,69,2200,3856,2200
11,69,2200,3856,2200
12,69,2200,3856,2200
1,70,2115,2115,2100
2,70,2115,3600,2100
3,70,2115,2115,2100
4,70,2115,3675,2100
5,70,2115,2190,2100
6,70,2115,3675,2100
7,70,2115,2115,2100
8,70,2115,2190,2100
9,70,2115,3675,2100
10,70,2115,3675,2100
11,70,2115,2115,2100
12,70,2800,2190,2100
1,71,2572,3000,2400
2,71,4100,4100,2400
3,71,3000,3000,2400
4,71,3000,3000,2400
5,71,3000,3000,2400
6,71,3000,2972,2400
7,71,3000,3000,2400
8,71,3000,3000,2400
9,71,3000,2972,2400
10,71,3000,3000,2400
11,71,4200,4100,2400
12,71,3000,3000,2400
1,72,9370,9370,6000
2,72,9370,9370,6000
3,72,9368,9370,6000
4,72,9368,9370,6000
5,72,9370,9370,6000
6,72,9368,9370,6000
7,72,9368,9370,6000
8,72,9370,9370,6000
9,72,9368,9370,6000
10,72,9370,9370,6000
11,72,9370,9370,6000
12,72,6970,9370,6000
1,73,2300,3261,1200
2,73,3256,3261,1200
3,73,2056,3261,1200
4,73,3256,3261,1200
5,73,3261,3261,1200
6,73,3261,3261,1200
7,73,2161,3261,1200
8,73,3256,3261,1200
9,73,3256,3261,1200
10,73,3261,3261,1200
11,73,3256,3261,1200
12,73,2356,3261,1200
1,74,1700,2600,1200
2,74,2000,2600,1200
3,74,2000,2600,1200
4,74,2300,2600,1200
5,74,2000,2600,1200
6,74,2000,2600,1200
7,74,2600,2600,1200
8,74,2000,2600,1200
9,74,2000,2600,1200
10,74,2000,2600,1200
11,74,2000,2600,1200
12,74,2000,2600,1200
1,75,6900,7100,2400
2,75,6900,7100,2400
3,75,4700,7100,2400
4,75,9300,7100,2400
5,75,7100,7100,2400
6,75,9300,7100,2400
7,75,9300,7100,2400
8,75,9300,7100,2400
9,75,6900,7100,2400
10,75,9300,7100,2400
11,75,6900,7100,2400
12,75,9300,7100,2400
1,76,3760,3805,3600
2,76,3805,3805,3600
3,76,3805,3805,3600
4,76,3805,3805,3600
5,76,3805,3805,3600
6,76,3805,3805,3600
7,76,3805,3805,3600
8,76,3805,3805,3600
9,76,3805,3805,3600
10,76,3805,3805,3600
11,76,3805,3805,3600
12,76,3760,3805,3600
1,77,2850,3240,2200
2,77,2900,3240,2200
3,77,2990,3240,2200
4,77,2990,3240,2200
5,77,2900,3240,2200
6,77,2990,3240,2200
7,77,2900,3240,2200
8,77,2900,3240,2200
9,77,2900,3240,2200
10,77,2990,3240,2200
11,77,2850,3240,2200
12,77,2850,3240,2200
1,78,7290,7383,3600
2,78,7383,7383,3600
3,78,7383,7383,3600
4,78,7383,7383,3600
5,78,7383,7383,3600
6,78,7383,7383,3600
7,78,7383,7383,3600
8,78,7383,7383,3600
9,78,7383,7383,3600
10,78,7383,7383,3600
11,78,7383,7383,3600
12,78,7290,7383,3600
1,79,7700,13750,6000
2,79,7750,13750,6000
3,79,7700,13750,6000
4,79,13750,13750,6000
5,79,7750,13750,6000
6,79,7750,13750,6000
7,79,7700,13750,6000
8,79,13700,13750,6000
9,79,13700,13750,6000
10,79,13700,13750,6000
11,79,7700,13750,6000
12,79,12000,13750,6000
1,80,5800,5752,2400
2,80,5752,8100,2400
3,80,5752,8100,2400
4,80,5752,8100,2400
5,80,5752,8100,2400
6,80,4052,8100,2400
7,80,8152,8100,2400
8,80,4052,8100,2400
9,80,4052,8100,2400
10,80,5752,8100,2400
11,80,4100,8100,2400
12,80,4700,8100,2400
1,81,1680,1680,1200
2,81,1680,1680,1200
3,81,1600,1680,1200
4,81,1680,1680,1200
5,81,1680,1680,1200
6,81,1680,1680,1200
7,81,1680,2300,1200
8,81,2300,2300,1200
9,81,2780,2780,1200
10,81,1680,1680,1200
11,81,1680,1680,1200
12,81,1600,1680,1200
1,82,4120,4275,4000
2,82,4135,4135,4000
3,82,4015,4275,4000
4,82,4135,4135,4000
5,82,4185,4135,4000
6,82,4185,4135,4000
7,82,4015,4135,4000
8,82,4135,4135,4000
9,82,4185,4135,4000
10,82,4135,4135,4000
11,82,4000,4135,4000
12,82,4325,4275,4000
1,83,2702,2702,1000
2,83,2702,2702,1000
3,83,2702,2702,1000
4,83,2702,2702,1000
5,83,2702,2702,1000
6,83,2702,2702,1000
7,83,2702,2702,1000
8,83,2702,2702,1000
9,83,2702,2702,1000
10,83,2702,2702,1000
11,83,2702,2702,1000
12,83,2702,2702,1000
1,84,3500,5500,3500
2,84,5500,5500,3500
3,84,3500,5500,3500
4,84,5500,5500,3500
5,84,3500,5500,3500
6,84,5500,5500,3500
7,84,5500,5500,3500
8,84,5500,5500,3500
9,84,6500,6500,3500
10,84,6500,6500,3500
11,84,5500,5500,3500
12,84,5500,5500,3500
1,85,2400,3152,2452
2,85,3152,3152,2452
3,85,3152,3152,2452
4,85,3152,3152,2452
5,85,3152,3152,2452
6,85,3152,3152,2452
7,85,5500,3152,2452
8,85,3156,3152,2452
9,85,3104,3152,2452
10,85,3152,3152,2452
11,85,4804,3152,2452
12,85,3104,3152,2452
1,86,7330,7330,6000
2,86,7330,7330,6000
3,86,7330,7330,6000
4,86,7330,7555,6000
5,86,7330,7555,6000
6,86,7330,7555,6000
7,86,7330,7330,6000
8,86,7330,7555,6000
9,86,7330,7555,6000
10,86,7330,7555,6000
11,86,7330,7330,6000
12,86,7330,7330,6000
1,87,1440,1590,700
2,87,1590,1590,700
3,87,1540,1590,700
4,87,1540,1590,700
5,87,1590,1590,700
6,87,1540,1590,700
7,87,1590,1590,700
8,87,1590,1590,700
9,87,1590,1590,700
10,87,1590,1590,700
11,87,1540,1590,700
12,87,1590,1590,700
1,88,5090,5820,5000
2,88,5790,5790,5000
3,88,5790,5820,5000
4,88,5790,5820,5000
5,88,5820,5820,5000
6,88,5790,5820,5000
7,88,5790,5820,5000
8,88,5790,5820,5000
9,88,5790,5820,5000
10,88,5790,5820,5000
11,88,5790,5820,5000
12,88,5910,5820,5000
1,89,1100,1232,1100
2,89,1172,1232,1100
3,89,1292,1232,1100
4,89,1232,1232,1100
5,89,1172,1232,1100
6,89,1292,1232,1100
7,89,1172,1232,1100
8,89,1172,1232,1100
9,89,1172,1232,1100
10,89,1292,1232,1100
11,89,1172,1232,1100
12,89,1172,1232,1100
1,90,1603,1663,1500
2,90,1663,1663,1500
3,90,1663,1663,1500
4,90,1663,1663,1500
5,90,1663,1663,1500
6,90,1663,1663,1500
7,90,1668,1663,1500
8,90,1663,1663,1500
9,90,1663,1663,1500
10,90,1663,1663,1500
11,90,1663,1663,1500
12,90,1663,1663,1500
1,91,8600,8600,3600
2,91,8600,8600,3600
3,91,8600,8600,3600
4,91,8600,8600,3600
5,91,8600,8600,3600
6,91,8600,8600,3600
7,91,8600,8600,3600
8,91,8600,8600,3600
9,91,8600,8600,3600
10,91,8600,8600,3600
11,91,8600,8600,3600
