Month,House,OGSA,Optimised,Preferred
1,24,9800,8762,6000
2,24,9862,8762,6000
3,24,9862,8762,6000
4,24,9862,8762,6000
5,24,9862,8762,6000
6,24,9862,8762,6000
7,24,9862,8762,6000
8,24,9862,8762,6000
9,24,9862,7500,6000
10,24,9862,8762,6000
11,24,9862,8762,6000
12,24,9800,8762,6000
1,25,2000,2000,2000
2,25,2415,2000,2000
3,25,2000,2000,2000
4,25,2415,2000,2000
5,25,2415,2000,2000
6,25,2415,2000,2000
7,25,2415,2000,2000
8,25,2415,2000,2000
9,25,2415,2000,2000
10,25,2415,2000,2000
11,25,2415,2000,2000
12,25,2415,2000,2000
1,26,6625,7175,6050
2,26,6675,7175,6050
3,26,6550,7175,6050
4,26,7175,7175,6050
5,26,7175,7175,6050
6,26,7175,7175,6050
7,26,6675,7175,6050
8,26,6675,7175,6050
9,26,6675,7175,6050
10,26,6675,7175,6050
11,26,6550,7175,6050
12,26,6675,7175,6050
1,27,2100,2100,2100
2,27,2100,2100,2100
3,27,2186,2186,2100
4,27,2111,2100,2100
5,27,2186,2186,2100
6,27,2238,2186,2100
7,27,2100,2100,2100
8,27,2238,2186,2100
9,27,2238,2238,2100
10,27,2238,2238,2100
11,27,2100,2100,2100
12,27,2100,2100,2100
1,28,11200,11200,6000
2,28,11215,11200,6000
3,28,11215,11200,6000
4,28,11215,11200,6000
5,28,11215,11200,6000
6,28,11215,11200,6000
7,28,11200,11200,6000
8,28,11215,11200,6000
9,28,11215,11200,6000
10,28,11215,11200,6000
11,28,11215,11200,6000
12,28,11200,11200,6000
1,29,1756,3200,1500
2,29,2956,3200,1500
3,29,2256,3200,1500
4,29,2956,3200,1500
5,29,2956,3200,1500
6,29,2956,3200,1500
7,29,2956,3200,1500
8,29,3256,3200,1500
9,29,2900,3200,1500
10,29,3256,3200,1500
11,29,2256,3200,1500
12,29,2956,3200,1500
1,30,2700,4600,1500
2,30,4600,4600,1500
3,30,2700,4600,1500
4,30,3150,4600,1500
5,30,3100,4600,1500
6,30,3150,4600,1500
7,30,3100,4600,1500
8,30,3150,4600,1500
9,30,3150,4600,1500
10,30,4600,4600,1500
11,30,3100,4600,1500
12,30,1900,4600,1500
1,31,4080,6380,4000
2,31,4155,6380,4000
3,31,6455,6380,4000
4,31,6455,6380,4000
5,31,4155,6380,4000
6,31,6455,6380,4000
7,31,4155,6380,4000
8,31,4155,6380,4000
9,31,6455,6380,4000
10,31,6455,6380,4000
11,31,4155,6380,4000
12,31,4155,6380,4000
1,32,820,830,690
2,32,835,830,690
3,32,835,830,690
4,32,835,830,690
5,32,835,830,690
6,32,835,830,690
7,32,830,830,690
8,32,835,830,690
9,32,835,830,690
10,32,835,830,690
11,32,835,830,690
12,32,835,830,690
1,33,4000,4000,4000
2,33,4000,4000,4000
3,33,4000,4000,4000
4,33,4000,4000,4000
5,33,4000,4000,4000
6,33,4000,4000,4000
7,33,4000,4000,4000
8,33,4000,4000,4000
9,33,4000,4000,4000
10,33,4000,4000,4000
11,33,4000,4000,4000
12,33,4000,4000,4000
1,34,8152,8152,4000
2,34,8072,8152,4000
3,34,8072,8152,4000
4,34,8072,8152,4000
5,34,8072,8152,4000
6,34,8072,8152,4000
7,34,8072,8152,4000
8,34,4152,8152,4000
9,34,8072,8152,4000
10,34,4152,8152,4000
11,34,4152,8152,4000
12,34,4072,8152,4000
1,35,6848,5055,5000
2,35,6905,5055,5000
3,35,6903,5055,5000
4,35,6848,5057,5000
5,35,6905,5057,5000
6,35,6848,5057,5000
7,35,6850,5055,5000
8,35,6905,5055,5000
9,35,6848,5057,5000
10,35,6905,5057,5000
11,35,6905,5055,5000
12,35,6702,5055,5000
1,36,3202,3602,2000
2,36,3602,3602,2000
3,36,3602,3602,2000
4,36,3552,3602,2000
5,36,3552,3602,2000
6,36,3602,3602,2000
7,36,3552,3602,2000
8,36,3552,3602,2000
9,36,3552,3602,2000
10,36,3552,3602,2000
11,36,3552,3602,2000
12,36,3602,3602,2000
1,37,3095,2645,2400
2,37,3195,3095,2400
3,37,3095,3095,2400
4,37,3195,3095,2400
5,37,3195,3095,2400
6,37,3195,3095,2400
7,37,3095,3095,2400
8,37,3095,3095,2400
9,37,3095,3095,2400
10,37,3095,3095,2400
11,37,3095,2645,2400
12,37,3050,3095,2400
1,38,1128,1063,900
2,38,1128,1113,900
3,38,1128,1113,900
4,38,1128,1113,900
5,38,1128,1113,900
6,38,1128,1113,900
7,38,1128,1113,900
8,38,1128,1113,900
9,38,1128,1113,900
10,38,1128,1113,900
11,38,1128,1113,900
12,38,1128,1113,900
1,39,5911,5911,4700
2,39,5919,5911,4700
3,39,5919,5911,4700
4,39,5919,5911,4700
5,39,5919,5911,4700
6,39,5919,5911,4700
7,39,5919,5911,4700
8,39,5919,5911,4700
9,39,5919,5911,4700
10,39,5919,5911,4700
11,39,5919,5911,4700
12,39,5919,5911,4700
1,40,1500,1500,1500
2,40,1500,1500,1500
3,40,1500,1500,1500
4,40,1500,1500,1500
5,40,1500,1500,1500
6,40,1691,1670,1500
7,40,1500,1500,1500
8,40,1691,1670,1500
9,40,1726,1691,1500
10,40,1691,1691,1500
11,40,1500,1500,1500
12,40,1500,1500,1500
1,41,3750,3750,1900
2,41,3750,3750,1900
3,41,3750,3750,1900
4,41,3750,3750,1900
5,41,3750,3750,1900
6,41,3750,3750,1900
7,41,3750,3750,1900
8,41,3750,3750,1900
9,41,3750,3750,1900
10,41,3750,3750,1900
11,41,3750,3750,1900
12,41,2550,3750,1900
1,42,7300,4100,4000
2,42,7393,6193,4000
3,42,5393,4100,4000
4,42,7393,6193,4000
5,42,7393,6193,4000
6,42,7393,6193,4000
7,42,7393,4100,4000
8,42,7393,6193,4000
9,42,7393,6193,4000
10,42,7393,6193,4000
11,42,7393,4100,4000
12,42,7393,4100,4000
1,43,3793,3793,3500
2,43,4793,3793,3500
3,43,3793,3793,3500
4,43,4793,3793,3500
5,43,4793,3793,3500
6,43,4793,3793,3500
7,43,3793,3793,3500
8,43,4793,3793,3500
9,43,4793,3793,3500
10,43,4793,3793,3500
11,43,3793,3793,3500
12,43,3793,3793,3500
1,44,2300,4690,2300
2,44,2390,4690,2300
3,44,2300,4690,2300
4,44,2401,4690,2300
5,44,2401,4690,2300
6,44,4600,4690,2300
7,44,2311,4690,2300
8,44,4690,4690,2300
9,44,2401,4690,2300
10,44,4690,4690,2300
11,44,2300,4690,2300
12,44,2300,4690,2300
1,45,3720,4840,3600
2,45,4840,4840,3600
3,45,4840,4840,3600
4,45,4840,4840,3600
5,45,4840,4840,3600
6,45,4840,4840,3600
7,45,4820,4840,3600
8,45,4840,4840,3600
9,45,4840,4840,3600
10,45,4840,4840,3600
11,45,3740,4840,3600
12,45,3740,4840,3600
1,46,9520,10170,6000
2,46,10170,10170,6000
3,46,10050,10170,6000
4,46,10170,10170,6000
5,46,10170,10170,6000
6,46,10170,10170,6000
7,46,10170,10170,6000
8,46,10170,10170,6000
9,46,10170,10170,6000
10,46,10170,10170,6000
11,46,10170,10170,6000
12,46,10170,10170,6000
1,47,3968,3968,2400
2,47,3979,3968,2400
3,47,3979,3968,2400
4,47,3979,3968,2400
5,47,3979,3968,2400
6,47,3979,3968,2400
7,47,3979,3968,2400
8,47,3979,3968,2400
9,47,3979,3968,2400
10,47,3979,3968,2400
11,47,3979,3968,2400
12,47,3979,3968,2400
1,48,2200,2200,2200
2,48,2200,2200,2200
3,48,2200,2200,2200
4,48,2200,2200,2200
5,48,2200,2200,2200
6,48,2200,2200,2200
7,48,2200,2200,2200
8,48,2200,2200,2200
9,48,2200,2200,2200
10,48,2200,2200,2200
11,48,2200,2200,2200
12,48,2200,2200,2200
1,49,3620,1220,1200
2,49,3620,2400,1200
3,49,2420,1220,1200
4,49,3620,2400,1200
5,49,3620,2400,1200
6,49,3620,2400,1200
7,49,3620,1220,1200
8,49,3620,2400,1200
9,49,3620,2400,1200
10,49,3620,2400,1200
11,49,3620,1220,1200
12,49,3620,1220,1200
1,50,4535,3500,2400
2,50,5600,3500,2400
3,50,5600,4500,2400
4,50,5500,4600,2400
5,50,5635,4600,2400
6,50,5635,4600,2400
7,50,5535,3500,2400
8,50,5500,4600,2400
9,50,5535,4600,2400
10,50,5500,4600,2400
11,50,5500,3500,2400
12,50,5600,4500,2400
1,51,6825,4000,4000
2,51,6900,4000,4000
3,51,6825,4000,4000
4,51,6900,4000,4000
5,51,6900,4000,4000
6,51,6900,4000,4000
7,51,6900,4000,4000
8,51,6900,4000,4000
9,51,6900,4000,4000
10,51,6900,4000,4000
11,51,6900,4000,4000
12,51,6550,4000,4000
1,52,3500,5900,2400
2,52,6500,5900,2400
3,52,5400,5900,2400
4,52,6000,5900,2400
5,52,6500,5900,2400
6,52,6000,4100,2400
7,52,6000,5900,2400
8,52,6500,5900,2400
9,52,5900,4700,2400
10,52,6500,4100,2400
11,52,6000,5900,2400
12,52,5400,5900,2400
1,53,8520,8520,6000
2,53,8640,8520,6000
3,53,8520,8520,6000
4,53,8640,8520,6000
5,53,8640,8520,6000
6,53,8640,8520,6000
7,53,8640,8520,6000
8,53,8640,8520,6000
9,53,8640,8520,6000
10,53,8640,8520,6000
11,53,8520,8520,6000
12,53,8640,8520,6000
1,54,2500,3630,2400
2,54,3720,3630,2400
3,54,3690,3630,2400
4,54,3820,3630,2400
5,54,3820,3630,2400
6,54,3820,3630,2400
7,54,3690,3630,2400
8,54,3720,3630,2400
9,54,3820,3630,2400
10,54,3720,3630,2400
11,54,3720,3630,2400
12,54,2590,3630,2400
1,55,3900,4630,2700
2,55,4630,4630,2700
3,55,4630,4630,2700
4,55,4630,4630,2700
5,55,4630,4630,2700
6,55,4630,4630,2700
7,55,4030,4630,2700
8,55,4630,4630,2700
9,55,4630,4630,2700
10,55,4630,4630,2700
11,55,4630,4630,2700
12,55,4630,4630,2700
1,56,3100,4300,2400
2,56,3173,4300,2400
3,56,2462,4300,2400
4,56,3173,4300,2400
5,56,3173,4300,2400
6,56,3173,4300,2400
7,56,4311,4300,2400
8,56,4373,4300,2400
9,56,4373,4300,2400
10,56,4311,4300,2400
11,56,3100,4300,2400
12,56,3100,4300,2400
1,57,2624,3624,2493
2,57,3624,3624,2493
3,57,3613,3624,2493
4,57,3624,3624,2493
5,57,3624,3624,2493
6,57,3624,3624,2493
7,57,3520,3624,2493
8,57,3624,3624,2493
9,57,3624,3624,2493
10,57,3624,3624,2493
11,57,3520,3624,2493
12,57,3520,3624,2493
1,58,2527,4575,2400
2,58,5827,4575,2400
3,58,5752,4575,2400
4,58,5827,4575,2400
5,58,5827,4575,2400
6,58,5827,4575,2400
7,58,3352,4575,2400
8,58,5827,4575,2400
9,58,5827,3727,2400
10,58,5827,3727,2400
11,58,5752,4575,2400
12,58,4552,4575,2400
1,59,2567,2562,1500
2,59,2567,2562,1500
3,59,2567,2562,1500
4,59,2575,2562,1500
5,59,2567,2562,1500
6,59,2567,2562,1500
7,59,2567,2562,1500
8,59,2567,2562,1500
9,59,2567,2505,1500
10,59,2575,2562,1500
11,59,2567,2562,1500
12,59,2567,2562,1500
1,60,5685,5120,5120
2,60,5685,5120,5120
3,60,5685,5120,5120
4,60,5685,5120,5120
5,60,5685,5120,5120
6,60,5685,5120,5120
7,60,5685,5120,5120
8,60,5685,5120,5120
9,60,5685,5000,5120
10,60,5685,5120,5120
11,60,5680,5120,5120
12,60,5685,5120,5120
1,61,6002,6100,6000
2,61,6170,6100,6000
3,61,6010,6100,6000
4,61,6010,6100,6000
5,61,6002,6100,6000
6,61,6002,6100,6000
7,61,6002,6100,6000
8,61,6010,6100,6000
9,61,6076,6100,6000
10,61,6170,6100,6000
11,61,6010,6100,6000
12,61,6078,6100,6000
1,62,3500,3500,3500
2,62,3500,3500,3500
3,62,3500,3500,3500
4,62,3500,3500,3500
5,62,3500,3500,3500
6,62,3500,3500,3500
7,62,3500,3500,3500
8,62,3500,3500,3500
9,62,3500,3500,3500
10,62,3500,3500,3500
11,62,3500,3500,3500
12,62,4150,5572,3500
1,63,1665,1725,1004
2,63,1725,1725,1004
3,63,1729,1725,1004
4,63,1744,1725,1004
5,63,1744,1725,1004
6,63,1725,1725,1004
7,63,1725,1725,1004
8,63,1744,1725,1004
9,63,1729,1725,1004
10,63,1725,1725,1004
11,63,1744,1725,1004
12,63,1665,1725,1004
1,64,3805,5745,3500
2,64,5770,5745,3500
3,64,5770,5745,3500
4,64,5805,5745,3500
5,64,5805,5745,3500
6,64,5805,5745,3500
7,64,3710,5745,3500
8,64,5805,5745,3500
9,64,5710,5745,3500
10,64,5805,5745,3500
11,64,5745,5745,3500
12,64,5745,5745,3500
1,65,2554,2554,2400
2,65,2569,2554,2400
3,65,2554,2554,2400
4,65,2569,2554,2400
5,65,2569,2554,2400
6,65,2569,2554,2400
7,65,2569,2554,2400
8,65,2569,2554,2400
9,65,2569,2554,2400
10,65,2569,2554,2400
11,65,2554,2554,2400
12,65,2554,2554,2400
1,66,2400,4500,2400
2,66,4200,4500,2400
3,66,3600,4500,2400
4,66,4200,4500,2400
5,66,3300,4500,2400
6,66,3300,4500,2400
7,66,2400,4500,2400
8,66,4500,4500,2400
9,66,3600,4500,2400
10,66,3300,4500,2400
11,66,3300,4500,2400
12,66,2400,4500,2400
1,67,1551,1405,1100
2,67,1555,1405,1100
3,67,1405,1405,1100
4,67,1555,1405,1100
5,67,1555,1405,1100
6,67,1555,1405,1100
7,67,1405,1405,1100
8,67,1555,1405,1100
9,67,1555,1405,1100
10,67,1405,1405,1100
11,67,1555,1405,1100
12,67,1405,1405,1100
1,68,1440,1463,1200
2,68,1588,1463,1200
3,68,1588,1463,1200
4,68,1588,1463,1200
5,68,1603,1463,1200
6,68,1603,1200,1200
7,68,1440,1463,1200
8,68,1588,1463,1200
9,68,1603,1200,1200
10,68,1588,1463,1200
11,68,1440,1463,1200
12,68,1588,1463,1200
1,69,2100,2100,1000
2,69,2700,2100,1000
3,69,1700,2100,1000
4,69,2110,2100,1000
5,69,2110,2100,1000
6,69,2110,2100,1000
7,69,2100,2100,1000
8,69,2110,2100,1000
9,69,2710,2100,1000
10,69,2710,2100,1000
11,69,2110,2100,1000
12,69,1700,2100,1000
1,70,1030,1075,1000
2,70,1325,1115,1000
3,70,1325,1075,1000
4,70,1325,1115,1000
5,70,1325,1115,1000
6,70,1325,1115,1000
7,70,1075,1075,1000
8,70,1325,1115,1000
9,70,1325,1115,1000
10,70,1325,1115,1000
11,70,1325,1075,1000
12,70,1075,1075,1000
1,71,2912,2312,2300
2,71,2962,2312,2300
3,71,2352,2312,2300
4,71,2912,2312,2300
5,71,2962,2312,2300
6,71,2962,2300,2300
7,71,2912,2312,2300
8,71,2962,2312,2300
9,71,2962,2300,2300
10,71,2962,2312,2300
11,71,2302,2312,2300
12,71,2900,2312,2300
1,72,1051,1101,1000
2,72,1451,1101,1000
3,72,1451,1101,1000
4,72,1451,1101,1000
5,72,1451,1101,1000
6,72,1451,1000,1000
7,72,1451,1101,1000
8,72,1451,1101,1000
9,72,1451,1000,1000
10,72,1451,1000,1000
11,72,1451,1101,1000
12,72,1451,1101,1000
1,73,417,574,350
2,73,589,574,350
3,73,574,574,350
4,73,589,574,350
5,73,589,574,350
6,73,589,574,350
7,73,589,574,350
8,73,589,574,350
9,73,589,574,350
10,73,589,574,350
11,73,589,574,350
12,73,537,574,350
1,74,7861,7861,6000
2,74,8200,8200,6000
3,74,7850,7861,6000
4,74,8200,8200,6000
5,74,8211,8200,6000
6,74,8200,8200,6000
7,74,8200,7861,6000
8,74,7861,8200,6000
9,74,8211,8200,6000
10,74,8200,8200,6000
11,74,7861,7861,6000
12,74,8200,7861,6000
1,75,14150,8250,6000
2,75,14150,8250,6000
3,75,14150,8250,6000
4,75,14150,8250,6000
5,75,14150,8200,6000
6,75,14150,8200,6000
7,75,14150,8250,6000
8,75,14150,8250,6000
9,75,14150,8150,6000
10,75,14150,8200,6000
11,75,14150,8250,6000
12,75,14150,8250,6000
1,76,15800,15800,6000
2,76,15893,15800,6000
3,76,15800,15800,6000
4,76,15893,15800,6000
5,76,15893,15800,6000
6,76,15800,15800,6000
7,76,13493,15800,6000
8,76,15893,15800,6000
9,76,15893,15800,6000
10,76,15893,15800,6000
11,76,13400,15800,6000
12,76,15800,15800,6000
1,77,3611,3611,2400
2,77,4811,3611,2400
3,77,4800,3611,2400
4,77,4930,3611,2400
5,77,4941,3611,2400
6,77,4930,3611,2400
7,77,3730,3611,2400
8,77,4930,3611,2400
9,77,4930,3611,2400
10,77,3741,3611,2400
11,77,4800,3611,2400
12,77,4930,3611,2400
1,78,10200,8700,6000
2,78,10200,8700,6000
3,78,10200,8700,6000
4,78,10200,8700,6000
5,78,10200,8700,6000
6,78,10200,8700,6000
7,78,10200,8700,6000
8,78,10200,8700,6000
9,78,10200,8700,6000
10,78,10200,8700,6000
11,78,10200,8700,6000
12,78,10200,8700,6000
1,79,2900,5200,3600
2,79,5200,5200,3600
3,79,4100,5200,3600
4,79,4500,5200,3600
5,79,4500,5200,3600
6,79,4500,5200,3600
7,79,4500,5200,3600
8,79,5200,5200,3600
9,79,5200,5200,3600
10,79,5200,5200,3600
11,79,5200,5200,3600
12,79,4500,5200,3600
1,80,719,630,550
2,80,727,630,550
3,80,719,630,550
4,80,727,593,550
5,80,727,630,550
6,80,727,593,550
7,80,727,630,550
8,80,727,593,550
9,80,727,620,550
10,80,727,593,550
11,80,727,630,550
12,80,727,630,550
1,81,750,700,500
2,81,750,700,500
3,81,800,700,500
4,81,750,700,500
5,81,750,700,500
6,81,800,700,500
7,81,750,700,500
8,81,750,700,500
9,81,800,700,500
10,81,750,700,500
11,81,700,700,500
12,81,800,700,500
1,82,8450,8450,6000
2,82,9958,8450,6000
3,82,8408,8450,6000
4,82,9908,8450,6000
5,82,9908,8450,6000
6,82,9908,8450,6000
7,82,9900,8450,6000
8,82,9958,8450,6000
9,82,9958,8450,6000
10,82,9908,8450,6000
11,82,8450,8450,6000
12,82,8450,8450,6000
1,83,105,190,102
2,83,185,190,102
3,83,168,190,102
4,83,168,190,102
5,83,190,190,102
6,83,188,190,102
7,83,185,190,102
8,83,185,190,102
9,83,190,190,102
10,83,170,190,102
11,83,168,190,102
12,83,117,190,102
1,84,2962,2990,1700
2,84,3052,2990,1700
3,84,2900,2990,1700
4,84,3052,2990,1700
5,84,3052,2990,1700
6,84,3052,2962,1700
7,84,3052,2990,1700
8,84,3052,2990,1700
9,84,3052,2962,1700
10,84,3052,2962,1700
11,84,3052,2990,1700
12,84,2990,2990,1700
1,85,2200,2211,1200
2,85,2611,2311,1200
3,85,2600,2211,1200
4,85,2700,2311,1200
5,85,2611,2311,1200
6,85,2600,2311,1200
7,85,2200,2211,1200
8,85,2300,2311,1200
9,85,2711,2311,1200
10,85,2711,2311,1200
11,85,2600,2211,1200
12,85,2700,2211,1200
1,86,6430,4220,4000
2,86,7720,5330,4000
3,86,7720,4220,4000
4,86,6520,5330,4000
5,86,7720,5330,4000
6,86,7630,5330,4000
7,86,6430,4220,4000
8,86,7720,5330,4000
9,86,6520,5330,4000
10,86,7630,5330,4000
11,86,6300,4220,4000
12,86,6300,4220,4000
1,87,4000,3435,2400
2,87,4735,3435,2400
3,87,4735,3435,2400
4,87,4735,3435,2400
5,87,4735,3435,2400
6,87,4735,3135,2400
7,87,4135,3435,2400
8,87,4735,3435,2400
9,87,4735,3135,2400
10,87,4735,3135,2400
11,87,4000,3435,2400
12,87,4035,3435,2400
1,88,5850,7052,5000
2,88,6352,7052,5000
3,88,7052,7052,5000
4,88,7052,7052,5000
5,88,6352,7052,5000
6,88,7052,7052,5000
7,88,6350,7052,5000
8,88,6352,7052,5000
9,88,6352,7052,5000
10,88,6352,7052,5000
11,88,6352,7052,5000
12,88,7052,7052,5000
1,89,6000,6200,6200
2,89,7250,6200,6200
3,89,6250,6200,6200
4,89,7200,6200,6200
5,89,6250,6200,6200
6,89,7200,6200,6200
7,89,6200,6200,6200
8,89,7200,6200,6200
9,89,6250,6200,6200
10,89,6250,6200,6200
11,89,6200,6200,6200
12,89,6200,6200,6200
1,90,5011,5453,5000
2,90,5463,5453,5000
3,90,5462,5453,5000
4,90,5463,5453,5000
5,90,5463,5453,5000
6,90,5463,5411,5000
7,90,5411,5453,5000
8,90,5463,5453,5000
9,90,5463,5411,5000
10,90,5463,5453,5000
11,90,5462,5453,5000
12,90,5063,5453,5000
1,91,6000,6000,6000
2,91,6000,6000,6000
3,91,6000,6000,6000
4,91,6000,6000,6000
5,91,6000,6000,6000
6,91,6000,6000,6000
7,91,6000,6000,6000
8,91,6000,6000,6000
9,91,6000,6000,6000
10,91,6000,6000,6000
11,91,6000,6000,6000
12,91,6000,6000,6000
