Month,House,OGSA,Optimised,Preferred
11,28,1600,2948,1500
12,28,1538,2948,1500
1,29,766,851,700
2,29,851,851,700
3,29,851,851,700
4,29,851,851,700
5,29,851,851,700
6,29,851,851,700
7,29,851,851,700
8,29,851,851,700
9,29,851,851,700
10,29,851,851,700
11,29,851,851,700
12,29,851,851,700
1,30,2050,1550,900
2,30,1550,1550,900
3,30,2118,1550,900
4,30,2051,1550,900
5,30,1550,1550,900
6,30,2050,1469,900
7,30,1618,1550,900
8,30,2050,1550,900
9,30,1550,1469,900
10,30,1550,1469,900
11,30,1618,1550,900
12,30,1550,1550,900
1,31,1000,1120,1000
2,31,1120,1220,1000
3,31,1120,1120,1000
4,31,1000,1220,1000
5,31,1120,1220,1000
6,31,1120,1220,1000
7,31,1000,1120,1000
8,31,1120,1220,1000
9,31,1120,1220,1000
10,31,1120,1220,1000
11,31,1188,1120,1000
12,31,1068,1120,1000
1,32,6906,6950,6000
2,32,6906,6906,6000
3,32,6906,6950,6000
4,32,6906,6950,6000
5,32,6906,6950,6000
6,32,6906,6950,6000
7,32,6906,6950,6000
8,32,6950,6950,6000
9,32,6906,6950,6000
10,32,6906,6950,6000
11,32,6906,6906,6000
12,32,6906,6950,6000
1,33,2445,2445,2400
2,33,3600,2445,2400
3,33,2818,2445,2400
4,33,2445,2445,2400
5,33,2750,2445,2400
6,33,2445,2445,2400
7,33,2445,2445,2400
8,33,2445,2445,2400
9,33,2445,2400,2400
10,33,2445,2445,2400
11,33,2445,2445,2400
12,33,2445,2445,2400
1,34,715,700,700
2,34,700,836,700
3,34,700,700,700
4,34,700,836,700
5,34,700,836,700
6,34,700,836,700
7,34,715,700,700
8,34,700,836,700
9,34,700,836,700
10,34,700,836,700
11,34,806,700,700
12,34,780,700,700
1,35,8605,9105,6000
2,35,9105,9105,6000
3,35,9105,9105,6000
4,35,9105,9105,6000
5,35,9105,9105,6000
6,35,9105,9105,6000
7,35,9105,9105,6000
8,35,9105,9105,6000
9,35,9105,9105,6000
10,35,9105,9105,6000
11,35,9105,9105,6000
12,35,9105,9105,6000
1,36,8245,8245,6000
2,36,8250,8245,6000
3,36,8245,8245,6000
4,36,8245,8245,6000
5,36,8245,8245,6000
6,36,8245,8245,6000
7,36,8245,8245,6000
8,36,8245,8245,6000
9,36,8245,8245,6000
10,36,8245,8245,6000
11,36,8245,8245,6000
12,36,8245,8245,6000
1,37,2000,2020,1100
2,37,2020,2020,1100
3,37,1250,2020,1100
4,37,2000,2020,1100
5,37,2000,2020,1100
6,37,2020,2020,1100
7,37,1230,2020,1100
8,37,2000,2020,1100
9,37,2020,1100,1100
10,37,2000,2020,1100
11,37,1230,2020,1100
12,37,1250,2020,1100
1,38,2880,2880,2200
2,38,2880,2880,2200
3,38,2880,2880,2200
4,38,3880,2880,2200
5,38,2880,2880,2200
6,38,2880,2880,2200
7,38,2880,2880,2200
8,38,3880,2880,2200
9,38,2880,2880,2200
10,38,2880,2880,2200
11,38,2880,2880,2200
12,38,2880,2880,2200
1,39,7240,6240,6000
2,39,6240,7090,6000
3,39,6240,6240,6000
4,39,6390,7090,6000
5,39,6240,7090,6000
6,39,6240,7090,6000
7,39,7090,6240,6000
8,39,6240,7090,6000
9,39,6240,7090,6000
10,39,6240,7090,6000
11,39,6240,6240,6000
12,39,6240,6240,6000
1,40,1175,1268,1100
2,40,1268,1268,1100
3,40,1160,1268,1100
4,40,1253,1268,1100
5,40,1268,1268,1100
6,40,1268,1268,1100
7,40,1253,1268,1100
8,40,1253,1268,1100
9,40,1268,1268,1100
10,40,1268,1268,1100
11,40,1253,1268,1100
12,40,1175,1268,1100
1,41,2400,2468,1200
2,41,2462,2468,1200
3,41,1268,2468,1200
4,41,2462,2468,1200
5,41,2468,2468,1200
6,41,2462,2468,1200
7,41,1330,2468,1200
8,41,2400,2468,1200
9,41,2468,2468,1200
10,41,2468,2468,1200
11,41,2400,2468,1200
12,41,2469,2468,1200
1,42,3350,4220,2000
2,42,3350,4220,2000
3,42,3350,4220,2000
4,42,3350,4220,2000
5,42,3220,4220,2000
6,42,3350,4220,2000
7,42,4200,4220,2000
8,42,3350,4220,2000
9,42,3350,4220,2000
10,42,3350,4220,2000
11,42,3200,4220,2000
12,42,3350,4220,2000
1,43,4265,3635,2400
2,43,2400,3765,2400
3,43,3730,3635,2400
4,43,3600,3765,2400
5,43,4265,3765,2400
6,43,2400,3765,2400
7,43,3635,3635,2400
8,43,3635,3765,2400
9,43,2400,3765,2400
10,43,2400,3765,2400
11,43,3730,3635,2400
12,43,2400,3635,2400
1,44,3300,4700,2400
2,44,4705,4700,2400
3,44,3300,4700,2400
4,44,4705,4700,2400
5,44,3300,4700,2400
6,44,3300,4700,2400
7,44,4705,4700,2400
8,44,4700,4700,2400
9,44,5600,4700,2400
10,44,5605,4700,2400
11,44,5700,4800,2400
12,44,3200,4700,2400
1,45,1150,1150,1110
2,45,1150,1150,1110
3,45,1148,1150,1110
4,45,1150,1150,1110
5,45,1150,1150,1110
6,45,1150,1150,1110
7,45,1150,1150,1110
8,45,1150,1150,1110
9,45,1150,955,1110
10,45,1150,1150,1110
11,45,1150,1150,1110
12,45,1150,1150,1110
1,46,2372,2407,1000
2,46,2407,2407,1000
3,46,2300,2407,1000
4,46,2335,2407,1000
5,46,2372,2407,1000
6,46,2372,2407,1000
7,46,1372,2407,1000
8,46,2407,2407,1000
9,46,2372,2407,1000
10,46,2407,2407,1000
11,46,2372,2407,1000
12,46,1372,2407,1000
1,47,600,860,600
2,47,860,860,600
3,47,650,860,600
4,47,860,860,600
5,47,860,860,600
6,47,865,860,600
7,47,605,860,600
8,47,690,860,600
9,47,860,860,600
10,47,860,860,600
11,47,720,860,600
12,47,860,860,600
1,48,2710,3910,2400
2,48,2710,3910,2400
3,48,2710,3910,2400
4,48,3910,3910,2400
5,48,3910,3910,2400
6,48,2710,3910,2400
7,48,2710,3910,2400
8,48,2710,3910,2400
9,48,3910,3910,2400
10,48,2710,3910,2400
11,48,2410,3910,2400
12,48,2710,3910,2400
1,49,6000,6000,6000
2,49,6000,6000,6000
3,49,6000,6000,6000
4,49,8072,6000,6000
5,49,8072,6000,6000
6,49,6000,6000,6000
7,49,8000,6000,6000
8,49,6000,6000,6000
9,49,6072,6000,6000
10,49,6000,6000,6000
11,49,8000,6000,6000
12,49,6000,6000,6000
1,50,1400,2600,1200
2,50,2600,2600,1200
3,50,1430,2600,1200
4,50,2600,1530,1200
5,50,2600,2600,1200
6,50,2600,1530,1200
7,50,2500,2600,1200
8,50,2600,1530,1200
9,50,2600,1530,1200
10,50,2600,1530,1200
11,50,1530,2600,1200
12,50,1430,1530,1200
1,51,401,456,300
2,51,401,456,300
3,51,401,456,300
4,51,401,456,300
5,51,401,456,300
6,51,401,456,300
7,51,401,456,300
8,51,401,456,300
9,51,456,456,300
10,51,401,456,300
11,51,376,456,300
12,51,401,456,300
1,52,1200,1393,1320
2,52,1200,1393,1320
3,52,1513,1393,1320
4,52,1293,1393,1320
5,52,1398,1393,1320
6,52,1200,1393,1320
7,52,1393,1393,1320
8,52,1200,1393,1320
9,52,1200,1393,1320
10,52,1200,1513,1320
11,52,1393,1393,1320
12,52,1393,1393,1320
1,53,1272,1347,1200
2,53,1272,1347,1200
3,53,1275,1347,1200
4,53,1500,1347,1200
5,53,1347,1347,1200
6,53,1272,1347,1200
7,53,1272,1347,1200
8,53,1347,1347,1200
9,53,1272,1347,1200
10,53,1272,1347,1200
11,53,1347,1347,1200
12,53,1272,1347,1200
1,54,2255,1255,1200
2,54,1200,2255,1200
3,54,1405,1255,1200
4,54,1255,2255,1200
5,54,1255,2255,1200
6,54,1273,2255,1200
7,54,1323,1255,1200
8,54,2405,2255,1200
9,54,1205,2255,1200
10,54,1200,2255,1200
11,54,2473,1255,1200
12,54,1255,1255,1200
1,55,3698,4898,2400
2,55,4898,4898,2400
3,55,4898,4898,2400
4,55,4750,4898,2400
5,55,4898,4898,2400
6,55,4750,4898,2400
7,55,3550,4898,2400
8,55,4898,4898,2400
9,55,4898,4898,2400
10,55,4898,4898,2400
11,55,3550,4898,2400
12,55,3698,4898,2400
1,56,493,573,468
2,56,696,493,468
3,56,400,573,468
4,56,400,641,468
5,56,493,573,468
6,56,493,641,468
7,56,628,573,468
8,56,493,641,468
9,56,493,641,468
10,56,493,641,468
11,56,493,573,468
12,56,400,573,468
1,57,3302,5402,3300
2,57,3302,5402,3300
3,57,5400,5402,3300
4,57,5402,5402,3300
5,57,5402,5402,3300
6,57,3302,5402,3300
7,57,5402,5402,3300
8,57,5400,5402,3300
9,57,4302,5402,3300
10,57,3302,5402,3300
11,57,5402,5402,3300
12,57,5402,5402,3300
1,58,8200,8200,6000
2,58,8200,8200,6000
3,58,8200,8200,6000
4,58,8260,8200,6000
5,58,8200,8200,6000
6,58,8200,8200,6000
7,58,8200,8200,6000
8,58,8200,8200,6000
9,58,8200,8200,6000
10,58,8200,8200,6000
11,58,8260,8200,6000
12,58,8200,8200,6000
1,59,3962,3562,2400
2,59,3562,3562,2400
3,59,3962,3562,2400
4,59,3562,3562,2400
5,59,3562,3562,2400
6,59,3562,3562,2400
7,59,3400,3562,2400
8,59,3562,3562,2400
9,59,3562,3562,2400
10,59,3962,3562,2400
11,59,3962,3562,2400
12,59,3462,3562,2400
1,60,343,343,148
2,60,343,343,148
3,60,343,343,148
4,60,491,491,148
5,60,491,491,148
6,60,436,436,148
7,60,486,436,148
8,60,343,436,148
9,60,343,343,148
10,60,491,491,148
11,60,343,343,148
12,60,343,343,148
1,61,3645,3645,2400
2,61,3645,3645,2400
3,61,3645,3645,2400
4,61,3720,3645,2400
5,61,3645,3645,2400
6,61,3645,3645,2400
7,61,3645,3645,2400
8,61,3645,3645,2400
9,61,3645,3645,2400
10,61,3645,3645,2400
11,61,3645,3645,2400
12,61,3720,3645,2400
1,62,3310,4800,2400
2,62,3318,5508,2400
3,62,5010,4800,2400
4,62,3318,5508,2400
5,62,4800,5508,2400
6,62,3310,5508,2400
7,62,4800,4800,2400
8,62,3318,5508,2400
9,62,3318,5508,2400
10,62,3318,5508,2400
11,62,4800,4800,2400
12,62,5010,4800,2400
1,63,450,571,350
2,63,571,571,350
3,63,571,571,350
4,63,571,571,350
5,63,571,571,350
6,63,571,571,350
7,63,571,571,350
8,63,571,571,350
9,63,571,571,350
10,63,571,571,350
11,63,571,571,350
12,63,521,571,350
1,64,1100,1930,1800
2,64,1100,1938,1800
3,64,1938,1938,1800
4,64,1800,1938,1800
5,64,1800,1938,1800
6,64,1100,1938,1800
7,64,1100,1938,1800
8,64,1230,1938,1800
9,64,1100,1938,1800
10,64,1100,1938,1800
11,64,1953,1938,1800
12,64,1100,1938,1800
1,65,2300,3601,2300
2,65,3601,3601,2300
3,65,2300,3601,2300
4,65,2401,3601,2300
5,65,2356,3601,2300
6,65,2356,3601,2300
7,65,2346,3601,2300
8,65,3556,3601,2300
9,65,2401,3601,2300
10,65,2401,3601,2300
11,65,3501,3601,2300
12,65,2355,3601,2300
1,66,5020,7300,5120
2,66,7300,7300,5120
3,66,7420,7300,5120
4,66,7420,7300,5120
5,66,12300,12300,5120
6,66,12300,12300,5120
7,66,7400,7300,5120
8,66,12300,10020,5120
9,66,7300,5020,5120
10,66,7300,7300,5120
11,66,5020,7300,5120
12,66,6400,7300,5120
1,67,2600,3838,2700
2,67,3838,3838,2700
3,67,3838,3838,2700
4,67,3838,3838,2700
5,67,3838,3838,2700
6,67,3838,3838,2700
7,67,2638,3838,2700
8,67,3838,3838,2700
9,67,3838,3838,2700
10,67,3838,3838,2700
11,67,3838,3838,2700
12,67,2738,3838,2700
1,68,2400,5700,2400
2,68,6050,5700,2400
3,68,6050,5700,2400
4,68,5700,5700,2400
5,68,5700,5700,2400
6,68,3650,5700,2400
7,68,5700,5700,2400
8,68,5700,5700,2400
9,68,5700,5700,2400
10,68,6050,5700,2400
11,68,4800,5700,2400
12,68,6050,5700,2400
1,69,6000,11015,6000
2,69,11053,11015,6000
3,69,6100,11015,6000
4,69,11015,11015,6000
5,69,11053,11015,6000
6,69,11015,11015,6000
7,69,6000,11015,6000
8,69,11100,11015,6000
9,69,11000,11015,6000
10,69,11053,11015,6000
11,69,11038,11015,6000
12,69,11015,11015,6000
1,70,3800,4800,3500
2,70,3800,6000,3500
3,70,3500,6000,3500
4,70,3500,6000,3500
5,70,4800,6000,3500
6,70,3800,6000,3500
7,70,6000,6000,3500
8,70,4800,6000,3500
9,70,3500,6000,3500
10,70,3800,6000,3500
11,70,4500,6000,3500
12,70,6000,6000,3500
1,71,1550,1605,1000
2,71,1565,1605,1000
3,71,1550,1605,1000
4,71,1565,1605,1000
5,71,1565,1605,1000
6,71,1605,1605,1000
7,71,1605,1605,1000
8,71,1620,1605,1000
9,71,1565,1605,1000
10,71,1565,1605,1000
11,71,1565,1605,1000
12,71,1605,1605,1000
1,72,991,1021,915
2,72,1021,1021,915
3,72,1021,1021,915
4,72,1021,1021,915
5,72,1021,1021,915
6,72,1021,1021,915
7,72,1021,1021,915
8,72,1021,1021,915
9,72,1021,1021,915
10,72,1021,1021,915
11,72,1010,1021,915
12,72,1010,1021,915
1,73,2000,2000,2000
2,73,2000,2000,2000
3,73,2000,2000,2000
4,73,2000,2000,2000
5,73,2000,2000,2000
6,73,2000,2000,2000
7,73,2000,2000,2000
8,73,2000,2000,2000
9,73,2000,2000,2000
10,73,2000,2000,2000
11,73,2000,2000,2000
12,73,2000,2000,2000
1,74,5100,9100,6000
2,74,9100,9100,6000
3,74,9100,9100,6000
4,74,9200,9100,6000
5,74,9100,9100,6000
6,74,9100,9100,6000
7,74,9100,9100,6000
8,74,9100,9100,6000
9,74,9100,5700,6000
10,74,9100,9100,6000
11,74,5600,9100,6000
12,74,10100,9100,6000
1,75,7200,7220,6020
2,75,7221,7220,6020
3,75,7220,7220,6020
4,75,7220,7220,6020
5,75,7220,7220,6020
6,75,7220,7220,6020
7,75,7220,7220,6020
8,75,7220,7220,6020
9,75,7220,7220,6020
10,75,7220,7220,6020
11,75,7220,7220,6020
12,75,7200,7220,6020
1,76,4200,5400,2400
2,76,5400,5400,2400
3,76,4200,5400,2400
4,76,5400,5400,2400
5,76,5400,5400,2400
6,76,5400,5400,2400
7,76,5400,5400,2400
8,76,4200,5400,2400
9,76,5400,5400,2400
10,76,4200,5400,2400
11,76,5400,5400,2400
12,76,3000,5400,2400
1,77,3293,3338,2000
2,77,3338,3338,2000
3,77,4193,3338,2000
4,77,3338,4238,2000
5,77,4238,4238,2000
6,77,4238,4238,2000
7,77,4193,3338,2000
8,77,4238,4238,2000
9,77,4238,4238,2000
10,77,4238,4238,2000
11,77,3200,3338,2000
12,77,3200,3338,2000
1,78,3793,3645,2400
2,78,3645,3645,2400
3,78,3645,3645,2400
4,78,3645,3645,2400
5,78,3793,3645,2400
6,78,3645,3345,2400
7,78,3645,3645,2400
8,78,3645,3645,2400
9,78,3645,3345,2400
10,78,3645,3345,2400
11,78,3793,3645,2400
12,78,3645,3645,2400
1,79,7345,7345,6052
2,79,7345,7345,6052
3,79,7345,7345,6052
4,79,7345,7345,6052
5,79,7345,7345,6052
6,79,7345,7345,6052
7,79,7345,7345,6052
8,79,7345,7345,6052
9,79,7345,7345,6052
10,79,7345,7345,6052
11,79,7345,7345,6052
12,79,7345,7345,6052
1,80,3013,2901,2200
2,80,2901,2901,2200
3,80,3021,2901,2200
4,80,2928,2928,2200
5,80,2901,2901,2200
6,80,2901,2928,2200
7,80,2901,2901,2200
8,80,2901,2928,2200
9,80,2901,2928,2200
10,80,2901,2928,2200
11,80,2901,2901,2200
12,80,2901,2901,2200
1,81,6645,6045,6000
2,81,6705,6705,6000
3,81,6705,6045,6000
4,81,6705,6705,6000
5,81,6705,6705,6000
6,81,6705,6705,6000
7,81,6105,6045,6000
8,81,6705,6705,6000
9,81,6705,6705,6000
10,81,6705,6705,6000
11,81,6705,6045,6000
12,81,6645,6045,6000
1,82,5000,5045,5000
2,82,5000,5000,5000
3,82,5000,5045,5000
4,82,5000,5045,5000
5,82,5650,5045,5000
6,82,5695,5695,5000
7,82,5650,5000,5000
8,82,5650,5695,5000
9,82,5000,5000,5000
10,82,5000,5000,5000
11,82,5000,5000,5000
12,82,5000,5045,5000
1,83,4600,4600,2800
2,83,4600,4600,2800
3,83,4600,4600,2800
4,83,4600,4600,2800
5,83,4600,4600,2800
6,83,4600,3000,2800
7,83,4600,4600,2800
8,83,4600,4600,2800
9,83,4600,2600,2800
10,83,4600,4600,2800
11,83,4600,4600,2800
12,83,4600,4600,2800
1,84,4740,3740,3100
2,84,3740,3740,3100
3,84,4740,3740,3100
4,84,3740,3740,3100
5,84,3740,3740,3100
6,84,3740,3740,3100
7,84,3740,3740,3100
8,84,3740,3740,3100
9,84,3740,3740,3100
10,84,3740,3740,3100
11,84,3740,3740,3100
12,84,2740,3740,3100
1,85,7300,7455,5000
2,85,7440,7455,5000
3,85,7440,7455,5000
4,85,7455,7455,5000
5,85,7440,7455,5000
6,85,7440,6355,5000
7,85,8500,7455,5000
8,85,7455,7455,5000
9,85,7440,6355,5000
10,85,7440,6355,5000
11,85,8500,7455,5000
12,85,7440,7455,5000
1,86,7975,6000,6000
2,86,6000,6130,6000
3,86,6000,6000,6000
4,86,6075,6130,6000
5,86,6000,6130,6000
6,86,6000,6130,6000
7,86,6000,6000,6000
8,86,6075,6130,6000
9,86,6000,6130,6000
10,86,6000,6130,6000
11,86,6000,6000,6000
12,86,6075,6000,6000
1,87,5000,5000,5000
2,87,5000,5000,5000
3,87,5350,5000,5000
4,87,5060,5060,5000
5,87,6255,6255,5000
6,87,6255,6255,5000
7,87,5000,5000,5000
8,87,5060,5060,5000
9,87,6255,5115,5000
10,87,6255,6255,5000
11,87,5350,5000,5000
12,87,5000,5000,5000
1,88,5011,6156,5000
2,88,6045,6156,5000
3,88,6056,6156,5000
4,88,6045,6156,5000
5,88,6045,6156,5000
6,88,6145,6156,5000
7,88,5056,6156,5000
8,88,6056,6156,5000
9,88,6056,6156,5000
10,88,6056,6156,5000
11,88,5045,6156,5000
12,88,5145,6156,5000
1,89,1450,1465,1450
2,89,1068,1613,1450
3,89,1465,1613,1450
4,89,1450,1613,1450
5,89,1465,1613,1450
6,89,1450,1613,1450
7,89,1450,1613,1450
8,89,1450,1613,1450
9,89,900,1613,1450
10,89,1450,1613,1450
11,89,1450,1613,1450
12,89,1465,1613,1450
1,90,2650,4400,2600
2,90,2900,4400,2600
3,90,5000,4400,2600
4,90,2900,4400,2600
5,90,2900,4400,2600
6,90,2900,2900,2600
7,90,5300,4400,2600
8,90,2900,2900,2600
9,90,2900,2750,2600
10,90,2900,4400,2600
11,90,5300,4400,2600
12,90,4700,4400,2600
1,91,2820,4025,2400
2,91,4025,4025,2400
3,91,2825,4025,2400
4,91,4025,4025,2400
5,91,4025,4025,2400
6,91,4025,4025,2400
7,91,4025,4025,2400
8,91,4025,4025,2400
9,91,4025,4025,2400
10,91,4025,4025,2400
11,91,4025,4025,2400
12,91,4025,4025,2400
1,92,7900,7900,3500
2,92,4550,7900,3500
3,92,7900,7900,3500
4,92,4550,7900,3500
5,92,7900,7900,3500
6,92,4550,7900,3500
7,92,4550,7900,3500
8,92,6700,7900,3500
9,92,7900,7900,3500
10,92,7900,7900,3500
11,92,5900,7900,3500
12,92,7900,7900,3500
1,93,3702,3702,2700
