Month,House,OGSA,Optimised,Preferred
11,13,6000,6000,6000
12,13,9700,6000,6000
1,14,1780,1700,1700
2,14,2848,1700,1700
3,14,2780,1700,1700
4,14,2848,1700,1700
5,14,2848,1700,1700
6,14,2768,1700,1700
7,14,2780,1700,1700
8,14,2780,1700,1700
9,14,1780,1700,1700
10,14,2848,1700,1700
11,14,1780,1700,1700
12,14,1780,1700,1700
1,15,1530,1580,1100
2,15,1580,1580,1100
3,15,1580,1580,1100
4,15,1580,1580,1100
5,15,1580,1580,1100
6,15,1580,1580,1100
7,15,1580,1580,1100
8,15,1580,1580,1100
9,15,1580,1580,1100
10,15,1580,1580,1100
11,15,1580,1580,1100
12,15,1530,1580,1100
1,16,12100,12100,5000
2,16,14250,12100,5000
3,16,9250,12100,5000
4,16,12250,12100,5000
5,16,12250,12100,5000
6,16,14250,12100,5000
7,16,12100,12100,5000
8,16,14250,12100,5000
9,16,14100,9100,5000
10,16,14250,12100,5000
11,16,14100,12100,5000
12,16,14100,12100,5000
1,17,1420,1310,1000
2,17,1570,1360,1000
3,17,1520,1310,1000
4,17,1570,1360,1000
5,17,1570,1360,1000
6,17,1570,1360,1000
7,17,1210,1310,1000
8,17,1520,1360,1000
9,17,1520,1360,1000
10,17,1520,1360,1000
11,17,1520,1310,1000
12,17,1570,1310,1000
1,18,5370,5370,2000
2,18,5370,5370,2000
3,18,5370,5370,2000
4,18,5370,5370,2000
5,18,5370,5370,2000
6,18,5370,5370,2000
7,18,5370,5370,2000
8,18,5370,5370,2000
9,18,5370,5370,2000
10,18,5370,5370,2000
11,18,5370,5370,2000
12,18,5370,5370,2000
1,19,1208,1795,1000
2,19,1863,1795,1000
3,19,1863,1795,1000
4,19,1863,1795,1000
5,19,1863,1795,1000
6,19,1863,1795,1000
7,19,1790,1795,1000
8,19,1863,1795,1000
9,19,1863,1795,1000
10,19,1863,1795,1000
11,19,1863,1795,1000
12,19,1863,1795,1000
1,20,8615,5115,3500
2,20,8615,5115,3500
3,20,8615,6615,3500
4,20,8615,6615,3500
5,20,8615,6615,3500
6,20,8615,6615,3500
7,20,8615,5115,3500
8,20,8615,6615,3500
9,20,8615,6615,3500
10,20,8615,6615,3500
11,20,7515,5115,3500
12,20,8615,6615,3500
1,21,4865,3665,3600
2,21,4865,3600,3600
3,21,4865,3665,3600
4,21,4865,4865,3600
5,21,4865,3665,3600
6,21,7165,4865,3600
7,21,4865,3665,3600
8,21,4865,4865,3600
9,21,7165,4865,3600
10,21,7165,4865,3600
11,21,4865,3665,3600
12,21,4865,3665,3600
1,22,3972,3472,1700
2,22,3972,3472,1700
3,22,3972,3472,1700
4,22,3972,3472,1700
5,22,3972,3472,1700
6,22,3972,2972,1700
7,22,3972,3472,1700
8,22,3972,3472,1700
9,22,3972,2972,1700
10,22,3972,2972,1700
11,22,3972,3472,1700
12,22,3972,3472,1700
1,23,167,100,72
2,23,182,100,72
3,23,182,127,72
4,23,182,100,72
5,23,182,122,72
6,23,182,127,72
7,23,182,100,72
8,23,182,100,72
9,23,182,127,72
10,23,182,127,72
11,23,182,100,72
12,23,172,127,72
1,24,13100,8000,6000
2,24,13100,11656,6000
3,24,13100,11656,6000
4,24,13100,11656,6000
5,24,13156,11656,6000
6,24,13156,11656,6000
7,24,13100,8000,6000
8,24,13100,11656,6000
9,24,13156,11656,6000
10,24,13156,11656,6000
11,24,13100,8000,6000
12,24,13100,11656,6000
1,25,9724,9672,6000
2,25,9724,9652,6000
3,25,9724,9672,6000
4,25,9724,9672,6000
5,25,9724,9672,6000
6,25,9724,9672,6000
7,25,9724,9672,6000
8,25,9724,9672,6000
9,25,9724,9672,6000
10,25,9724,9672,6000
11,25,9672,9652,6000
12,25,9724,9672,6000
1,26,2200,2314,1100
2,26,2414,2314,1100
3,26,1310,2314,1100
4,26,2414,2314,1100
5,26,2410,2314,1100
6,26,2410,1314,1100
7,26,1410,2314,1100
8,26,2410,1314,1100
9,26,2414,1314,1100
10,26,2414,2314,1100
11,26,1410,2314,1100
12,26,1310,2314,1100
1,27,3990,4060,2400
2,27,4060,4060,2400
3,27,4060,4060,2400
4,27,4060,4060,2400
5,27,4060,4060,2400
6,27,4060,4060,2400
7,27,4060,4060,2400
8,27,4060,4060,2400
9,27,4060,4060,2400
10,27,4060,4060,2400
11,27,3990,4060,2400
12,27,4060,4060,2400
1,28,1200,1155,1100
2,28,1200,1155,1100
3,28,1200,1155,1100
4,28,1200,1155,1100
5,28,1200,1155,1100
6,28,1200,1155,1100
7,28,1200,1155,1100
8,28,2300,2045,1100
9,28,2255,2255,1100
10,28,2300,2255,1100
11,28,1100,1155,1100
12,28,1100,1155,1100
1,29,2238,2200,2200
2,29,2638,2600,2200
3,29,2200,2200,2200
4,29,2638,2600,2200
5,29,2638,2600,2200
6,29,2638,2600,2200
7,29,2200,2200,2200
8,29,2638,2600,2200
9,29,2638,2600,2200
10,29,2638,2600,2200
11,29,2238,2200,2200
12,29,2200,2200,2200
1,30,1200,1200,1250
2,30,1200,1200,1250
3,30,1200,1200,1250
4,30,1200,1200,1250
5,30,1200,1200,1250
6,30,1200,1200,1250
7,30,1200,1200,1250
8,30,1200,1200,1250
9,30,1200,1200,1250
10,30,1200,1200,1250
11,30,1200,1200,1250
12,30,1200,1200,1250
1,31,1356,1856,1000
2,31,1856,1856,1000
3,31,1000,1856,1000
4,31,1856,1856,1000
5,31,1856,1856,1000
6,31,1856,1856,1000
7,31,1500,1856,1000
8,31,1856,1856,1000
9,31,1856,1856,1000
10,31,1856,1856,1000
11,31,1856,1856,1000
12,31,1056,1856,1000
1,32,4750,5850,2400
2,32,6450,5850,2400
3,32,5850,5850,2400
4,32,6450,5850,2400
5,32,6450,5850,2400
6,32,6450,5850,2400
7,32,5850,5850,2400
8,32,6450,5850,2400
9,32,6450,5850,2400
10,32,6450,5850,2400
11,32,5850,5850,2400
12,32,6450,5850,2400
1,33,4922,5572,2400
2,33,5572,5572,2400
3,33,5572,5572,2400
4,33,5572,5572,2400
5,33,5572,5572,2400
6,33,5572,5572,2400
7,33,5522,5572,2400
8,33,5572,5572,2400
9,33,5572,5572,2400
10,33,5572,5572,2400
11,33,5500,5572,2400
12,33,5572,5572,2400
1,34,4123,4161,4000
2,34,4181,4161,4000
3,34,4181,4161,4000
4,34,4211,4161,4000
5,34,4181,4161,4000
6,34,4211,4161,4000
7,34,4181,4161,4000
8,34,4181,4161,4000
9,34,4211,4161,4000
10,34,4211,4161,4000
11,34,4131,4161,4000
12,34,4211,4161,4000
1,35,3400,4600,2200
2,35,6800,4600,2200
3,35,5800,4600,2200
4,35,5800,5600,2200
5,35,6800,5600,2200
6,35,5800,5600,2200
7,35,4600,4600,2200
8,35,6800,5600,2200
9,35,5800,5600,2200
10,35,6800,5600,2200
11,35,5600,4600,2200
12,35,5600,4600,2200
1,36,4604,5824,5200
2,36,5224,5824,5200
3,36,5204,5824,5200
4,36,5224,5824,5200
5,36,5224,5824,5200
6,36,5824,5824,5200
7,36,5804,5824,5200
8,36,5824,5824,5200
9,36,5824,5824,5200
10,36,5224,5824,5200
11,36,5824,5824,5200
12,36,5204,5824,5200
1,37,4172,3472,2400
2,37,4187,3472,2400
3,37,4187,3472,2400
4,37,4187,4100,2400
5,37,4187,4100,2400
6,37,4187,4100,2400
7,37,4172,3472,2400
8,37,4187,4100,2400
9,37,4187,4100,2400
10,37,4187,4100,2400
11,37,4187,3472,2400
12,37,4187,3472,2400
1,38,2000,1315,1200
2,38,1900,2000,1200
3,38,1900,2000,1200
4,38,2015,2000,1200
5,38,2015,2000,1200
6,38,2017,2000,1200
7,38,1317,2000,1200
8,38,2015,2000,1200
9,38,1917,2000,1200
10,38,1915,2000,1200
11,38,2015,2000,1200
12,38,1900,2000,1200
1,39,1691,1672,1000
2,39,1691,1672,1000
3,39,1691,1672,1000
4,39,1691,1672,1000
5,39,1691,1672,1000
6,39,1691,1672,1000
7,39,1680,1672,1000
8,39,1691,1672,1000
9,39,1691,1672,1000
10,39,1691,1672,1000
11,39,1691,1672,1000
12,39,1691,1672,1000
1,40,5087,5072,3500
2,40,5087,5072,3500
3,40,5072,5072,3500
4,40,5092,5072,3500
5,40,5087,5072,3500
6,40,5092,5072,3500
7,40,5087,5072,3500
8,40,5087,5072,3500
9,40,5087,5072,3500
10,40,5087,5072,3500
11,40,5087,5072,3500
12,40,5092,5072,3500
1,41,4125,4125,4000
2,41,4125,4125,4000
3,41,4125,4125,4000
4,41,4125,4125,4000
5,41,4125,4125,4000
6,41,4125,4125,4000
7,41,4125,4125,4000
8,41,4125,4125,4000
9,41,4125,4125,4000
10,41,4125,4125,4000
11,41,4125,4125,4000
12,41,4125,4125,4000
1,42,668,743,600
2,42,743,743,600
3,42,600,743,600
4,42,683,743,600
5,42,743,743,600
6,42,743,743,600
7,42,615,743,600
8,42,805,743,600
9,42,805,743,600
10,42,745,743,600
11,42,683,743,600
12,42,600,743,600
1,43,9600,7500,6000
2,43,10500,9400,6000
3,43,12000,7500,6000
4,43,12000,8500,6000
5,43,12000,8500,6000
6,43,12000,8500,6000
7,43,12000,7500,6000
8,43,12000,8500,6000
9,43,10500,8500,6000
10,43,12000,8500,6000
11,43,12000,7500,6000
12,43,7500,7500,6000
1,44,4650,5300,4100
2,44,5854,5300,4100
3,44,4650,5300,4100
4,44,5850,4654,4100
5,44,5854,5300,4100
6,44,5850,4654,4100
7,44,4650,5300,4100
8,44,5850,4654,4100
9,44,5854,4654,4100
10,44,5854,4654,4100
11,44,4150,5300,4100
12,44,5850,5300,4100
1,45,680,430,400
2,45,680,300,400
3,45,680,430,400
4,45,680,430,400
5,45,680,430,400
6,45,680,430,400
7,45,680,430,400
8,45,680,430,400
9,45,680,430,400
10,45,680,430,400
11,45,580,300,400
12,45,680,430,400
1,46,2678,5002,2472
2,46,5150,5002,2472
3,46,5150,5002,2472
4,46,5150,5002,2472
5,46,5150,5002,2472
6,46,5150,5002,2472
7,46,5002,5002,2472
8,46,5150,5002,2472
9,46,5150,5002,2472
10,46,5150,5002,2472
11,46,5002,5002,2472
12,46,5150,5002,2472
1,47,3515,2377,2300
2,47,3597,3515,2300
3,47,3577,2377,2300
4,47,3597,3515,2300
5,47,3597,3515,2300
6,47,3597,3515,2300
7,47,3597,2377,2300
8,47,3597,3515,2300
9,47,3597,3515,2300
10,47,3597,3515,2300
11,47,3597,2377,2300
12,47,2397,2377,2300
1,48,1620,1707,1200
2,48,1707,1707,1200
3,48,1692,1707,1200
4,48,1692,1707,1200
5,48,1707,1707,1200
6,48,1707,1707,1200
7,48,1707,1707,1200
8,48,1707,1707,1200
9,48,1692,1707,1200
10,48,1707,1707,1200
11,48,1620,1707,1200
12,48,1620,1707,1200
1,49,1820,1120,1100
2,49,1870,1850,1100
3,49,1870,1850,1100
4,49,1870,1850,1100
5,49,1870,1850,1100
6,49,1870,1850,1100
7,49,1870,1850,1100
8,49,1870,1850,1100
9,49,1870,1850,1100
10,49,1870,1850,1100
11,49,1870,1850,1100
12,49,1870,1850,1100
1,50,6202,6282,5000
2,50,6312,6282,5000
3,50,6232,6282,5000
4,50,6312,6282,5000
5,50,6312,6282,5000
6,50,6232,6282,5000
7,50,6310,6282,5000
8,50,6312,6282,5000
9,50,6312,6282,5000
10,50,6312,6282,5000
11,50,6312,6282,5000
12,50,6232,6282,5000
1,51,811,961,600
2,51,961,961,600
3,51,718,961,600
4,51,911,961,600
5,51,761,961,600
6,51,911,961,600
7,51,818,961,600
8,51,911,961,600
9,51,911,961,600
10,51,761,961,600
11,51,911,961,600
12,51,818,961,600
1,52,3400,3540,2400
2,52,3630,3540,2400
3,52,2650,3540,2400
4,52,3560,3540,2400
5,52,3650,3540,2400
6,52,3560,3540,2400
7,52,3540,3540,2400
8,52,3560,3540,2400
9,52,3650,3420,2400
10,52,3650,3540,2400
11,52,3630,3540,2400
12,52,2560,3540,2400
1,53,2400,2400,2400
2,53,2400,2400,2400
3,53,2400,2400,2400
4,53,2400,2400,2400
5,53,2400,2400,2400
6,53,2400,2400,2400
7,53,2400,2400,2400
8,53,2400,2400,2400
9,53,2400,2400,2400
10,53,2400,2400,2400
11,53,2400,2400,2400
12,53,2400,2400,2400
1,54,1965,2100,1200
2,54,1950,2100,1200
3,54,1565,2100,1200
4,54,1950,2100,1200
5,54,2100,2100,1200
6,54,2115,2100,1200
7,54,1550,2100,1200
8,54,1950,2100,1200
9,54,1965,2100,1200
10,54,1965,2100,1200
11,54,1565,2100,1200
12,54,1550,2100,1200
1,55,3300,3650,3200
2,55,3650,2300,3200
3,55,3680,3650,3200
4,55,3650,3650,3200
5,55,3650,3650,3200
6,55,3650,3650,3200
7,55,3200,3650,3200
8,55,3650,3650,3200
9,55,3650,3650,3200
10,55,3650,3650,3200
11,55,3300,3650,3200
12,55,3300,3650,3200
1,56,2460,2460,2415
2,56,4375,2475,2415
3,56,2475,2460,2415
4,56,4375,2475,2415
5,56,3375,2475,2415
6,56,4375,2475,2415
7,56,3375,2460,2415
8,56,3475,2475,2415
9,56,4375,2475,2415
10,56,3375,2475,2415
11,56,2460,2460,2415
12,56,3460,2460,2415
1,57,3575,3500,3500
2,57,3586,3575,3500
3,57,3586,3500,3500
4,57,3771,3575,3500
5,57,3771,3575,3500
6,57,3771,3575,3500
7,57,3566,3500,3500
8,57,3586,3575,3500
9,57,3705,3575,3500
10,57,3641,3575,3500
11,57,3586,3500,3500
12,57,3771,3500,3500
1,58,1500,2205,1500
2,58,1505,2205,1500
3,58,1500,2205,1500
4,58,1505,2205,1500
5,58,2415,2205,1500
6,58,2205,2205,1500
7,58,1535,2205,1500
8,58,2445,2205,1500
9,58,2205,2205,1500
10,58,1535,2205,1500
11,58,2205,2205,1500
12,58,1500,2205,1500
1,59,7705,7716,6000
2,59,7716,7716,6000
3,59,7716,7716,6000
4,59,7716,7716,6000
5,59,7716,7716,6000
6,59,7716,7716,6000
7,59,7716,7716,6000
8,59,7716,7716,6000
9,59,7716,7716,6000
10,59,7716,7716,6000
11,59,7716,7716,6000
12,59,7716,7716,6000
1,60,1275,2475,1200
2,60,2505,2475,1200
3,60,2410,2475,1200
4,60,2410,2475,1200
5,60,2430,2475,1200
6,60,2485,2475,1200
7,60,2400,2475,1200
8,60,2475,2475,1200
9,60,2505,2475,1200
10,60,2485,2475,1200
11,60,2410,2475,1200
12,60,2420,2475,1200
1,61,900,1580,900
2,61,1005,1580,900
3,61,1005,1580,900
4,61,1605,1580,900
5,61,1605,1580,900
6,61,1605,1580,900
7,61,1550,1580,900
8,61,1005,1580,900
9,61,1605,1580,900
10,61,950,1580,900
11,61,950,1580,900
12,61,1605,1580,900
1,62,3642,2742,2400
2,62,3642,2742,2400
3,62,3642,2742,2400
4,62,3642,2682,2400
5,62,3642,2742,2400
6,62,3642,2400,2400
7,62,3642,2742,2400
8,62,3642,2682,2400
9,62,3642,2400,2400
10,62,3642,2400,2400
11,62,3642,2742,2400
12,62,3642,2742,2400
1,63,2095,2000,2000
2,63,3295,2000,2000
3,63,3215,2000,2000
4,63,3295,2000,2000
5,63,3295,2000,2000
6,63,3295,3280,2000
7,63,3295,2000,2000
8,63,3295,3280,2000
9,63,3295,2000,2000
10,63,3295,2000,2000
11,63,3200,2000,2000
12,63,3200,2000,2000
1,64,5000,5000,4000
2,64,7172,7100,4000
3,64,7172,7100,4000
4,64,7172,7100,4000
5,64,7172,7100,4000
6,64,7172,7100,4000
7,64,7172,7100,4000
8,64,7172,7100,4000
9,64,7172,7100,4000
10,64,7172,7100,4000
11,64,7172,7100,4000
12,64,7100,7100,4000
1,65,4350,3900,2400
2,65,4550,4200,2400
3,65,4550,3900,2400
4,65,4550,4200,2400
5,65,4550,4200,2400
6,65,4550,4200,2400
7,65,4550,3900,2400
8,65,4550,4200,2400
9,65,6750,4200,2400
10,65,4550,4200,2400
11,65,4550,3900,2400
12,65,4550,3900,2400
1,66,2400,2400,2400
2,66,2400,2400,2400
3,66,2400,2400,2400
4,66,2400,2400,2400
5,66,2400,2400,2400
6,66,2400,2400,2400
7,66,2400,2400,2400
8,66,2400,2400,2400
9,66,2400,2400,2400
10,66,2400,2400,2400
11,66,2400,2400,2400
12,66,2400,2400,2400
1,67,1170,850,500
2,67,1185,850,500
3,67,1185,850,500
4,67,1185,815,500
5,67,1185,850,500
6,67,1185,815,500
7,67,1185,850,500
8,67,1185,815,500
9,67,1185,815,500
10,67,1185,815,500
11,67,1185,850,500
12,67,1185,815,500
1,68,3482,2000,2000
2,68,3602,3392,2000
3,68,3530,2000,2000
4,68,3602,3392,2000
5,68,3602,3392,2000
6,68,3602,3392,2000
7,68,2210,2000,2000
8,68,3602,3392,2000
9,68,3602,3392,2000
10,68,3602,3392,2000
11,68,3530,2000,2000
12,68,2210,2000,2000
1,69,1380,1620,1200
2,69,1620,1620,1200
3,69,1380,1620,1200
4,69,1490,1620,1200
5,69,1520,1620,1200
6,69,1520,1620,1200
7,69,1390,1620,1200
8,69,1620,1620,1200
9,69,1520,1620,1200
10,69,1520,1620,1200
11,69,1380,1620,1200
12,69,1390,1620,1200
1,70,1184,1175,1000
2,70,1184,1175,1000
3,70,1184,1175,1000
4,70,1184,1175,1000
5,70,1184,1175,1000
6,70,1184,1175,1000
7,70,1184,1175,1000
8,70,1184,1175,1000
9,70,1184,1175,1000
10,70,1184,1175,1000
11,70,1184,1175,1000
12,70,1184,1175,1000
1,71,2430,2400,1215
2,71,3630,2400,1215
3,71,2430,2400,1215
4,71,3630,2400,1215
5,71,3630,2400,1215
6,71,3630,2400,1215
7,71,3630,2400,1215
8,71,3630,2400,1215
9,71,3630,2400,1215
10,71,3630,2400,1215
11,71,3630,2400,1215
12,71,3630,2400,1215
1,72,1080,1320,900
2,72,1380,1320,900
3,72,1380,1320,900
4,72,1380,1320,900
5,72,1380,1320,900
6,72,1380,1260,900
7,72,1080,1320,900
8,72,1380,1320,900
9,72,1380,1260,900
10,72,1380,1260,900
11,72,1260,1320,900
12,72,1260,1320,900
1,73,2630,2400,2400
2,73,2680,2400,2400
3,73,2680,2400,2400
4,73,2680,2400,2400
5,73,2680,2400,2400
6,73,2680,2630,2400
7,73,2680,2580,2400
8,73,2680,2630,2400
9,73,2680,2630,2400
10,73,2680,2630,2400
11,73,2630,2500,2400
12,73,2630,2500,2400
1,74,2400,3527,2400
2,74,3527,3527,2400
3,74,2462,3527,2400
4,74,3527,3527,2400
5,74,3527,3527,2400
6,74,3527,3527,2400
7,74,3512,3527,2400
8,74,3512,3527,2400
9,74,3512,3527,2400
10,74,3512,3527,2400
11,74,2527,3527,2400
12,74,2400,3527,2400
1,75,2610,2790,2400
2,75,2520,2790,2400
3,75,2490,2790,2400
4,75,2610,2790,2400
5,75,2700,2790,2400
6,75,2610,2700,2400
7,75,2910,2790,2400
8,75,2610,2790,2400
9,75,2790,2700,2400
10,75,2610,2700,2400
11,75,2520,2790,2400
12,75,2400,2790,2400
1,76,6262,6277,5000
2,76,6352,6277,5000
3,76,6337,6277,5000
4,76,6352,6277,5000
5,76,6352,6277,5000
6,76,6352,6277,5000
7,76,6352,6277,5000
8,76,6352,6277,5000
9,76,6352,6277,5000
10,76,6352,6277,5000
11,76,6352,6277,5000
12,76,6352,6277,5000
1,77,2000,2065,900
2,77,1665,2065,900
3,77,1615,2065,900
4,77,2065,2065,900
5,77,2065,2065,900
6,77,2065,2065,900
7,77,2050,2065,900
8,77,1665,2065,900
9,77,2050,2065,900
10,77,2050,2065,900
11,77,1665,2065,900
12,77,2050,2065,900
1,78,6890,5800,3500
2,78,6890,6800,3500
3,78,6800,6800,3500
4,78,6890,6800,3500
5,78,6890,6800,3500
6,78,6890,6800,3500
7,78,6800,6800,3500
8,78,6890,6800,3500
9,78,6890,6800,3500
10,78,6890,6800,3500
11,78,6890,6800,3500
12,78,6800,6800,3500
1,79,1311,1200,1200
2,79,1304,1200,1200
3,79,1304,1200,1200
4,79,1334,1200,1200
5,79,1311,1200,1200
6,79,1304,1200,1200
7,79,1300,1200,1200
8,79,1304,1200,1200
9,79,1330,1200,1200
10,79,1330,1200,1200
11,79,1304,1200,1200
12,79,1304,1200,1200
1,80,8145,9000,6000
2,80,9045,9000,6000
3,80,8145,9000,6000
4,80,9045,9000,6000
5,80,9045,9000,6000
6,80,9045,9000,6000
7,80,9045,9000,6000
8,80,9045,9000,6000
9,80,9045,9000,6000
10,80,9045,9000,6000
11,80,9045,9000,6000
12,80,9045,9000,6000
1,81,1262,2469,1200
2,81,2407,2469,1200
3,81,2434,2469,1200
4,81,2469,2469,1200
5,81,2469,2469,1200
6,81,2469,2469,1200
7,81,2469,2469,1200
8,81,2469,2469,1200
9,81,2397,2469,1200
10,81,2469,2469,1200
11,81,1269,2469,1200
12,81,2372,2469,1200
1,82,1166,1094,1004
2,82,1166,1094,1004
3,82,1166,1094,1004
4,82,1166,1094,1004
5,82,1166,1094,1004
6,82,1166,1094,1004
7,82,1166,1094,1004
8,82,1166,1094,1004
9,82,1166,1094,1004
10,82,1166,1094,1004
11,82,1166,1094,1004
12,82,1166,1094,1004
1,83,1452,1310,1100
2,83,1452,1310,1100
3,83,1310,1310,1100
4,83,1452,1310,1100
5,83,1452,1310,1100
6,83,1452,1310,1100
7,83,1390,1310,1100
8,83,1452,1310,1100
9,83,1452,1310,1100
10,83,1452,1310,1100
11,83,1162,1310,1100
12,83,1310,1310,1100
1,84,410,490,150
2,84,558,490,150
3,84,490,490,150
4,84,558,490,150
5,84,558,490,150
6,84,490,490,150
7,84,438,490,150
8,84,558,490,150
9,84,558,490,150
10,84,558,490,150
11,84,438,490,150
12,84,410,490,150
1,85,15900,9400,6500
2,85,15900,9400,6500
3,85,15900,9400,6500
4,85,15900,9400,6500
5,85,15900,9400,6500
6,85,15900,8800,6500
7,85,15900,9400,6500
8,85,15900,9400,6500
9,85,15900,8800,6500
10,85,15900,8800,6500
11,85,15900,9400,6500
12,85,15900,9400,6500
1,86,2168,2168,1200
2,86,2268,2168,1200
3,86,2168,2168,1200
4,86,2268,2168,1200
5,86,2268,2168,1200
6,86,2268,2168,1200
7,86,2168,2168,1200
8,86,2268,2168,1200
9,86,2268,2168,1200
10,86,2268,2168,1200
11,86,2168,2168,1200
12,86,1443,2168,1200
1,87,589,889,550
2,87,951,889,550
3,87,589,889,550
4,87,651,889,550
5,87,651,889,550
6,87,951,889,550
7,87,889,889,550
8,87,889,889,550
9,87,889,889,550
10,87,951,889,550
11,87,651,889,550
12,87,589,889,550
1,88,1600,2600,1000
2,88,2600,2600,1000
3,88,2000,2600,1000
4,88,2600,2600,1000
5,88,2600,2600,1000
6,88,2600,2600,1000
7,88,2600,2600,1000
8,88,2600,2600,1000
9,88,2600,2600,1000
10,88,2600,2600,1000
11,88,2600,2600,1000
12,88,2600,2600,1000
1,89,10100,7300,8000
2,89,10100,10100,8000
3,89,6150,7300,8000
4,89,9250,10100,8000
5,89,9250,10100,8000
6,89,9250,10100,8000
7,89,8000,7300,8000
8,89,8050,10100,8000
9,89,9250,10100,8000
10,89,9250,10100,8000
11,89,10100,7300,8000
12,89,6150,7300,8000
1,90,6000,6000,6350
2,90,6000,6000,6350
3,90,6000,6000,6350
4,90,6000,6000,6350
5,90,6000,6000,6350
6,90,6000,6000,6350
7,90,6000,6000,6350
8,90,6000,6000,6350
9,90,6000,6000,6350
10,90,6000,6000,6350
11,90,6000,6000,6350
12,90,6000,6000,6350
1,91,2600,2503,2400
2,91,2635,2600,2400
3,91,2635,2600,2400
4,91,2635,2600,2400
5,91,2635,2600,2400
6,91,2635,2600,2400
7,91,2635,2503,2400
8,91,2635,2600,2400
9,91,2635,2600,2400
10,91,2635,2600,2400
11,91,2635,2503,2400
12,91,2635,2600,2400
1,92,775,840,600
2,92,970,815,600
3,92,840,840,600
4,92,970,840,600
5,92,970,840,600
