Month,House,Attribute,0,1,2,3,4
2,3,astart - Gecode,6,62,6,46,70
2,3,astart - Gurobi,6,62,6,46,70
3,3,astart - ogsa,15,61,12,46,70
3,3,astart - Gecode,15,61,12,46,70
3,3,astart - Gurobi,16,61,12,46,70
4,3,astart - ogsa,21,62,9,46,70
4,3,astart - Gecode,19,62,9,46,70
4,3,astart - Gurobi,21,62,9,46,70
5,3,astart - ogsa,21,25,20,46,70
5,3,astart - Gecode,21,25,20,46,70
5,3,astart - Gurobi,21,25,20,46,70
6,3,astart - ogsa,22,24,18,46,70
6,3,astart - Gecode,22,24,18,46,70
6,3,astart - Gurobi,22,24,18,46,70
7,3,astart - ogsa,18,25,18,46,70
7,3,astart - Gecode,18,25,18,46,70
7,3,astart - Gurobi,19,25,18,46,70
8,3,astart - ogsa,24,25,18,46,70
8,3,astart - Gecode,22,25,18,46,70
8,3,astart - Gurobi,24,25,18,46,70
9,3,astart - ogsa,25,63,15,46,70
9,3,astart - Gecode,25,63,15,46,70
9,3,astart - Gurobi,25,63,15,46,70
10,3,astart - ogsa,19,75,15,46,70
10,3,astart - Gecode,19,75,15,46,70
10,3,astart - Gurobi,19,75,15,46,70
11,3,astart - ogsa,10,72,9,46,70
11,3,astart - Gecode,9,72,9,46,70
11,3,astart - Gurobi,10,72,9,46,70
12,3,astart - ogsa,15,19,9,46,70
12,3,astart - Gecode,15,19,9,46,70
12,3,astart - Gurobi,16,19,9,46,70
0,4,demands,80,1200,2400,2100,550
0,4,durations,9,1,8,6,4
0,4,earliest_starts,0,0,0,0,0
0,4,latest_ends,143,143,143,143,143
0,4,care_factors,8100,3600,7200,4500,9000
0,4,predecessors,-1,-1,-1,-1,-1
0,4,successors,-1,-1,-1,-1,-1
0,4,prec_delays,-1,-1,-1,-1,-1
0,4,preferred_starts,97,141,72,23,12
1,4,astart - ogsa,108,137,16,18,12
1,4,astart - Gecode,108,137,16,18,12
1,4,astart - Gurobi,108,137,16,18,12
2,4,astart - ogsa,102,137,16,18,12
2,4,astart - Gecode,102,137,16,18,12
2,4,astart - Gurobi,102,137,16,18,12
3,4,astart - ogsa,97,137,16,18,12
3,4,astart - Gecode,97,137,16,18,12
3,4,astart - Gurobi,97,137,16,18,12
4,4,astart - ogsa,97,137,21,21,12
4,4,astart - Gecode,97,137,19,21,12
4,4,astart - Gurobi,97,140,19,21,12
5,4,astart - ogsa,97,140,21,21,12
5,4,astart - Gecode,97,140,21,21,12
5,4,astart - Gurobi,97,140,21,21,12
6,4,astart - ogsa,97,141,22,21,12
6,4,astart - Gecode,97,140,19,21,12
6,4,astart - Gurobi,97,141,19,21,12
7,4,astart - ogsa,97,141,21,21,12
7,4,astart - Gecode,97,141,19,21,12
7,4,astart - Gurobi,97,141,19,21,12
8,4,astart - ogsa,97,141,22,23,12
8,4,astart - Gecode,97,141,22,23,12
8,4,astart - Gurobi,97,141,22,23,12
9,4,astart - ogsa,97,140,72,24,12
9,4,astart - Gecode,97,140,72,24,12
9,4,astart - Gurobi,97,140,72,24,12
10,4,astart - ogsa,97,137,73,18,12
10,4,astart - Gecode,97,137,73,18,12
10,4,astart - Gurobi,97,137,73,18,12
11,4,astart - ogsa,97,137,72,12,12
11,4,astart - Gecode,97,137,72,12,12
11,4,astart - Gurobi,97,137,72,12,12
12,4,astart - ogsa,97,140,16,18,12
12,4,astart - Gecode,97,140,16,18,12
12,4,astart - Gurobi,97,140,16,18,12
0,5,demands,1200,210,62,5000,120
0,5,durations,5,6,5,4,7
0,5,earliest_starts,0,0,0,0,0
0,5,latest_ends,143,143,143,143,143
0,5,care_factors,8100,5400,7200,3600,6300
0,5,predecessors,-1,-1,-1,-1,-1
0,5,successors,-1,-1,-1,-1,-1
0,5,prec_delays,-1,-1,-1,-1,-1
0,5,preferred_starts,137,84,53,0,79
1,5,astart - ogsa,133,75,53,9,74
1,5,astart - Gecode,133,75,53,9,74
1,5,astart - Gurobi,133,75,53,9,74
2,5,astart - ogsa,135,84,53,6,74
2,5,astart - Gecode,135,84,53,6,74
2,5,astart - Gurobi,135,84,53,6,74
3,5,astart - ogsa,133,84,53,15,79
3,5,astart - Gecode,133,84,53,15,79
3,5,astart - Gurobi,133,84,53,15,79
4,5,astart - ogsa,135,84,53,20,79
4,5,astart - Gecode,135,84,53,20,79
4,5,astart - Gurobi,135,84,53,20,79
5,5,astart - ogsa,136,84,53,21,79
5,5,astart - Gecode,136,84,53,21,79
5,5,astart - Gurobi,136,84,53,21,79
6,5,astart - ogsa,136,84,53,18,79
6,5,astart - Gecode,136,84,53,18,79
6,5,astart - Gurobi,136,84,53,18,79
7,5,astart - ogsa,137,84,53,18,79
7,5,astart - Gecode,137,84,53,18,79
7,5,astart - Gurobi,137,84,53,18,79
8,5,astart - ogsa,137,84,53,23,79
8,5,astart - Gecode,137,84,53,23,79
8,5,astart - Gurobi,137,84,53,23,79
9,5,astart - ogsa,136,84,53,17,79
9,5,astart - Gecode,136,84,53,17,79
9,5,astart - Gurobi,136,84,53,17,79
10,5,astart - ogsa,129,84,53,20,79
10,5,astart - Gecode,129,84,53,20,79
10,5,astart - Gurobi,129,84,53,20,79
11,5,astart - ogsa,133,84,53,9,79
11,5,astart - Gecode,133,84,53,9,79
11,5,astart - Gurobi,133,84,53,9,79
12,5,astart - ogsa,136,84,53,9,79
12,5,astart - Gecode,136,84,53,9,79
12,5,astart - Gurobi,136,84,53,9,79
0,6,demands,1200,1000,10,5000,2000
0,6,durations,1,6,5,1,3
0,6,earliest_starts,0,0,0,0,0
0,6,latest_ends,143,143,143,143,143
0,6,care_factors,1800,7200,3600,2700,0
0,6,predecessors,0,0,-1,-1,-1
0,6,successors,1,2,-1,-1,-1
0,6,prec_delays,19,108,-1,-1,-1
0,6,preferred_starts,39,107,62,38,13
1,6,astart - ogsa,35,55,62,23,21
1,6,astart - Gecode,55,75,62,23,15
1,6,astart - Gurobi,55,75,62,23,21
2,6,astart - ogsa,26,46,62,23,6
2,6,astart - Gecode,84,104,85,23,6
2,6,astart - Gurobi,84,104,85,23,6
3,6,astart - ogsa,23,43,62,23,16
3,6,astart - Gecode,85,105,86,23,15
3,6,astart - Gurobi,85,105,86,23,18
4,6,astart - ogsa,29,49,62,26,21
4,6,astart - Gecode,57,77,62,26,21
4,6,astart - Gurobi,57,77,62,26,21
5,6,astart - ogsa,29,30,62,23,21
5,6,astart - Gecode,67,87,68,23,21
5,6,astart - Gurobi,67,87,68,23,21
6,6,astart - ogsa,32,33,62,26,24
6,6,astart - Gecode,66,86,67,26,24
6,6,astart - Gurobi,66,86,67,26,24
7,6,astart - ogsa,29,30,62,26,20
7,6,astart - Gecode,66,86,67,26,18
7,6,astart - Gurobi,66,86,67,26,21
8,6,astart - ogsa,29,30,62,29,24
8,6,astart - Gecode,67,87,68,29,24
8,6,astart - Gurobi,67,87,68,29,24
9,6,astart - ogsa,29,30,62,29,27
9,6,astart - Gecode,67,87,68,29,27
9,6,astart - Gurobi,67,87,68,29,27
10,6,astart - ogsa,23,42,62,23,21
10,6,astart - Gecode,67,87,68,23,21
10,6,astart - Gurobi,67,87,68,23,21
11,6,astart - ogsa,29,49,62,17,12
11,6,astart - Gecode,62,82,63,17,9
11,6,astart - Gurobi,62,82,63,17,12
12,6,astart - ogsa,29,49,62,23,18
12,6,astart - Gecode,80,100,81,23,15
12,6,astart - Gurobi,80,100,81,23,18
0,7,demands,1200,150,100,600,2000
0,7,durations,5,2,4,3,4
0,7,earliest_starts,0,0,0,0,0
0,7,latest_ends,143,143,143,143,143
0,7,care_factors,8100,900,6300,2700,9000
0,7,predecessors,0,-1,-1,-1,-1
0,7,successors,3,-1,-1,-1,-1
0,7,prec_delays,27,-1,-1,-1,-1
0,7,preferred_starts,11,57,53,50,99
1,7,astart - ogsa,11,57,53,42,108
1,7,astart - Gecode,11,57,53,42,108
1,7,astart - Gurobi,11,57,53,42,108
2,7,astart - ogsa,11,57,53,43,102
2,7,astart - Gecode,11,57,53,43,102
2,7,astart - Gurobi,11,57,53,43,102
3,7,astart - ogsa,11,57,53,43,98
3,7,astart - Gecode,11,57,53,43,98
3,7,astart - Gurobi,11,57,53,43,98
4,7,astart - ogsa,11,57,53,42,114
4,7,astart - Gecode,11,57,53,42,114
4,7,astart - Gurobi,11,57,53,42,114
5,7,astart - ogsa,12,57,53,27,89
5,7,astart - Gecode,12,57,53,27,89
5,7,astart - Gurobi,12,57,53,27,89
6,7,astart - ogsa,12,57,53,30,86
6,7,astart - Gecode,12,57,53,30,86
6,7,astart - Gurobi,12,57,53,30,86
7,7,astart - ogsa,12,57,53,27,89
7,7,astart - Gecode,12,57,53,27,89
7,7,astart - Gurobi,12,57,53,27,89
8,7,astart - ogsa,12,57,53,27,89
8,7,astart - Gecode,12,57,53,27,89
8,7,astart - Gurobi,12,57,53,27,89
9,7,astart - ogsa,12,57,53,27,87
9,7,astart - Gecode,12,57,53,27,87
9,7,astart - Gurobi,12,57,53,27,87
10,7,astart - ogsa,13,57,53,45,89
10,7,astart - Gecode,13,57,53,45,89
10,7,astart - Gurobi,13,57,53,45,89
11,7,astart - ogsa,11,60,53,27,86
11,7,astart - Gecode,11,60,53,27,86
11,7,astart - Gurobi,11,60,53,27,86
12,7,astart - ogsa,11,57,53,27,101
12,7,astart - Gecode,11,57,53,27,101
12,7,astart - Gurobi,11,57,53,27,101
0,8,demands,150,4000,10,1200,52
0,8,durations,2,6,2,5,1
0,8,earliest_starts,0,0,0,0,0
0,8,latest_ends,143,143,143,143,143
0,8,care_factors,3600,0,4500,9000,0
0,8,predecessors,1,0,-1,-1,-1
0,8,successors,3,4,-1,-1,-1
0,8,prec_delays,96,2,-1,-1,-1
0,8,preferred_starts,55,99,1,135,77
1,8,astart - ogsa,55,16,1,118,57
1,8,astart - Gecode,55,21,1,123,57
1,8,astart - Gurobi,55,21,1,123,58
2,8,astart - ogsa,55,6,1,108,59
2,8,astart - Gecode,55,21,1,123,57
2,8,astart - Gurobi,55,21,1,123,58
3,8,astart - ogsa,55,15,1,117,57
3,8,astart - Gecode,55,18,1,120,57
3,8,astart - Gurobi,55,18,1,120,58
4,8,astart - ogsa,55,18,1,120,59
4,8,astart - Gecode,55,21,1,123,57
4,8,astart - Gurobi,55,21,1,123,58
5,8,astart - ogsa,55,21,1,123,58
5,8,astart - Gecode,55,24,1,126,57
5,8,astart - Gurobi,55,24,1,126,58
6,8,astart - ogsa,55,21,1,123,57
6,8,astart - Gecode,55,24,1,126,57
6,8,astart - Gurobi,55,24,1,126,58
7,8,astart - ogsa,55,18,1,120,59
7,8,astart - Gecode,55,24,1,126,57
7,8,astart - Gurobi,55,24,1,126,58
8,8,astart - ogsa,55,24,1,126,59
8,8,astart - Gecode,55,24,1,126,57
8,8,astart - Gurobi,55,24,1,126,58
9,8,astart - ogsa,55,24,1,126,58
9,8,astart - Gecode,55,24,1,126,57
9,8,astart - Gurobi,55,24,1,126,58
10,8,astart - ogsa,55,18,1,120,59
10,8,astart - Gecode,55,18,1,120,57
10,8,astart - Gurobi,55,18,1,120,58
11,8,astart - ogsa,55,9,1,106,58
11,8,astart - Gecode,55,24,1,126,57
11,8,astart - Gurobi,55,24,1,126,58
12,8,astart - ogsa,55,15,1,117,58
12,8,astart - Gecode,55,18,1,120,57
12,8,astart - Gurobi,55,18,1,120,58
0,9,demands,62,2400,150,1000,1200
0,9,durations,1,7,3,3,3
0,9,earliest_starts,0,0,0,0,0
0,9,latest_ends,143,143,143,143,143
0,9,care_factors,1800,9000,7200,0,9000
0,9,predecessors,1,-1,-1,-1,-1
0,9,successors,3,-1,-1,-1,-1
0,9,prec_delays,65,-1,-1,-1,-1
0,9,preferred_starts,61,41,37,49,80
1,9,astart - ogsa,61,17,37,24,78
1,9,astart - Gecode,61,17,37,24,78
1,9,astart - Gurobi,61,17,37,24,78
2,9,astart - ogsa,61,17,37,24,75
2,9,astart - Gecode,61,17,37,24,75
2,9,astart - Gurobi,61,17,37,24,75
3,9,astart - ogsa,61,17,37,24,80
3,9,astart - Gecode,61,15,37,22,80
3,9,astart - Gurobi,61,15,37,22,80
4,9,astart - ogsa,61,21,37,28,80
4,9,astart - Gecode,61,20,37,27,80
4,9,astart - Gurobi,61,20,37,27,80
5,9,astart - ogsa,61,21,36,28,80
5,9,astart - Gecode,61,20,36,27,80
5,9,astart - Gurobi,61,20,36,27,80
6,9,astart - ogsa,61,23,36,30,80
6,9,astart - Gecode,61,20,36,27,80
6,9,astart - Gurobi,61,20,36,27,80
7,9,astart - ogsa,61,23,37,30,80
7,9,astart - Gecode,61,20,37,27,80
7,9,astart - Gurobi,61,20,37,27,80
8,9,astart - ogsa,61,23,36,30,80
8,9,astart - Gecode,61,21,36,28,80
8,9,astart - Gurobi,61,21,36,28,80
9,9,astart - ogsa,61,23,37,30,80
9,9,astart - Gecode,61,23,37,30,80
9,9,astart - Gurobi,61,23,37,30,80
10,9,astart - ogsa,61,17,37,24,78
10,9,astart - Gecode,61,17,37,24,78
10,9,astart - Gurobi,61,17,37,24,78
11,9,astart - ogsa,61,14,37,21,80
11,9,astart - Gecode,61,11,37,18,80
11,9,astart - Gurobi,61,11,37,18,80
12,9,astart - ogsa,61,17,37,24,78
12,9,astart - Gecode,61,17,37,24,78
12,9,astart - Gurobi,61,17,37,24,78
0,10,demands,900,5000,5,5,68
0,10,durations,3,6,6,1,8
0,10,earliest_starts,0,0,0,0,0
0,10,latest_ends,143,143,143,143,143
0,10,care_factors,2700,0,8100,900,1800
0,10,predecessors,-1,-1,-1,-1,-1
0,10,successors,-1,-1,-1,-1,-1
0,10,prec_delays,-1,-1,-1,-1,-1
0,10,preferred_starts,99,20,18,118,3
1,10,astart - ogsa,108,17,18,118,3
1,10,astart - Gecode,108,15,18,118,3
1,10,astart - Gurobi,108,18,18,118,3
2,10,astart - ogsa,102,6,18,118,3
2,10,astart - Gecode,102,6,18,118,3
2,10,astart - Gurobi,102,6,18,118,3
3,10,astart - ogsa,99,15,18,118,3
3,10,astart - Gecode,99,15,18,118,3
3,10,astart - Gurobi,99,15,18,118,3
4,10,astart - ogsa,114,20,18,118,3
4,10,astart - Gecode,114,18,18,118,3
4,10,astart - Gurobi,114,21,18,118,3
5,10,astart - ogsa,90,21,18,118,3
5,10,astart - Gecode,90,21,18,118,3
5,10,astart - Gurobi,90,21,18,118,3
6,10,astart - ogsa,87,21,18,118,3
6,10,astart - Gecode,87,21,18,118,3
6,10,astart - Gurobi,87,21,18,118,3
7,10,astart - ogsa,90,18,18,118,3
7,10,astart - Gecode,90,18,18,118,3
7,10,astart - Gurobi,90,18,18,118,3
8,10,astart - ogsa,90,23,18,118,3
8,10,astart - Gecode,90,21,18,118,3
8,10,astart - Gurobi,90,24,18,118,3
9,10,astart - ogsa,87,24,18,118,3
9,10,astart - Gecode,87,24,18,118,3
9,10,astart - Gurobi,87,24,18,118,3
10,10,astart - ogsa,90,18,18,118,3
10,10,astart - Gecode,90,18,18,118,3
10,10,astart - Gurobi,90,18,18,118,3
11,10,astart - ogsa,84,9,18,118,3
11,10,astart - Gecode,84,9,18,118,3
11,10,astart - Gurobi,84,9,18,118,3
12,10,astart - ogsa,102,15,18,118,3
12,10,astart - Gecode,102,15,18,118,3
12,10,astart - Gurobi,102,15,18,118,3
0,11,demands,1200,1200,1200,2400,100
0,11,durations,6,2,3,1,1
0,11,earliest_starts,0,0,0,0,0
0,11,latest_ends,143,143,143,143,143
0,11,care_factors,9000,5400,4500,1800,9000
0,11,predecessors,0,-1,-1,-1,-1
0,11,successors,2,-1,-1,-1,-1
0,11,prec_delays,105,-1,-1,-1,-1
0,11,preferred_starts,64,0,78,142,85
1,11,astart - ogsa,60,0,75,137,87
1,11,astart - Gecode,60,0,75,137,87
1,11,astart - Gurobi,60,0,75,137,87
2,11,astart - ogsa,64,6,75,137,85
2,11,astart - Gecode,64,6,75,137,85
2,11,astart - Gurobi,64,6,75,137,85
3,11,astart - ogsa,60,0,78,137,85
3,11,astart - Gecode,60,0,78,137,85
3,11,astart - Gurobi,60,0,78,137,85
4,11,astart - ogsa,64,3,75,131,85
4,11,astart - Gecode,64,3,75,131,85
4,11,astart - Gurobi,64,3,75,131,85
5,11,astart - ogsa,64,0,78,137,85
5,11,astart - Gecode,64,0,78,137,85
5,11,astart - Gurobi,64,0,78,137,85
6,11,astart - ogsa,66,0,81,137,85
6,11,astart - Gecode,66,0,81,137,85
6,11,astart - Gurobi,66,0,81,137,85
7,11,astart - ogsa,66,6,78,142,85
7,11,astart - Gecode,66,6,78,142,85
7,11,astart - Gurobi,66,6,78,142,85
8,11,astart - ogsa,69,3,78,142,85
8,11,astart - Gecode,69,3,78,142,85
8,11,astart - Gurobi,69,3,78,142,85
9,11,astart - ogsa,64,0,78,137,85
9,11,astart - Gecode,64,0,78,137,85
9,11,astart - Gurobi,64,0,78,137,85
10,11,astart - ogsa,64,0,78,131,85
10,11,astart - Gecode,64,0,78,131,85
10,11,astart - Gurobi,64,0,78,131,85
11,11,astart - ogsa,72,6,78,137,85
11,11,astart - Gecode,72,6,78,137,85
11,11,astart - Gurobi,72,6,78,137,85
12,11,astart - ogsa,64,0,72,137,85
12,11,astart - Gecode,64,0,72,137,85
12,11,astart - Gurobi,64,0,72,137,85
0,12,demands,2,100,56,300,2
0,12,durations,2,8,4,5,1
0,12,earliest_starts,0,0,0,0,0
0,12,latest_ends,143,143,143,143,143
0,12,care_factors,5400,0,900,5400,6300
0,12,predecessors,1,0,-1,-1,-1
0,12,successors,2,4,-1,-1,-1
0,12,prec_delays,51,0,-1,-1,-1
0,12,preferred_starts,60,49,62,14,86
1,12,astart - ogsa,60,16,62,14,62
1,12,astart - Gecode,84,15,62,14,86
1,12,astart - Gurobi,84,16,62,14,86
2,12,astart - ogsa,60,6,62,14,62
2,12,astart - Gecode,84,6,62,14,86
2,12,astart - Gurobi,84,6,62,14,86
3,12,astart - ogsa,60,14,62,14,62
3,12,astart - Gecode,84,13,62,14,86
3,12,astart - Gurobi,84,15,62,14,86
4,12,astart - ogsa,60,19,62,14,62
4,12,astart - Gecode,84,18,62,14,86
4,12,astart - Gurobi,84,19,62,14,86
5,12,astart - ogsa,60,19,62,14,62
5,12,astart - Gecode,84,19,62,14,86
5,12,astart - Gurobi,84,19,62,14,86
6,12,astart - ogsa,60,19,63,14,62
6,12,astart - Gecode,84,19,63,14,86
6,12,astart - Gurobi,84,19,63,14,86
7,12,astart - ogsa,60,18,62,14,62
7,12,astart - Gecode,84,18,62,14,86
7,12,astart - Gurobi,84,18,62,14,86
8,12,astart - ogsa,60,22,62,14,62
8,12,astart - Gecode,84,21,62,14,86
8,12,astart - Gurobi,84,22,62,14,86
9,12,astart - ogsa,60,22,62,14,62
9,12,astart - Gecode,84,22,62,14,86
9,12,astart - Gurobi,84,22,62,14,86
10,12,astart - ogsa,60,16,62,14,62
10,12,astart - Gecode,84,16,62,14,86
10,12,astart - Gurobi,84,16,62,14,86
11,12,astart - ogsa,60,9,62,14,62
11,12,astart - Gecode,84,9,62,14,86
11,12,astart - Gurobi,84,9,62,14,86
12,12,astart - ogsa,60,13,62,14,62
12,12,astart - Gecode,84,13,62,14,86
12,12,astart - Gurobi,84,15,62,14,86
0,13,demands,600,140,15,1700,15
0,13,durations,6,3,3,8,2
0,13,earliest_starts,0,0,0,0,0
0,13,latest_ends,143,143,143,143,143
0,13,care_factors,8100,1800,7200,6300,9000
0,13,predecessors,0,3,-1,-1,-1
0,13,successors,2,4,-1,-1,-1
0,13,prec_delays,67,70,-1,-1,-1
0,13,preferred_starts,86,77,105,78,129
1,13,astart - ogsa,75,77,105,16,94
1,13,astart - Gecode,75,77,105,73,129
1,13,astart - Gurobi,75,77,105,73,129
2,13,astart - ogsa,84,75,105,16,94
2,13,astart - Gecode,84,75,105,66,129
2,13,astart - Gurobi,84,75,105,66,129
3,13,astart - ogsa,86,77,105,78,129
3,13,astart - Gecode,86,77,105,78,129
3,13,astart - Gurobi,86,77,105,78,129
4,13,astart - ogsa,86,77,105,21,99
4,13,astart - Gecode,86,77,105,72,129
4,13,astart - Gurobi,86,77,105,72,129
5,13,astart - ogsa,86,77,105,21,99
5,13,astart - Gecode,86,77,105,76,129
5,13,astart - Gurobi,86,77,105,76,129
6,13,astart - ogsa,86,77,105,22,100
6,13,astart - Gecode,86,77,105,81,129
6,13,astart - Gurobi,86,77,105,81,129
7,13,astart - ogsa,86,77,105,22,100
7,13,astart - Gecode,86,77,105,78,129
7,13,astart - Gurobi,86,77,105,78,129
8,13,astart - ogsa,86,77,105,22,100
8,13,astart - Gecode,86,77,105,78,129
8,13,astart - Gurobi,86,77,105,78,129
9,13,astart - ogsa,86,77,105,75,129
9,13,astart - Gecode,86,77,105,75,129
9,13,astart - Gurobi,86,77,105,75,129
10,13,astart - ogsa,86,77,105,75,129
10,13,astart - Gecode,86,77,105,75,129
10,13,astart - Gurobi,86,77,105,75,129
11,13,astart - ogsa,86,77,105,78,129
11,13,astart - Gecode,86,77,105,78,129
11,13,astart - Gurobi,86,77,105,78,129
12,13,astart - ogsa,78,77,105,16,94
12,13,astart - Gecode,78,77,105,67,129
12,13,astart - Gurobi,78,77,105,67,129
0,14,demands,2400,15,55,20,90
0,14,durations,1,4,1,5,3
0,14,earliest_starts,0,0,0,0,0
0,14,latest_ends,143,143,143,143,143
0,14,care_factors,5400,900,8100,2700,0
0,14,predecessors,1,1,2,-1,-1
0,14,successors,2,3,4,-1,-1
0,14,prec_delays,11,113,29,-1,-1
0,14,preferred_starts,85,119,124,131,133
1,14,astart - ogsa,80,119,124,131,129
1,14,astart - Gecode,80,119,124,131,129
1,14,astart - Gurobi,80,119,124,131,129
2,14,astart - ogsa,85,119,124,131,135
2,14,astart - Gecode,85,119,124,131,135
2,14,astart - Gurobi,85,119,124,131,135
3,14,astart - ogsa,85,119,124,131,135
3,14,astart - Gecode,85,119,124,131,135
3,14,astart - Gurobi,85,119,124,131,135
4,14,astart - ogsa,85,119,124,131,129
4,14,astart - Gecode,85,119,124,131,129
4,14,astart - Gurobi,85,119,124,131,129
5,14,astart - ogsa,87,119,124,131,129
5,14,astart - Gecode,87,119,124,131,129
5,14,astart - Gurobi,87,119,124,131,129
6,14,astart - ogsa,85,119,124,131,129
6,14,astart - Gecode,85,119,124,131,129
6,14,astart - Gurobi,85,119,124,131,129
7,14,astart - ogsa,85,119,124,131,135
7,14,astart - Gecode,85,119,124,131,135
7,14,astart - Gurobi,85,119,124,131,135
8,14,astart - ogsa,85,119,124,131,135
8,14,astart - Gecode,85,119,124,131,135
8,14,astart - Gurobi,85,119,124,131,135
9,14,astart - ogsa,87,119,124,131,135
9,14,astart - Gecode,87,119,124,131,135
9,14,astart - Gurobi,87,119,124,131,135
10,14,astart - ogsa,85,119,124,131,129
10,14,astart - Gecode,85,119,124,131,129
10,14,astart - Gurobi,85,119,124,131,129
11,14,astart - ogsa,85,119,124,131,135
11,14,astart - Gecode,85,119,124,131,135
11,14,astart - Gurobi,85,119,124,131,135
12,14,astart - ogsa,80,119,124,131,129
12,14,astart - Gecode,80,119,124,131,129
12,14,astart - Gurobi,80,119,124,131,129
0,15,demands,600,15,2400,2300,300
0,15,durations,1,5,6,6,4
0,15,earliest_starts,0,0,0,0,0
